time,exp1_s1,exp1_s1_Distorted,exp1_s2,exp1_s2_Distorted,exp2_s1,exp2_s1_Distorted,exp2_s2,exp2_s2_Distorted,exp3_s1,exp3_s1_Distorted,exp3_s2,exp3_s2_Distorted,exp4_s1,exp4_s1_Distorted,exp4_s2,exp4_s2_Distorted,exp5_s1,exp5_s1_Distorted,exp5_s2,exp5_s2_Distorted,exp6_s1,exp6_s1_Distorted,exp6_s2,exp6_s2_Distorted,exp7_s1,exp7_s1_Distorted,exp7_s2,exp7_s2_Distorted,exp8_s1,exp8_s1_Distorted,exp8_s2,exp8_s2_Distorted,exp9_s1,exp9_s1_Distorted,exp9_s2,exp9_s2_Distorted,exp10_s1,exp10_s1_Distorted,exp10_s2,exp10_s2_Distorted,exp11_s1,exp11_s1_Distorted,exp11_s2,exp11_s2_Distorted,exp12_s1,exp12_s1_Distorted,exp12_s2,exp12_s2_Distorted,exp13_s1,exp13_s1_Distorted,exp13_s2,exp13_s2_Distorted,exp14_s1,exp14_s1_Distorted,exp14_s2,exp14_s2_Distorted,exp15_s1,exp15_s1_Distorted,exp15_s2,exp15_s2_Distorted,exp16_s1,exp16_s1_Distorted,exp16_s2,exp16_s2_Distorted,exp17_s1,exp17_s1_Distorted,exp17_s2,exp17_s2_Distorted,exp18_s1,exp18_s1_Distorted,exp18_s2,exp18_s2_Distorted,exp19_s1,exp19_s1_Distorted,exp19_s2,exp19_s2_Distorted,exp20_s1,exp20_s1_Distorted,exp20_s2,exp20_s2_Distorted,exp21_s1,exp21_s1_Distorted,exp21_s2,exp21_s2_Distorted,exp22_s1,exp22_s1_Distorted,exp22_s2,exp22_s2_Distorted,exp23_s1,exp23_s1_Distorted,exp23_s2,exp23_s2_Distorted,exp24_s1,exp24_s1_Distorted,exp24_s2,exp24_s2_Distorted,exp25_s1,exp25_s1_Distorted,exp25_s2,exp25_s2_Distorted,exp26_s1,exp26_s1_Distorted,exp26_s2,exp26_s2_Distorted,exp27_s1,exp27_s1_Distorted,exp27_s2,exp27_s2_Distorted,exp28_s1,exp28_s1_Distorted,exp28_s2,exp28_s2_Distorted,exp29_s1,exp29_s1_Distorted,exp29_s2,exp29_s2_Distorted,exp30_s1,exp30_s1_Distorted,exp30_s2,exp30_s2_Distorted,exp31_s1,exp31_s1_Distorted,exp31_s2,exp31_s2_Distorted,exp32_s1,exp32_s1_Distorted,exp32_s2,exp32_s2_Distorted,exp33_s1,exp33_s1_Distorted,exp33_s2,exp33_s2_Distorted,exp34_s1,exp34_s1_Distorted,exp34_s2,exp34_s2_Distorted,exp35_s1,exp35_s1_Distorted,exp35_s2,exp35_s2_Distorted,exp36_s1,exp36_s1_Distorted,exp36_s2,exp36_s2_Distorted,exp37_s1,exp37_s1_Distorted,exp37_s2,exp37_s2_Distorted,exp38_s1,exp38_s1_Distorted,exp38_s2,exp38_s2_Distorted,exp39_s1,exp39_s1_Distorted,exp39_s2,exp39_s2_Distorted,exp40_s1,exp40_s1_Distorted,exp40_s2,exp40_s2_Distorted,exp41_s1,exp41_s1_Distorted,exp41_s2,exp41_s2_Distorted,exp42_s1,exp42_s1_Distorted,exp42_s2,exp42_s2_Distorted,exp43_s1,exp43_s1_Distorted,exp43_s2,exp43_s2_Distorted,exp44_s1,exp44_s1_Distorted,exp44_s2,exp44_s2_Distorted,exp45_s1,exp45_s1_Distorted,exp45_s2,exp45_s2_Distorted,exp46_s1,exp46_s1_Distorted,exp46_s2,exp46_s2_Distorted,exp47_s1,exp47_s1_Distorted,exp47_s2,exp47_s2_Distorted,exp48_s1,exp48_s1_Distorted,exp48_s2,exp48_s2_Distorted,exp49_s1,exp49_s1_Distorted,exp49_s2,exp49_s2_Distorted,exp50_s1,exp50_s1_Distorted,exp50_s2,exp50_s2_Distorted
6,66,46,11,9,39,20,25,18,74,49,7,4,79,58,11,8,63,46,15,11,59,35,9,9,11,7,50,36,69,51,16,13,77,47,13,11,74,54,14,9,68,42,16,10,73,52,12,10,15,11,55,42,22,18,32,25,13,8,57,35,68,52,18,12,29,24,27,25,8,7,77,56,14,10,68,50,71,44,12,6,13,11,70,53,91,62,11,9,81,52,9,8,72,45,8,7,28,19,32,19,87,63,13,7,17,13,58,47,62,46,12,6,16,12,72,52,83,57,13,7,75,52,16,15,15,10,68,46,73,51,12,7,54,36,19,11,60,39,12,8,76,54,10,5,24,15,31,21,23,16,51,35,32,23,23,17,18,13,44,30,56,42,15,10,64,42,18,15,73,48,8,7,40,30,22,12,90,69,8,5,44,33,20,12,56,38,16,11,47,33,15,13,56,40,19,16,21,14,49,36
6,63,40,10,7,72,53,11,9,51,29,22,13,38,21,18,15,69,47,21,19,83,67,9,8,75,51,6,2,13,9,63,47,35,31,22,17,72,57,17,12,17,12,62,46,75,57,17,12,42,24,20,18,86,62,13,7,83,52,13,10,15,10,67,43,12,8,61,42,76,59,10,8,60,48,13,10,63,53,18,12,77,55,11,8,12,6,73,52,60,45,13,8,60,41,9,7,76,49,17,15,80,52,12,11,9,8,76,59,82,59,8,5,108,68,11,7,71,49,14,10,57,33,20,15,16,7,47,33,86,56,9,7,14,11,77,59,58,38,18,14,48,33,19,12,74,48,6,3,13,9,66,44,37,18,29,21,21,14,48,35,12,7,73,51,75,51,11,6,8,6,86,61,74,51,12,9,58,36,13,8,57,40,13,8,83,56,14,9,90,50,9,6,15,9,66,55,88,57,5,4
6,47,34,19,13,64,39,19,15,81,57,11,7,104,76,6,4,71,51,13,12,66,53,9,9,80,56,10,8,69,49,12,6,85,56,15,9,15,11,69,49,72,47,10,7,73,57,10,5,80,53,11,10,89,56,11,6,40,31,25,17,84,55,11,8,19,12,48,28,10,6,87,58,28,20,28,22,14,8,73,50,82,57,14,8,62,46,13,9,11,7,100,74,74,50,12,9,12,7,61,44,68,40,16,10,20,13,69,49,67,42,11,8,61,40,23,15,90,51,13,9,64,44,13,7,51,40,17,10,70,50,12,7,35,23,26,17,81,54,14,10,98,68,9,7,10,8,74,44,15,12,62,46,86,71,17,12,73,51,14,12,95,70,9,7,10,6,73,52,80,56,13,5,86,64,7,6,11,6,72,51,48,30,19,14,76,48,16,10,76,49,11,7,64,52,17,8,72,52,6,4
9,71,50,11,10,69,43,16,9,62,46,13,10,67,48,9,7,84,61,12,8,82,54,11,6,20,17,59,40,74,50,14,7,11,5,80,58,68,52,7,5,57,39,9,5,12,7,71,50,87,61,7,3,14,12,54,33,75,56,15,10,52,43,23,20,29,22,23,14,63,41,13,8,84,62,15,9,60,52,9,4,47,38,16,12,16,10,73,45,64,41,13,7,45,30,20,12,16,12,55,40,73,49,6,4,15,10,60,41,78,54,12,8,77,46,7,5,58,43,8,5,102,72,4,1,18,11,66,45,85,57,9,6,55,34,14,10,85,59,8,6,70,46,8,6,23,18,32,24,12,9,69,57,14,9,51,37,46,28,26,20,99,64,7,7,90,63,14,10,88,57,11,6,9,9,67,45,9,7,82,57,12,8,71,54,87,63,15,13,72,48,14,11,91,56,10,6,79,58,10,7
9,75,55,9,7,75,57,12,8,76,53,14,9,56,38,18,14,69,55,8,5,72,44,13,11,68,52,13,10,83,59,8,5,23,12,45,33,15,9,65,53,73,48,10,5,80,61,11,6,85,60,15,11,92,68,11,5,79,56,11,11,5,4,65,48,15,10,67,43,67,41,13,8,94,62,17,12,42,31,16,14,101,64,11,7,62,43,11,8,11,6,65,42,73,49,8,6,69,50,12,10,75,46,16,9,78,56,11,6,82,55,11,7,57,43,19,14,61,43,16,13,67,51,11,5,71,50,11,8,66,39,21,18,36,30,15,12,81,56,7,5,86,61,13,7,67,47,11,9,15,13,85,61,14,8,76,59,84,55,8,5,65,44,16,12,20,11,50,36,76,59,8,6,49,38,21,18,60,41,15,11,90,67,8,7,9,5,79,57,68,51,16,13,67,48,19,13,68,48,10,6
9,8,8,87,58,61,38,12,9,77,46,16,11,64,40,13,8,13,12,75,59,11,7,75,55,72,51,9,7,7,3,79,56,84,58,14,9,67,54,22,15,76,49,8,7,60,39,17,9,10,6,68,52,11,8,95,62,72,53,10,8,87,59,12,9,80,51,9,4,89,69,5,2,9,5,82,49,9,7,80,51,19,16,38,31,13,11,68,49,80,52,7,4,90,60,12,8,61,45,10,8,77,45,12,8,7,3,84,59,74,49,14,11,98,71,11,8,105,76,11,10,26,18,27,16,61,33,10,8,60,43,11,8,82,61,21,15,8,5,79,47,14,10,64,38,82,61,12,11,68,52,11,7,77,50,13,6,12,8,71,53,26,15,53,39,48,35,20,14,57,43,12,5,81,59,10,8,82,56,16,12,7,5,87,68,74,52,13,7,67,44,14,7,13,6,75,53,76,53,14,8
9,14,10,43,25,67,51,16,11,76,55,9,7,12,12,72,47,91,67,15,11,64,39,12,8,62,44,16,9,60,41,12,9,8,7,96,65,83,64,10,7,53,31,14,12,7,5,81,60,76,56,13,13,15,9,92,68,84,57,10,7,13,9,72,51,64,36,11,5,77,50,12,11,12,9,52,37,34,23,27,18,11,7,90,68,38,29,16,12,79,57,12,8,21,17,39,31,13,8,60,43,18,12,66,45,13,6,84,63,64,43,16,12,66,46,12,6,15,13,94,67,74,53,16,11,67,40,11,8,78,58,13,12,58,40,19,13,74,50,10,7,12,10,67,52,67,47,16,9,83,59,14,6,69,46,10,6,79,63,11,5,91,60,12,6,10,6,62,45,10,7,84,61,19,16,55,41,64,44,17,11,90,65,7,4,52,32,17,9,52,38,17,13,7,5,106,79,72,47,9,6
9,21,10,48,39,84,59,8,7,29,19,31,21,7,6,80,54,69,52,11,6,9,7,80,56,72,45,9,9,8,5,83,63,86,58,12,11,82,57,11,11,16,12,68,49,93,66,5,3,65,45,15,7,11,6,92,71,12,7,69,46,83,61,5,2,57,37,20,14,76,54,14,7,76,50,15,10,72,45,14,10,61,43,13,9,7,5,87,62,73,53,13,11,12,10,74,52,87,64,9,6,67,50,17,14,74,54,7,3,70,47,11,10,12,9,69,47,85,58,8,4,87,59,16,10,9,8,69,47,10,6,77,54,77,46,20,17,11,8,77,50,87,57,8,7,13,9,55,37,66,46,15,8,12,9,89,64,43,29,26,14,58,34,14,11,13,10,66,47,59,42,14,10,71,54,10,7,39,28,23,15,55,35,17,10,8,5,101,71,60,39,12,10,78,60,9,7,69,50,16,7
9,72,53,12,11,22,13,39,29,16,10,55,38,78,55,9,5,31,22,23,16,9,9,73,50,67,49,13,8,55,41,17,14,75,48,7,3,50,42,25,17,80,61,8,5,72,52,15,9,38,26,22,16,81,58,7,4,69,53,13,6,76,47,14,11,61,38,10,8,13,7,70,50,61,45,14,11,68,48,20,12,35,23,23,16,65,47,7,6,94,72,12,9,81,53,13,11,84,59,7,2,15,13,52,35,72,43,13,11,19,15,48,32,64,50,13,10,90,62,5,5,37,29,21,17,90,63,10,8,68,50,8,5,14,12,81,66,17,14,41,32,16,13,67,44,42,30,22,18,80,56,9,7,56,39,19,15,91,73,10,6,98,67,9,7,6,5,89,66,93,63,13,11,77,57,9,5,74,51,13,9,13,7,55,30,93,63,10,5,24,15,41,25,15,11,47,35,66,46,10,8
9,82,58,11,7,82,50,11,8,12,10,77,54,83,61,11,10,93,66,9,6,85,57,11,11,73,58,10,6,12,6,62,41,20,10,47,32,74,53,12,8,75,47,8,7,69,53,14,10,17,14,68,55,74,51,9,9,92,69,11,8,71,49,17,10,6,4,80,61,15,13,77,56,77,47,13,10,84,58,10,5,70,51,10,6,74,54,13,9,65,47,12,6,66,41,15,9,17,11,54,37,83,59,9,6,90,56,8,8,81,63,11,7,77,52,7,6,12,8,78,63,79,55,15,11,101,70,8,7,71,44,8,3,69,48,8,7,69,49,12,7,9,6,79,58,7,3,73,53,13,11,69,43,61,51,15,12,51,35,19,12,9,6,69,48,13,11,67,46,12,7,74,38,21,13,37,28,83,56,8,6,79,51,13,10,69,44,12,9,61,39,17,14,83,62,11,6,92,63,6,5
9,11,5,79,51,79,50,15,10,74,54,9,5,45,32,19,18,14,10,61,41,15,9,91,72,51,35,18,12,60,36,18,10,70,49,6,6,14,6,85,54,76,50,12,8,61,44,12,8,11,7,83,60,8,6,84,63,57,45,15,12,62,44,16,11,73,54,16,12,87,57,9,5,82,60,9,8,13,10,70,46,62,45,17,14,87,61,8,5,14,11,85,60,13,9,83,51,54,33,13,9,79,50,12,7,82,60,6,4,12,7,86,52,73,52,13,11,12,10,69,51,81,62,10,7,73,49,16,11,80,57,13,10,87,61,8,4,40,26,23,15,48,36,19,11,97,75,9,5,63,46,13,11,62,42,18,16,74,49,18,12,84,61,12,9,64,44,15,10,52,37,19,14,27,16,35,21,50,35,11,8,64,40,12,8,12,8,81,54,20,14,60,46,87,59,11,7,62,43,12,9
9,77,50,7,5,8,6,77,57,94,68,12,7,77,53,10,5,77,49,12,9,76,50,12,6,86,57,8,4,62,42,13,5,13,10,67,50,80,53,13,9,97,68,11,8,74,52,14,9,71,46,11,8,76,57,9,5,25,20,45,33,14,11,72,52,11,5,72,54,74,56,12,9,95,67,5,3,17,14,62,48,93,70,13,8,89,60,11,6,80,55,19,11,65,43,11,10,95,69,10,9,68,50,12,8,74,51,14,11,85,62,7,4,11,8,78,60,82,61,10,5,77,50,13,6,89,61,13,10,89,61,7,4,63,41,12,9,8,5,92,64,69,47,14,8,16,9,74,45,85,62,15,10,15,12,71,54,57,46,11,5,43,29,22,18,67,44,6,5,78,59,8,6,71,55,9,5,9,7,76,50,76,56,9,7,59,38,16,6,84,59,13,10,13,10,71,45,73,53,10,7
9,6,4,81,61,65,49,17,11,75,48,14,11,77,49,11,7,81,56,13,8,80,51,7,4,12,10,68,49,10,7,76,57,81,55,7,5,89,64,10,5,54,35,16,10,63,46,15,13,56,36,19,15,78,57,10,8,75,52,11,11,57,40,19,13,87,61,8,7,88,68,6,5,72,51,14,11,3,2,89,62,94,67,8,5,61,42,13,10,14,11,83,63,76,55,17,11,73,48,4,3,36,20,23,17,75,52,13,7,13,11,80,64,83,55,9,7,11,7,83,70,48,33,19,13,38,26,19,14,69,50,10,8,12,7,60,37,61,43,14,11,58,39,14,10,72,49,14,11,99,74,10,6,71,53,17,12,56,36,18,13,65,44,11,8,85,67,8,6,10,8,83,57,64,46,22,18,77,50,9,7,72,42,19,10,73,48,8,6,11,8,86,52,10,9,92,60,57,39,7,6
9,13,8,68,50,6,4,85,55,72,45,11,10,65,51,19,12,82,62,5,1,13,7,76,53,15,8,70,48,43,27,16,10,76,51,10,6,16,15,62,39,82,62,10,6,84,56,9,5,9,7,86,63,72,46,11,8,44,35,24,20,10,6,87,60,10,8,86,57,61,45,7,3,14,10,92,68,17,13,49,37,79,53,8,7,63,44,19,14,59,45,14,9,75,54,12,9,87,62,8,6,43,27,14,11,11,6,79,60,11,6,82,53,14,11,55,33,14,11,72,54,75,53,11,6,52,30,20,15,72,48,15,7,12,9,66,51,84,63,10,8,67,43,12,8,58,48,15,11,74,48,18,13,77,48,14,10,85,65,12,6,92,69,10,7,81,60,7,4,83,54,12,7,15,11,72,52,13,12,104,66,92,68,10,5,79,57,7,4,77,55,16,14,12,9,73,50,80,63,11,7
9,64,42,11,8,78,61,11,8,17,13,68,45,19,17,39,25,9,8,59,38,70,50,18,14,75,47,5,4,107,74,7,5,10,5,83,57,57,38,13,7,70,49,14,10,43,35,21,16,14,8,87,63,9,8,73,48,21,15,79,61,8,5,85,59,91,63,10,7,78,56,14,13,68,44,12,8,63,39,11,5,76,52,12,8,11,5,84,58,87,61,15,8,71,47,13,8,9,8,67,50,75,51,19,15,80,54,10,6,9,5,77,55,14,10,97,69,64,46,14,7,12,11,64,46,78,56,13,8,13,9,76,54,81,54,6,4,66,47,16,12,13,6,84,60,14,11,70,47,17,13,74,55,62,41,11,9,57,42,14,11,11,7,71,51,81,50,10,7,6,4,91,65,101,65,8,6,9,6,92,65,14,12,55,37,70,46,4,2,11,10,71,48,8,6,79,61,73,50,9,5
9,66,45,13,8,68,48,9,7,6,4,85,54,79,62,12,10,64,43,11,8,84,58,8,5,64,40,14,10,54,37,9,6,99,72,13,10,62,45,13,12,88,61,16,12,13,8,75,57,62,42,13,7,74,50,12,8,68,51,12,10,13,7,77,56,69,50,11,9,85,57,10,6,81,51,9,8,16,12,66,44,74,49,17,13,73,49,11,8,11,7,73,53,51,31,18,14,19,15,64,52,14,7,68,50,20,14,64,42,85,66,11,8,75,58,12,10,71,53,12,10,60,40,12,9,83,57,10,7,30,20,35,24,75,56,13,10,62,42,11,7,9,8,74,56,68,48,9,6,93,59,14,10,77,53,12,10,79,60,15,12,91,58,10,6,86,65,7,5,71,49,9,7,43,31,21,16,63,46,18,11,70,54,6,5,7,7,75,50,93,72,8,5,82,59,12,9,14,8,81,62
9,78,51,15,11,76,52,12,5,91,68,13,11,91,68,7,6,90,57,5,1,75,54,19,15,62,49,11,6,9,6,93,67,19,9,50,27,6,3,79,52,71,49,7,6,63,46,20,17,83,57,11,8,68,47,11,8,104,68,9,6,80,58,13,9,63,38,12,9,81,54,9,9,79,55,8,6,13,7,74,49,49,35,21,16,70,49,10,7,20,16,57,41,68,57,13,10,12,9,52,40,12,9,65,51,91,64,7,6,18,12,54,41,79,55,12,8,70,56,13,9,12,6,68,47,73,55,12,9,58,36,14,9,80,56,11,8,23,15,50,41,17,12,68,38,21,10,55,36,14,12,74,45,56,41,15,11,15,6,81,57,18,13,49,34,10,8,71,50,82,58,10,6,24,17,35,24,12,9,76,46,11,8,115,83,8,4,84,52,78,48,11,9,86,65,8,6,10,6,60,44
9,10,9,69,52,79,61,10,9,92,68,8,7,8,7,80,55,76,55,10,8,82,60,15,11,20,15,61,46,77,50,11,6,61,46,14,12,79,50,11,9,31,23,32,22,88,63,8,7,66,43,12,10,97,67,12,8,66,44,13,9,73,52,12,8,69,46,11,7,77,55,10,8,9,7,93,62,11,10,85,57,27,19,37,28,12,11,83,61,19,14,60,43,82,58,7,5,11,9,71,42,17,11,79,55,87,71,13,11,14,10,67,44,78,52,13,9,10,7,65,46,78,57,7,3,73,48,10,7,70,51,12,9,66,46,13,11,54,43,17,14,10,6,81,51,11,6,87,63,77,48,8,5,58,44,22,11,60,44,20,15,75,47,13,6,64,49,12,5,74,56,12,10,12,9,79,50,94,63,6,5,79,56,16,12,71,52,7,6,50,33,14,12,10,4,81,63,12,11,58,42
9,11,8,70,52,88,62,9,7,57,39,14,10,84,53,11,7,18,15,88,54,12,8,52,36,18,10,68,54,90,67,8,6,100,75,10,4,14,10,49,31,13,8,76,61,88,65,9,8,8,5,89,63,58,41,9,5,74,50,14,12,83,64,13,7,83,56,9,7,78,56,11,6,9,5,103,74,71,54,11,6,80,53,6,1,69,50,20,15,19,11,71,47,63,49,10,6,74,53,14,10,12,6,71,48,52,30,26,12,11,9,79,50,10,4,91,59,88,61,9,8,15,13,51,39,15,12,63,46,70,47,14,9,13,8,65,41,12,5,67,49,80,61,12,9,86,60,10,6,17,13,61,40,74,52,22,14,9,7,78,57,52,29,20,14,57,34,16,13,14,10,72,51,15,11,61,48,71,52,7,6,79,51,11,7,79,55,10,7,53,36,21,13,85,59,7,4,11,10,77,49
9,42,35,20,12,95,66,10,6,7,6,83,65,77,52,12,6,65,50,15,8,74,53,9,8,74,52,14,8,65,47,16,8,79,56,11,9,74,56,11,10,12,8,75,55,11,5,88,61,43,28,21,17,67,46,16,12,14,9,77,54,80,58,14,13,81,60,4,2,65,47,8,4,10,6,86,58,96,77,8,4,80,56,7,5,65,45,9,6,74,53,9,7,16,11,70,53,73,44,10,9,73,56,9,6,82,60,8,6,14,10,74,52,81,59,15,8,74,54,16,9,13,10,63,41,86,60,13,7,17,12,68,50,68,52,10,5,88,64,6,5,70,51,9,6,44,30,22,15,20,16,39,31,76,54,17,16,11,11,68,47,11,7,79,55,65,54,21,15,71,50,7,5,8,4,79,57,63,42,13,9,12,6,77,58,9,7,65,43,98,69,8,3,79,55,13,10,15,13,49,39
9,76,55,9,7,71,49,9,6,12,6,72,51,84,58,17,12,15,12,82,57,78,55,13,7,63,46,15,13,84,66,10,10,13,10,79,58,11,8,87,51,67,45,12,9,32,25,32,22,9,5,81,51,29,20,34,25,67,40,14,11,71,53,15,11,94,65,7,5,12,8,73,55,62,42,15,10,13,9,63,43,36,19,27,18,11,8,92,65,78,49,10,6,45,31,15,14,40,26,28,19,20,14,50,34,75,54,16,8,66,45,10,5,86,69,5,4,63,42,17,12,9,8,77,52,14,7,81,63,81,58,11,5,11,8,69,53,10,8,63,47,12,6,65,50,70,50,16,10,53,37,20,11,61,44,13,8,96,67,5,3,7,7,84,53,9,7,64,39,66,49,14,13,80,54,8,7,81,55,11,7,66,45,9,6,37,28,22,14,83,55,16,13,88,65,11,8,11,7,76,47
9,60,40,25,17,36,21,23,20,70,52,11,8,80,56,14,9,15,11,70,41,81,55,11,9,11,8,70,48,69,57,12,9,88,66,10,5,56,39,14,10,73,48,10,5,86,58,14,9,8,6,82,58,67,46,8,8,76,55,12,7,76,56,5,4,77,52,11,8,60,42,18,12,75,53,13,8,14,11,71,51,13,9,72,46,76,53,17,10,67,48,11,9,74,53,9,4,64,48,14,8,12,8,69,46,56,41,11,11,81,61,12,8,76,53,9,7,78,53,12,6,70,54,9,6,91,61,11,8,68,44,11,9,76,60,11,11,84,64,10,8,64,46,15,11,21,16,40,33,51,34,19,13,79,58,9,4,94,57,8,4,62,51,9,6,8,4,53,39,79,60,10,8,59,37,13,11,43,35,20,11,15,13,71,45,79,58,12,7,11,6,80,49,95,63,14,9,73,48,8,4
9,74,55,12,9,8,6,56,41,63,42,13,9,54,38,16,12,77,52,11,9,71,48,16,10,85,63,9,7,10,8,69,51,5,4,96,67,15,10,54,37,11,8,84,64,18,15,54,39,17,12,65,48,77,50,16,10,40,33,20,14,17,13,83,63,83,53,12,10,78,55,6,4,81,55,13,9,8,5,77,52,9,7,84,59,84,70,12,9,9,8,83,61,77,55,15,11,5,4,77,48,79,51,14,9,78,53,11,5,5,4,84,55,77,45,11,8,9,8,66,42,72,49,12,4,25,17,41,27,72,49,16,11,65,47,9,6,70,47,14,9,81,57,10,7,10,8,71,52,84,58,13,11,81,57,5,5,20,15,71,53,70,40,16,13,10,9,73,52,13,11,64,46,71,52,19,13,9,6,82,51,65,44,11,8,69,44,16,11,37,24,23,15,15,9,69,46,73,48,12,8
9,9,5,79,63,15,12,64,39,57,41,15,14,18,13,50,33,62,43,15,13,8,7,79,54,73,53,9,9,69,48,14,12,90,61,7,5,13,8,48,31,63,37,14,10,88,52,18,12,7,5,74,49,69,42,13,6,21,15,41,30,65,49,14,9,65,46,8,5,9,8,81,60,16,10,73,46,85,61,9,4,9,5,88,68,75,45,11,8,75,53,13,12,75,53,10,9,17,12,56,36,91,61,14,11,76,53,9,8,72,48,13,10,7,4,81,59,76,56,6,5,72,53,18,14,54,37,9,6,42,32,19,12,13,10,70,49,13,9,79,55,53,35,15,12,86,54,9,6,13,10,70,45,82,54,16,11,16,9,68,46,88,57,10,4,45,31,18,12,10,7,69,42,11,7,66,48,8,4,76,56,76,46,10,8,20,12,59,43,72,45,12,8,6,1,77,53,96,66,6,4
9,16,14,73,52,88,64,12,10,76,48,13,8,72,50,9,7,28,18,43,31,42,26,21,10,20,14,55,45,51,32,12,8,68,47,17,9,70,45,10,6,72,44,13,11,74,60,12,7,65,41,15,10,76,53,8,5,11,8,83,53,14,9,56,43,20,14,55,39,10,7,85,61,76,55,10,9,79,58,14,7,88,68,8,7,17,14,57,42,78,52,15,8,88,58,11,6,105,84,6,5,61,42,13,8,65,49,12,11,58,36,13,7,70,55,11,9,85,64,10,5,59,47,15,9,84,64,13,10,13,11,80,62,57,36,16,11,80,54,15,7,70,48,10,6,80,52,7,4,8,7,73,60,65,58,12,9,17,10,47,31,77,60,11,5,82,52,4,4,14,11,65,40,58,37,18,14,71,50,7,6,77,50,12,7,10,7,85,59,83,62,9,5,18,11,39,22,62,45,16,11
9,70,48,12,10,84,65,10,7,83,56,13,9,62,41,15,12,10,6,75,46,71,51,12,11,10,5,75,48,12,5,78,55,80,57,12,10,88,60,9,7,14,9,67,51,78,60,12,9,87,58,8,6,66,40,11,6,9,8,82,62,16,8,59,45,81,61,8,4,13,10,76,55,90,64,9,5,17,13,62,45,95,66,15,13,67,44,13,9,15,9,66,50,75,52,16,12,12,8,68,47,67,45,11,9,48,33,20,13,8,6,83,60,8,8,88,61,75,48,9,4,15,11,62,45,10,6,100,70,81,55,7,3,73,53,13,13,82,57,14,9,66,52,10,6,22,10,41,30,9,9,65,43,64,47,8,5,66,37,13,11,25,20,31,19,97,66,8,6,70,53,3,3,7,7,79,57,9,5,88,59,76,53,7,5,15,11,66,44,77,49,13,9,88,60,16,10,71,45,11,8
9,82,60,11,9,12,11,77,60,58,40,12,6,14,12,51,33,59,40,12,7,12,7,68,45,32,22,23,15,85,55,9,5,72,55,14,10,17,10,65,46,66,50,16,14,82,63,10,7,18,14,49,29,104,70,15,7,70,51,12,10,83,53,14,9,93,64,10,6,108,75,4,2,76,58,13,8,56,45,17,12,90,63,8,7,63,36,13,10,86,65,10,7,90,67,5,4,15,10,71,46,63,43,21,16,72,52,12,9,56,41,14,8,49,35,13,10,13,10,84,59,85,60,9,6,52,35,18,13,63,35,10,6,23,14,39,28,75,54,15,9,94,72,6,3,48,28,18,12,69,55,11,7,85,60,7,4,13,13,68,49,96,61,10,6,65,47,11,8,16,14,83,57,84,60,10,7,8,5,86,65,14,12,64,48,78,50,6,6,69,47,18,15,77,59,20,14,83,60,13,11
9,22,19,52,33,61,44,11,11,67,45,7,2,87,54,10,4,9,8,79,53,16,11,68,44,11,9,79,57,43,29,25,15,80,60,11,8,81,54,10,8,56,37,13,9,88,63,9,5,8,7,88,65,9,4,69,48,5,4,87,52,82,57,5,2,23,18,43,27,8,6,78,49,72,48,12,7,62,45,15,9,79,54,16,9,60,41,9,7,79,55,14,10,6,6,89,65,59,42,9,7,10,8,93,63,79,56,11,8,10,9,61,47,73,56,11,7,84,65,5,4,63,47,9,7,13,10,70,52,42,29,31,22,11,4,82,56,68,50,9,6,14,8,61,41,50,35,14,13,11,8,91,55,64,45,16,11,68,49,6,4,55,39,23,19,83,63,11,9,76,51,18,12,85,61,8,7,69,55,14,10,79,56,12,10,65,47,14,9,65,46,17,11,63,43,16,8,68,49,18,15
9,81,58,8,7,75,45,9,6,15,14,72,55,87,63,12,8,17,13,54,38,5,5,78,58,80,58,14,10,73,54,5,5,9,6,92,63,10,5,79,55,10,7,75,57,86,52,10,5,9,6,78,47,8,6,102,79,66,45,14,11,54,42,13,10,78,54,10,9,86,62,14,10,71,46,10,7,68,45,14,9,64,47,13,7,30,20,25,17,7,5,85,53,16,10,58,46,80,58,9,4,66,46,16,11,10,6,77,54,10,6,78,49,57,44,13,11,10,4,81,56,79,56,11,9,12,11,71,58,12,8,78,52,94,67,15,12,88,60,11,10,74,46,8,6,69,44,12,3,77,54,5,4,16,13,54,37,10,7,71,52,75,54,14,10,11,4,86,62,71,51,13,9,73,48,11,7,72,51,10,6,42,27,23,20,13,13,75,54,49,40,13,10,83,52,10,8,87,50,10,7
9,71,49,14,13,51,30,17,10,10,7,51,35,75,52,14,12,73,55,14,10,25,19,35,22,89,60,7,5,94,67,8,4,89,62,6,4,96,68,5,5,83,59,16,16,92,68,13,7,72,43,13,9,8,6,74,52,17,14,76,54,77,57,13,11,79,53,10,7,70,44,12,10,70,56,11,8,15,11,77,54,55,43,15,11,69,54,17,12,9,6,76,53,83,53,11,9,83,60,7,5,74,52,13,10,69,49,12,8,9,6,61,42,50,35,24,17,77,48,13,7,61,38,21,18,62,44,15,10,64,47,11,7,61,47,16,12,94,71,9,6,63,47,14,13,65,44,9,5,52,41,16,12,45,34,19,14,92,63,13,10,7,3,90,65,37,23,24,14,76,42,8,6,11,9,64,48,65,47,16,13,8,4,81,45,64,47,8,6,83,59,11,7,72,50,12,8,74,44,11,6
