cell_id,nuc_area,nucGRint,cytoGRint,time,dex_conc,replica,unique_cell_id,CalcCytoArea,normGRcyt,normGRnuc
1170,9243.0,2557.754260388785,2007.4354498587973,75,1,B,8788,17165.498982776757,10,4
1171,8552.0,2761.8727636197737,2497.3340665551164,75,1,B,8789,15458.346570347938,15,5
1173,8645.0,2862.310373069471,1899.0972316611771,75,1,B,8791,15681.994292665746,9,6
1174,8742.0,2732.665587202103,2408.8862743419645,75,1,B,8792,15917.287314437834,14,5
1175,8721.0,2569.569838230444,1971.504039453588,75,1,B,8793,15866.17213696475,10,4
1184,8990.0,2619.965528125613,1908.1401154934651,75,1,B,8797,16528.26698828913,9,4
1186,7679.0,2976.618954619238,2260.6887557300424,75,1,B,8799,13451.651200748784,12,6
1187,8779.0,3066.520633830763,2452.580339514613,75,1,B,8800,16007.583302618592,14,7
1193,8896.0,2850.0917795132827,2094.6439439858327,75,1,B,8805,16295.094610528658,11,6
1194,7620.0,3476.365143939141,2831.3990039290925,75,1,B,8806,13322.077541687413,18,9
1208,9351.0,2781.486438025868,2312.506130468954,75,1,B,8813,17441.804984587565,13,5
1213,8962.0,2670.691286730741,2388.186368688491,75,1,B,8815,16458.608232486127,14,5
1225,9055.0,2491.9213199011265,2240.426338823955,75,1,B,8823,16690.63935182949,12,4
1229,8163.0,2753.153836507267,2851.5154638695367,75,1,B,8826,14543.485826977396,18,5
1230,7704.0,2839.935405273128,2374.5525394907227,75,1,B,8827,13506.786150295155,13,6
1237,7790.0,2662.905089646189,2482.0604388614306,75,1,B,8832,13697.499785441803,15,5
1238,9103.0,2709.8608415437902,2359.0777169890066,75,1,B,8833,16811.14136715107,13,5
1239,8049.0,2927.456769533917,3010.632115446647,75,1,B,8834,14281.681244886267,20,6
1251,7630.0,3352.712661677452,2441.52411360942,75,1,B,8841,13343.985312247582,14,8
1252,7769.0,3539.960931978662,2549.718355270917,75,1,B,8842,13650.780119989042,15,9
1253,8977.0,3075.045889766326,2352.194523165203,75,1,B,8843,16495.903986399102,13,7
1256,9167.0,3475.435731266109,2674.743339808246,75,1,B,8845,16972.598711863597,16,9
1259,8058.0,3388.157088778453,2996.46916428478,75,1,B,8847,14302.246142157246,20,9
1260,8185.0,3438.065478083386,3009.737965263531,75,1,B,8848,14594.338434123605,20,9
1262,9261.0,2811.14745210087,2114.021570328814,75,1,B,8849,17211.371893605945,11,5
1263,9111.0,2788.4446241712267,2117.0681554713283,75,1,B,8850,16831.27428580573,11,5
1264,8448.0,3238.800941137521,2549.788209011794,75,1,B,8851,15210.498173796623,15,8
1265,8519.0,3194.819191699309,2495.7575698640107,75,1,B,8852,15379.44479745143,15,7
1266,9100.0,3177.0589978235807,2365.055760922021,75,1,B,8853,16803.595150404086,13,7
1269,8754.0,3160.236653867729,2200.4781334703357,75,1,B,8855,15946.539520261791,12,7
1271,8086.0,3394.4152882537783,2577.299800164624,75,1,B,8857,14366.339711872895,15,9
1278,7819.0,2872.677501644001,2400.921126248787,75,1,B,8861,13762.176819757262,14,6
1283,9390.0,3412.977139985075,2563.9114154178656,75,1,B,8864,17542.21239076399,15,9
1287,9185.0,3012.729699551043,2212.4626079275185,75,1,B,8867,17018.170849361264,12,7
1295,8046.0,3493.2434892856168,2521.44562386917,75,1,B,8872,14274.830236673111,15,9
1296,9410.0,3332.9285543693163,2477.59755820103,75,1,B,8873,17593.83308778276,14,8
1298,7668.0,3702.572305667291,2679.4180129565057,75,1,B,8874,13427.435355930576,16,10
1309,8434.0,4573.706133845039,2762.077933513648,75,1,B,8878,15177.315573857917,17,15
1310,8101.0,3837.704765463821,2515.712623966472,75,1,B,8879,14400.74645878572,15,11
1314,8270.0,3779.843417975972,2384.8501035457225,75,1,B,8880,14791.814245756828,14,11
1317,9011.0,3801.06651988299,2334.246823836751,75,1,B,8882,16580.624174936023,13,11
1318,7585.0,4042.339654431568,2665.5502715798643,75,1,B,8883,13245.573487269638,16,12
1320,9534.0,3178.3735659844665,2442.0382244654743,75,1,B,8885,17915.84435104169,14,7
1321,9049.0,3176.5067169572662,2352.8547176417987,75,1,B,8886,16675.61221780881,13,7
1322,9427.0,3166.700349859256,2657.092595741325,75,1,B,8887,17637.779827334067,16,7
1324,8619.0,3229.751638717697,2538.4964337065303,75,1,B,8888,15619.277621836554,15,8
1326,8346.0,3457.6154553029523,2654.878263863003,75,1,B,8889,14969.725978982446,16,9
1327,7763.0,3826.359015747583,3053.1665878720014,75,1,B,8890,13637.449453092657,20,11
1330,9098.0,3161.703398527585,2667.151294252333,75,1,B,8893,16798.56543855716,16,7
1333,9263.0,2949.2340395333435,2197.862364046649,75,1,B,8894,17216.473280969007,12,6
1336,8372.0,3474.0099475315465,2745.3326323721744,75,1,B,8896,15030.882058359044,17,9
1337,9622.0,3089.078461655693,2506.6273285433995,75,1,B,8897,18146.41936051562,15,7
1339,8598.0,2978.167816493421,2404.781922303396,75,1,B,8899,15568.73035190391,14,6
1340,8180.0,2723.0844205948665,2506.03905859152,75,1,B,8900,14582.771679207835,15,5
1342,7977.0,2678.9581966496344,2400.1440608655525,75,1,B,8901,14117.80318881985,14,5
1344,9184.0,3499.822343384205,2526.735705130624,75,1,B,8903,17015.63719510458,15,9
1345,7905.0,4061.346043251137,2706.843537314986,75,1,B,8904,13955.064905378149,17,12
1346,9184.0,3681.193769581663,2650.021196803701,75,1,B,8905,17015.63719510458,16,10
1347,7568.0,3421.631210466895,3014.6676467457264,75,1,B,8906,13208.511554811383,20,9
1349,7867.0,2879.010474270971,2441.7770972839467,75,1,B,8907,13869.634770595967,14,6
1350,7955.0,2934.017057097062,2361.7103567288277,75,1,B,8908,14067.956677262126,13,6
1352,9222.0,3454.091299978896,2763.145850108111,75,1,B,8909,17112.07062093163,17,9
1356,9333.0,3490.985646708319,2614.9953423820066,75,1,B,8912,17395.57589481315,16,9
1358,8161.0,3009.3527941542943,2518.9796618870537,75,1,B,8914,14538.86813941649,15,7
1361,8234.0,3076.587698028296,2635.321374426964,75,1,B,8917,14707.983511770099,16,7
1365,7692.0,3555.189819033146,2507.6910508503106,75,1,B,8920,13480.304225156275,15,9
1369,7940.0,2964.9143614232757,2923.4487424948643,75,1,B,8922,14034.031431515992,19,6
1371,7626.0,2851.4682387027,2827.243781674244,75,1,B,8924,13335.219565660957,18,6
1372,9508.0,2552.1779528344487,2108.3988512712253,75,1,B,8925,17848.045754200208,11,4
1374,7841.0,3192.752235537761,2541.153697281514,75,1,B,8926,13811.365499584053,15,7
1377,8899.0,2714.084741052249,2370.8990742809738,75,1,B,8928,16302.506270785225,13,5
1381,8579.0,2854.4381683371257,2148.139086976198,75,1,B,8931,15523.080655826783,11,6
1382,9441.0,3245.6407945849887,2345.843720178549,75,1,B,8932,17674.018970295307,13,8
1383,7736.0,2669.437850956299,2046.0555919384,75,1,B,8933,13577.559401268858,10,5
1384,9177.0,3400.4658252171157,2534.60916982896,75,1,B,8934,16997.90777148711,15,9
1386,7892.0,2625.252155096336,2126.635705125549,75,1,B,8936,13925.80307881058,11,4
1387,8578.0,2806.8772066160195,2154.5741198446026,75,1,B,8937,15520.68023887924,11,5
1388,7797.0,3241.8230074955795,2434.1214374254514,75,1,B,8938,13713.094553886944,14,8
1391,9228.0,3160.875383991511,2566.48811589854,75,1,B,8940,17127.325973313506,15,7
1394,8963.0,3890.225262569166,2701.3633047025187,75,1,B,8942,16461.0930770355,17,11
1395,7526.0,2873.3792458724115,2768.7039602661744,75,1,B,8943,13117.219191436792,17,6
1396,9446.0,2850.5380935101675,2387.7900787323624,75,1,B,8944,17686.971964871347,14,6
1401,8002.0,3045.801726947173,2821.77772316949,75,1,B,8946,14174.576121787159,18,7
1404,8408.0,2868.0881892406287,2724.8858622192406,75,1,B,8948,15115.805074444466,17,6
1406,7611.0,2440.2641579793617,2213.7444633176124,75,1,B,8950,13302.37934651648,12,3
1412,7697.0,2801.703337545126,2635.7777800123035,75,1,B,8953,13491.334513018744,16,5
1413,8231.0,2921.0993381893995,2501.786228432891,75,1,B,8954,14701.01047928867,15,6
1422,8047.0,2879.5744039978467,2396.570257726231,75,1,B,8960,14277.113686213948,14,6
1425,8436.0,3482.296080803339,1241.4056773880052,180,100,B,8962,15182.053306915175,3,9
1426,9422.0,3791.039933301433,1300.8276137863884,180,100,B,8963,17624.847719794936,3,11
1427,8291.0,3622.108305462554,1234.6306058325313,180,100,B,8964,14840.847095581632,2,10
1430,7730.0,3780.6424633544257,1219.219633103981,180,100,B,8967,13564.272267354667,2,11
1431,8575.0,3893.15487004901,1240.1991570187593,180,100,B,8968,15513.480307217893,2,11
1432,8906.0,3690.2682828737966,1247.0074454798148,180,100,B,8969,16319.807839941333,3,10
1433,8966.0,3819.604276432413,1204.676424286977,180,100,B,8970,16468.548929864897,2,11
1434,8072.0,4206.71086562688,1275.7568484785768,180,100,B,8971,14334.27138038752,3,13
1435,8660.0,3885.690450480117,1260.1799327165895,180,100,B,8972,15718.244595415425,3,11
1437,9391.0,3490.908451060169,1243.0536837963173,180,100,B,8973,17544.79133691124,3,9
1438,7662.0,3339.05032454152,1341.2436686426715,180,100,B,8974,13414.237926343329,3,8
1442,8327.0,4444.0726526715935,1368.0147996831606,180,100,B,8976,14925.128989565646,4,14
1450,8268.0,4089.247660821413,1260.6286979198603,180,100,B,8981,14787.149507396987,3,12
1452,7851.0,4236.200041327726,1330.8525403421295,180,100,B,8982,13833.759168581844,3,13
1458,9395.0,4551.241125223682,1332.3497437266867,180,100,B,8986,17555.109320135693,3,15
1461,8166.0,4059.655205783571,1330.6804297630554,180,100,B,8988,14550.41400729535,3,12
1467,9509.0,4060.443854387093,1294.0854998771651,180,100,B,8991,17850.650644245936,3,12
1470,8072.0,3684.826356523355,1289.625554735967,180,100,B,8992,14334.27138038752,3,10
1472,8142.0,3212.042744479832,1251.465009477355,180,100,B,8994,14495.04397036541,3,8
1473,9256.0,3825.546590073875,1265.6563395040396,180,100,B,8995,17198.622272810357,3,11
1476,9308.0,4162.32876204148,1284.9798119260054,180,100,B,8997,17331.487002338232,3,13
1477,8540.0,3700.013875995776,1293.851725333029,180,100,B,8998,15429.627313760539,3,10
1482,9465.0,3857.749290188536,1280.6851861323407,180,100,B,9002,17736.243473148894,3,11
1483,9071.0,3390.6008274268784,1298.7845308875558,180,100,B,9003,16730.75040520213,3,9
1486,8527.0,3871.8542020361488,1288.2561320323457,180,100,B,9006,15398.550513617152,3,11
1491,8898.0,3890.3881640530776,1336.8943051321053,180,100,B,9007,16300.035497502822,3,11
1492,8204.0,3800.355929388301,1285.3066807461094,180,100,B,9008,14638.342231692124,3,11
1494,9065.0,4515.246289297055,1364.989008507308,180,100,B,9010,16715.702164280996,4,15
1495,8016.0,3773.037527881215,1357.9428065494085,180,100,B,9011,14206.428986997029,4,11
1498,8503.0,3626.02771686859,1342.1666916165802,180,100,B,9013,15341.275578920902,3,10
1499,7545.0,4356.608092978017,1326.3981817195624,180,100,B,9014,13158.470077540404,3,14
1503,9219.0,3839.683027281364,1301.966088049886,180,100,B,9017,17104.44591289857,3,11
1504,9176.0,3035.906965522355,1234.5881361933514,180,100,B,9018,16995.375876138798,2,7
1505,7949.0,3898.072832950192,1286.8662101420737,180,100,B,9019,14054.380642647917,3,11
1511,9542.0,4224.660961292457,1270.0752119398878,180,100,B,9023,17936.735359204464,3,13
1520,8031.0,4049.4631344998543,1289.7701710855044,180,100,B,9028,14240.604877186097,3,12
1528,9076.0,3826.8547259601446,1278.862962443577,180,100,B,9032,16743.296652217265,3,11
1531,8379.0,3643.628596766846,1297.6754916047798,180,100,B,9034,15047.372550892358,3,10
1534,7886.0,3190.0245053111184,1274.4829602979594,180,100,B,9036,13912.310152616927,3,7
1537,9408.0,2966.3846737449508,1220.955403902061,180,100,B,9038,17588.667060537045,2,6
1538,8894.0,3861.60085046912,1251.2995535316998,180,100,B,9039,16290.154603008681,3,11
1539,9197.0,3534.399519316974,1285.1009165529922,180,100,B,9040,17048.591849798067,3,9
1541,9495.0,3484.9502082954696,1267.8928719793375,180,100,B,9042,17814.202191188488,3,9
1542,8642.0,3309.837843091699,1265.442107735471,180,100,B,9043,15674.750168431565,3,8
1544,9168.0,4021.892355564026,1303.8221149569365,180,100,B,9044,16975.128628439987,3,12
1550,9451.0,3616.1969723083735,1275.2054118695617,180,100,B,9048,17699.93045603605,3,10
1551,8218.0,3434.5182147412997,1252.916142889734,180,100,B,9049,14670.816871011311,3,9
1552,9547.0,3671.6458324689015,1311.4513580057642,180,100,B,9050,17949.799384871454,3,10
1557,8899.0,4457.742820166973,1320.0088574715594,180,100,B,9055,16302.506270785225,3,14
1558,9052.0,4001.9600988108255,1262.929599271465,180,100,B,9056,16683.124795433192,3,12
1559,8527.0,4845.584786966759,1290.6752652971504,180,100,B,9057,15398.550513617152,3,16
1561,9478.0,3434.468082765477,1237.5926801900907,180,100,B,9059,17770.001289377502,2,9
1562,8266.0,3752.066120427862,1253.7560570097742,180,100,B,9060,14782.485648491333,3,10
1566,7972.0,5345.958270521534,1312.975334463047,180,100,B,9062,14106.46509199237,3,19
1567,9394.0,4481.527637555466,1312.822881999158,180,100,B,9063,17552.529494534258,3,14
1569,8807.0,4006.199262772073,1275.904442233035,180,100,B,9064,16076.115477609665,3,12
1570,9466.0,5061.361681741336,1335.5740358322494,180,100,B,9065,17738.838909062124,3,17
1572,8062.0,4128.294403013494,1290.1578464418262,180,100,B,9066,14311.39181295211,3,12
1575,7767.0,4003.541106617147,1401.2135681450552,180,100,B,9068,13646.335684902726,4,12
1576,8137.0,4834.988444213389,1379.750757145336,180,100,B,9069,14483.524486112123,4,16
1577,7879.0,4435.866560181802,1356.6108668768125,180,100,B,9070,13896.578409182359,4,14
1594,7559.0,4506.389511538296,1279.165532126268,180,100,B,9080,13188.916255780185,3,14
1597,7842.0,4380.77347812683,1301.271732178613,180,100,B,9082,13813.603877097872,3,14
1602,7696.0,3160.094538743575,1252.6009816328876,180,100,B,9085,13489.128015719158,3,7
1603,7680.0,3406.5974537888023,1276.9340827262492,180,100,B,9086,13453.853960368082,3,9
1605,9479.0,5557.107142199367,1335.0340534299503,180,100,B,9088,17772.59958351684,3,20
1606,9512.0,3726.0494108568178,1244.9857725871757,180,100,B,9089,17858.466633564396,3,10
1607,8240.0,3842.562866111594,1322.200808830926,180,100,B,9090,14721.935513048707,3,11
1610,9652.0,4742.184007533925,1345.9984653417998,180,100,B,9091,18225.413635858928,4,16
1612,7988.0,4030.47053982626,1285.9383911018035,180,100,B,9093,14142.766349832391,3,12
1613,8622.0,5458.219107429645,1362.0389950605077,180,100,B,9094,15626.506575486032,4,20
1615,8536.0,4959.2603700643,1318.557900883946,180,100,B,9095,15420.06126386489,3,17
1616,8988.0,4990.575152251272,1313.7988472856366,180,100,B,9096,16523.285646422424,3,17
1618,8167.0,4138.828712193814,1271.4712649861438,180,100,B,9097,14552.723840461762,3,13
1620,9199.0,4332.872728996385,1430.275695005163,180,100,B,9098,17053.665094627184,4,14
1622,8278.0,3856.61704743074,1288.941111684828,180,100,B,9099,14810.481993738054,3,11
1624,7624.0,4550.778396960025,1309.5319704506824,180,100,B,9100,13330.838011548924,3,15
1626,8404.0,4000.8049779815706,1284.7933800111714,180,100,B,9102,15106.355112501335,3,12
1628,9305.0,4149.445027336214,1240.971361590367,180,100,B,9104,17323.80556951019,2,13
1629,8843.0,3664.784256630153,1226.6778035476489,180,100,B,9105,16164.481556832252,2,10
1634,9633.0,3649.154131792242,1286.3874552955194,180,100,B,9108,18175.3609524009,3,10
1640,8641.0,3842.40550790819,1268.0852308211804,180,100,B,9111,15672.335900080596,3,11
1642,7876.0,4381.117832878502,1324.3547547367716,180,100,B,9113,13889.839531377884,3,14
1646,8589.0,4261.312282484558,1292.7388185450177,180,100,B,9115,15547.09691779726,3,13
1647,8022.0,4014.698752337964,1267.6299184457637,180,100,B,9116,14220.093406756901,3,12
1649,8810.0,4606.991142098554,1308.179719302636,180,100,B,9117,16083.468434299331,3,15
1656,8473.0,3693.08441038658,1258.690025573169,180,100,B,9121,15269.860000023202,3,10
1657,8031.0,3657.137000578207,1272.4096236881387,180,100,B,9122,14240.604877186097,3,10
1658,9123.0,2819.04649770807,1208.0645454199555,180,100,B,9123,16861.500047413305,2,5
1661,8810.0,5570.829470025426,1341.21498084651,180,100,B,9125,16083.468434299331,3,20
1662,8381.0,3709.59174705143,1262.6841021187886,180,100,B,9126,15052.08609895951,3,10
1666,8894.0,3825.3046033665873,1255.62713160094,180,100,B,9130,16290.154603008681,3,11
1670,8146.0,3546.477849463498,1236.722355657845,180,100,B,9132,14504.263515311877,2,9
1672,8462.0,3810.164721451015,1300.2020630091567,180,100,B,9133,15243.72386699043,3,11
1676,7848.0,3374.043396175224,1241.0394700248885,180,100,B,9134,13827.03875931527,2,8
1678,8874.0,3867.941604318533,1243.6079918390158,180,100,B,9136,16240.802897789117,3,11
1687,7650.0,4245.743849509639,1303.0271994364514,180,100,B,9142,13387.866812431852,3,13
1688,9144.0,4038.001134355333,1257.6929847109686,180,100,B,9143,16914.471312945385,3,12
1689,9009.0,3805.6575942946106,1256.138040251396,180,100,B,9144,16575.633598800367,3,11
1690,8947.0,3913.4898858191737,1309.1532318251932,180,100,B,9145,16421.3619478711,3,11
1693,9622.0,4317.046921953903,1295.66474315111,180,100,B,9147,18146.41936051562,3,13
1695,7766.0,4094.293780541004,1270.699202241765,180,100,B,9149,13644.113797154889,3,12
1696,9226.0,3849.764607849481,1260.4622159951884,180,100,B,9150,17122.239976398694,3,11
1698,8494.0,4514.956824292892,1286.8511557047111,180,100,B,9151,15319.830128146454,3,15
1703,8921.0,2845.6320402339948,2828.731007801314,10,1,B,9155,16356.918908475302,18,6
1704,9079.0,2553.12690306608,2459.320019848265,10,1,B,9156,16750.827038788906,14,4
1712,9539.0,2657.215596394336,2542.368410731266,10,1,B,9162,17928.89958216682,15,5
1718,7534.0,4214.230615453383,3664.699894781142,10,1,B,9165,13134.57831158964,26,13
1720,7797.0,3710.220577092723,3474.9931173816985,10,1,B,9166,13713.094553886944,24,10
1722,8738.0,3093.478308233978,2946.8217773533456,10,1,B,9167,15907.543614796668,19,7
1725,8276.0,2549.704343814731,2579.486239715423,10,1,B,9169,14805.813737561468,15,4
1726,7934.0,2893.562195732168,3002.952310027711,10,1,B,9170,14020.475184620966,20,6
1730,8769.0,3100.7629574103576,3035.9995987496645,10,1,B,9172,15983.149299909888,20,7
1731,8457.0,3313.057734430773,3294.3653370537404,10,1,B,9173,15231.852601062848,22,8
1732,8465.0,3234.5808799690244,3200.090501690094,10,1,B,9174,15250.84926490954,21,8
1733,7876.0,3230.46126135328,2934.3144233873786,10,1,B,9175,13889.839531377884,19,8
1735,7937.0,3473.100788339067,3261.8885682069945,10,1,B,9177,14027.25231868252,22,9
1736,8721.0,2281.4768376079123,2421.6418793459297,10,1,B,9178,15866.17213696475,14,3
1741,9334.0,2875.53972950891,2856.846518274892,10,1,B,9181,17398.14230873825,18,6
1749,7949.0,3366.692869413663,2732.825248187772,10,1,B,9186,14054.380642647917,17,8
1751,8694.0,2739.277180068909,2868.750206174944,10,1,B,9188,15800.595094648876,18,5
1754,9383.0,3024.932672617356,2728.9428293666515,10,1,B,9190,17524.16592391256,17,7
1757,8698.0,2609.9492876709587,2714.8887175293044,10,1,B,9193,15810.300098305868,17,4
1758,7534.0,2586.242240817671,2832.782624102738,10,1,B,9194,13134.57831158964,18,4
1759,9298.0,3015.5203923568606,2872.63553397333,10,1,B,9195,17305.889921468886,18,7
1764,7928.0,4265.876252639489,3261.398238085152,10,1,B,9197,14006.92685281361,22,13
1765,9435.0,3028.3485295791147,2845.103435216062,10,1,B,9198,17658.48263230109,18,7
1769,9238.0,2888.1296705902446,2778.1895781544144,10,1,B,9201,17152.769149700347,17,6
1771,8032.0,3233.2601845555537,2681.6970328107127,10,1,B,9202,14242.885028773739,16,8
1773,9611.0,4043.687415000864,3352.936261902067,10,1,B,9204,18117.504372119467,23,12
1777,9387.0,2638.021544742757,2539.8636223022672,10,1,B,9206,17534.476871503524,15,5
1781,8784.0,3910.694436004219,3442.5286684065472,10,1,B,9210,16019.808548855937,24,11
1782,8248.0,2769.601684816145,2914.125573336246,10,1,B,9211,14740.550493778788,19,5
1784,7790.0,2753.468415420643,2663.638428871282,10,1,B,9212,13697.499785441803,16,5
1787,8352.0,3609.789339282328,3200.2246872542687,10,1,B,9215,14983.825728564261,21,10
1788,8280.0,4023.012852018044,3569.6315112601133,10,1,B,9216,14815.151129368825,25,12
1790,7915.0,4013.27637264185,3524.6715334441424,10,1,B,9217,13977.599287045658,25,12
1791,8096.0,2921.1137396280865,2869.489861351052,10,1,B,9218,14389.27204655945,18,6
1793,8233.0,3340.8190275260667,2921.1223291734427,10,1,B,9219,14705.658947746075,19,8
1794,7592.0,3454.827062241645,3184.5754871527924,10,1,B,9220,13260.852751525641,21,9
1795,9439.0,2929.01774808923,3024.369249362555,10,1,B,9221,17668.839311509713,20,6
1796,8456.0,3655.803220283683,3431.580174359486,10,1,B,9222,15229.479007467971,24,10
1799,9084.0,3004.8719795612737,2968.681360699354,10,1,B,9225,16763.382080345902,19,6
1801,9535.0,3240.200916242845,2781.170297997985,10,1,B,9226,17918.454957539623,17,8
1802,7709.0,3770.1335068637504,3284.050276000158,10,1,B,9227,13517.82962997041,22,11
1803,8731.0,3584.691078220383,2938.6566878164717,10,1,B,9228,15890.500605171164,19,10
1809,9131.0,2898.508076388238,3108.493659780634,10,1,B,9232,16881.668144235395,21,6
1813,8148.0,2808.307028068856,2802.022035400139,10,1,B,9235,14508.874606966388,18,5
1823,9603.0,3227.030238253151,3037.95401019754,10,1,B,9242,18096.491999279064,20,8
1824,8085.0,2451.683182747176,2342.025443078024,10,1,B,9243,14364.047687653745,13,4
1827,8126.0,2799.1402449324096,2527.014504012768,10,1,B,9246,14458.200968746976,15,5
1829,9652.0,3237.627952564071,2749.085196008864,10,1,B,9247,18225.413635858928,17,8
1830,7690.0,3160.269681136433,3611.8308941400624,10,1,B,9248,13475.893649056112,25,7
1831,7568.0,3074.3529277120656,3834.980912446959,10,1,B,9249,13208.511554811383,28,7
1841,8999.0,2987.979858037213,2779.8708611054963,10,1,B,9254,16550.693909934864,17,6
1842,8319.0,3406.160323265559,3208.644707595592,10,1,B,9255,14906.37505507422,22,9
1844,7867.0,3177.624637899892,3323.3871635742607,10,1,B,9257,13869.634770595967,23,7
1846,8102.0,5713.974405354649,4334.522788356211,10,1,B,9258,14403.042000821612,30,21
1849,7952.0,2959.14190130672,2989.594007860237,10,1,B,9261,14061.167670569062,19,6
1850,8389.0,2332.354386061799,2376.197297713407,10,1,B,9262,15070.949085769967,13,3
1852,8478.0,2563.264045863783,2570.9731903735483,10,1,B,9264,15281.7488550345,15,4
1854,8250.0,3017.5108136265903,2968.570981720477,10,1,B,9265,14745.206437596771,19,7
1856,7566.0,2979.7740504805006,3064.781591851218,10,1,B,9267,13204.155504870738,20,6
1858,7657.0,3396.543099712954,3016.947454304654,10,1,B,9268,13403.246114601483,20,9
1862,8891.0,2803.29956032984,2526.400054567908,10,1,B,9271,16282.746240705312,15,5
1866,9433.0,3779.4190999713232,3721.3099998933953,10,1,B,9273,17653.305611878055,27,11
1867,8042.0,2727.175612238613,2883.918562102616,10,1,B,9274,14265.698637145219,18,5
1874,8051.0,3310.780536800982,2972.9303599569853,10,1,B,9278,14286.249683012771,19,8
1876,7630.0,2862.9229737243413,3040.282100514104,10,1,B,9279,13343.985312247582,20,6
1879,9499.0,3049.360500732755,2814.544587424541,10,1,B,9280,17824.61163764826,18,7
1886,9027.0,3481.9673589029785,2989.323936341899,10,1,B,9286,16620.580444371975,19,9
1892,8004.0,2541.121291719285,2570.622913367464,10,1,B,9289,14179.123892740297,15,4
1893,9305.0,2609.293137008455,2907.713002774226,10,1,B,9290,17323.80556951019,19,4
1894,9318.0,2977.750271457074,2744.942535430357,10,1,B,9291,17357.106069562215,17,6
1895,9099.0,2661.073393158629,2849.532766960672,10,1,B,9292,16801.08018454885,18,5
1898,8157.0,2813.674679935066,2562.434545874093,10,1,B,9295,14529.635402657239,15,5
1903,9198.0,2049.7645976490653,2058.0540558380085,10,1,B,9297,17051.12836228085,10,1
1904,8348.0,3282.417209089801,3090.3328563247137,10,1,B,9298,14974.425016055533,20,8
1906,9464.0,3324.817676782767,2991.523530118704,10,1,B,9300,17733.64825709921,19,8
1908,8062.0,2954.208053905371,3305.5281204030057,10,1,B,9302,14311.39181295211,23,6
1909,9070.0,3199.278350632955,3262.0349335466203,10,1,B,9303,16728.24181538974,22,8
1910,8443.0,3041.753913609271,2605.48530010429,10,1,B,9304,15198.64229831729,16,7
1911,8404.0,3282.315915332057,3208.3787429728523,10,1,B,9305,15106.355112501335,22,8
1913,8346.0,3021.852450964085,3067.7850813988225,10,1,B,9306,14969.725978982446,20,7
1914,8927.0,3100.086157854452,3060.4775693970896,10,1,B,9307,16371.777187292315,20,7
1915,8360.0,2584.83069172827,2761.4708772750805,10,1,B,9308,15002.637707031945,17,4
1917,7658.0,2665.172757431836,2374.608794547689,10,1,B,9309,13405.44403722276,13,5
1919,8479.0,5044.315956325622,4115.494123928607,10,1,B,9311,15284.127285627397,30,17
1925,9337.0,3172.236828726893,2610.827250596719,10,1,B,9314,17405.842869694832,16,7
1931,9319.0,2651.308693219889,2531.807989736792,10,1,B,9317,17359.66918553412,15,5
1938,8855.0,2305.645757942824,2376.963369185088,10,1,B,9322,16194.000237274486,14,3
1939,7627.0,2799.4157224818277,2928.568543778741,10,1,B,9323,13337.410672512293,19,5
1941,8140.0,2775.0764404331035,2861.1981160753817,10,1,B,9324,14490.435517073458,18,5
1942,8362.0,2411.168001473364,2306.7873453316147,10,1,B,9325,15007.342900284331,13,3
1945,7915.0,2478.5296864769216,2130.694231422553,10,1,B,9327,13977.599287045658,11,4
1947,9221.0,2678.4139886390003,2695.8071201027,10,1,B,9328,17109.528831723732,17,5
1948,7745.0,3261.249041612329,3611.19531733266,10,1,B,9329,13597.504942929529,25,8
1949,9590.0,2761.590741948225,2648.7486108105422,10,1,B,9330,18062.376904787496,16,5
1953,8587.0,3251.5843319652,3212.404612456344,10,1,B,9333,15542.291906494793,22,8
1954,9485.0,2485.037707331744,2303.833312469732,10,1,B,9334,17788.193965487313,13,4
1956,9020.0,3734.265965203919,3708.611712417208,10,1,B,9335,16603.092650792034,26,10
1957,8661.0,3418.096942978849,4045.116784971257,10,1,B,9336,15720.663041173775,30,9
1958,7883.0,3131.14663602902,2959.5793453094484,10,1,B,9337,13905.566657677977,19,7
1961,9485.0,2611.3312441814537,2771.7622946815013,10,1,B,9338,17788.193965487313,17,4
1963,9438.0,2920.11070180006,2915.061086485551,10,1,B,9340,17666.249811912236,19,6
1964,8942.0,2671.8824477770404,2712.2605677912625,10,1,B,9341,16408.957512843415,17,5
1966,9503.0,2851.10547541136,2598.4308909594947,10,1,B,9342,17835.02460192477,16,6
1969,8082.0,3234.438580145757,2968.9158823294824,10,1,B,9344,14357.172934177575,19,8
1975,7600.0,3152.2213028541096,3837.2325854882265,10,1,B,9348,13278.327959631004,28,7
1976,8122.0,3015.8274049099937,3176.1366175338253,10,1,B,9349,14448.999012884224,21,7
1980,8583.0,3153.000194340251,3361.288191105555,10,1,B,9352,15532.684522252415,23,7
1981,8960.0,2809.6418966010465,2921.736255972062,10,1,B,9353,16453.63920297802,19,5
1982,7735.0,3193.67659243455,3276.552714423682,10,1,B,9354,13575.34432929096,22,7
1989,8561.0,2886.0126079003726,2268.200632835378,120,1,B,9357,15479.906789893626,12,6
1999,8597.0,2795.671778209403,2189.8880375046524,120,1,B,9365,15566.325757548986,12,5
2000,7614.0,3129.399634489215,2518.7084670856225,120,1,B,9366,13308.94343280154,15,7
