cell_id,nuc_area,nucGRint,cytoGRint,time,Dex_conc,replica,CalcCytoArea,normGRnuc,normGRcyt
5225,9315,3407.366063,1512.050225,30,10,B,17012.04098,6,4
5226,9200,2989.502855,1453.785901,30,10,B,16718.47093,3,4
5227,8274,3482.924659,1660.177008,30,10,B,14490.96891,6,6
5228,9168,3185.119656,1523.367987,30,10,B,16637.44737,4,4
5229,9198,3899.508854,1616.831956,30,10,B,16713.39847,9,5
5230,8935,3237.056985,1449.332452,30,10,B,16056.22975,5,4
5231,8352,3904.02484,1740.345843,30,10,B,14669.24109,9,7
5232,8725,3283.800063,1550.779535,30,10,B,15545.54677,5,5
5233,9356,3836.38801,1601.592398,30,10,B,17117.60995,8,5
5234,9283,3532.612992,1630.935657,30,10,B,16929.97617,6,5
5235,9374,3231.831906,1481.300969,30,10,B,17164.10754,5,4
5236,7609,4032.646158,1750.558703,30,10,B,13040.98538,9,7
5237,7564,3494.867401,1631.673521,30,10,B,12947.38625,6,5
5238,9000,3645.070532,1630.825786,30,10,B,16216.82712,7,5
5239,8479,3822.592635,1621.999576,30,10,B,14963.18801,8,5
5240,9296,3769.313667,1767.239499,30,10,B,16963.28006,8,7
5241,8570,3751.069544,1663.792774,30,10,B,15176.61793,8,6
5242,9004,3475.455668,1523.386929,30,10,B,16226.74908,6,4
5243,8425,3686.749891,1723.285338,30,10,B,14837.64502,7,6
5244,9099,3813.82708,1584.140273,30,10,B,16463.72622,8,5
5245,8806,4119.76497,1612.275022,30,10,B,15741.04624,10,5
5246,8612,4737.526918,1795.061906,30,10,B,15275.91432,13,7
5247,8751,3807.52891,1601.207434,30,10,B,15608.09738,8,5
5248,7277,4702.893219,1971.926943,30,10,B,12363.91192,13,9
5249,8398,3719.045151,1594.001282,30,10,B,14775.18292,7,5
5250,8658,3071.547823,1452.424873,30,10,B,15385.24018,4,4
5251,8782,3038.803045,1466.796114,30,10,B,15682.92694,4,4
5252,8301,3186.306596,1427.275641,30,10,B,14552.4837,4,3
5253,8833,3706.779216,1685.379114,30,10,B,15806.62527,7,6
5254,7695,3113.266486,1452.123067,30,10,B,13221.45754,4,4
5255,8647,3231.458772,1500.410437,30,10,B,15359.04257,5,4
5256,7354,3170.245085,1590.407058,30,10,B,12518.1662,4,5
5257,7218,3332.822557,1668.243213,30,10,B,12246.85226,5,6
5258,9091,2986.423124,1405.853831,30,10,B,16443.67179,3,3
5259,7128,3203.047878,1582.895525,30,10,B,12070.18384,5,5
5260,7532,3795.494936,1612.720541,30,10,B,12881.17546,8,5
5261,7546,4011.462865,1762.699598,30,10,B,12910.10703,9,7
5262,8294,3940.339266,1603.098981,30,10,B,14536.51562,9,5
5263,7376,3076.223693,1474.094374,30,10,B,12562.54698,4,4
5264,8686,4103.324433,1821.964388,30,10,B,15452.07949,10,7
5265,7937,4712.81398,1906.54998,30,10,B,13740.52738,13,8
5266,7163,3702.678442,1871.701767,30,10,B,12138.61589,7,8
5267,8606,4218.967876,1707.186525,30,10,B,15261.69856,10,6
5268,7524,3878.558401,1902.934209,30,10,B,12864.66803,8,8
5269,7776,3575.956298,1749.214047,30,10,B,13393.35085,7,7
5270,8718,3698.92405,1616.210504,30,10,B,15528.73891,7,5
5271,8489,3815.984256,1685.600488,30,10,B,14986.52725,8,6
5272,7748,4991.76936,1808.241528,50,10,B,13333.72099,15,7
5273,8538,3569.854494,1513.609058,50,10,B,15101.29855,7,4
5274,7121,4545.818436,1684.044775,50,10,B,12056.53902,12,6
5275,7856,4590.231949,1712.717013,50,10,B,13564.94418,13,6
5276,9029,4048.931576,1643.951641,50,10,B,16288.86391,9,6
5277,8043,4007.867036,1627.431442,50,10,B,13973.1072,9,5
5278,8546,3649.945928,1538.880355,50,10,B,15120.10123,7,5
5279,7203,5502.106764,2009.45634,50,10,B,12217.24837,18,9
5280,7432,3371.974496,1621.314099,50,10,B,12676.13418,5,5
5281,9450,3622.000112,1609.401952,50,10,B,17361.4414,7,5
5282,7853,3844.952475,1592.047494,50,10,B,13558.47675,8,5
5283,8235,4586.424116,1759.630443,50,10,B,14402.47836,12,7
5284,9109,3988.129412,1528.651059,50,10,B,16488.81973,9,4
5285,9037,4567.5016,1689.138186,50,10,B,16308.778,12,6
5286,9171,4341.506658,1666.739408,50,10,B,16645.03102,11,6
5287,7212,6082.912765,1800.309552,50,10,B,12235.00307,20,7
5288,8851,4162.14977,1714.849297,50,10,B,15850.45921,10,6
5289,7134,4578.902712,1825.142005,50,10,B,12081.89043,12,7
5290,8710,4107.371743,1592.754608,50,10,B,15509.54689,10,5
5291,8176,4047.010349,1581.985547,50,10,B,14269.42605,9,5
5292,8925,3444.325497,1533.309263,50,10,B,16031.62857,6,4
5293,8905,4005.103272,1550.764598,50,10,B,15982.51109,9,5
5294,8799,4275.263776,1645.855902,50,10,B,15724.07795,11,6
5295,9018,3579.867314,1541.465941,50,10,B,16261.5116,7,5
5296,8499,3830.926513,1634.452476,50,10,B,15009.89479,8,5
5297,8258,4680.443831,1785.889346,50,10,B,14454.61304,13,7
5298,8969,3485.854865,1567.247332,50,10,B,16140.08542,6,5
5299,8527,3487.908414,1523.182422,50,10,B,15075.47443,6,4
5300,7431,3609.002299,1554.533211,50,10,B,12674.09806,7,5
5301,8362,3746.528952,1691.099371,50,10,B,14692.22099,8,6
5302,8724,3697.381349,1499.254373,50,10,B,15543.1448,7,4
5303,8943,4040.938289,1565.083429,50,10,B,16075.93107,9,5
5304,8261,3358.212814,1503.154125,50,10,B,14461.42424,5,4
5305,7118,3790.694593,1644.739625,50,10,B,12050.69548,8,6
5306,8227,5051.348217,1712.37667,50,10,B,14384.37965,15,6
5307,8086,4576.142859,1702.497873,50,10,B,14068.36203,12,6
5308,7751,4634.313877,1711.257666,50,10,B,13340.0993,13,6
5309,8533,3616.72074,1682.043473,50,10,B,15089.55607,7,6
5310,7106,5165.350757,1812.557767,50,10,B,12027.34681,16,7
5311,8528,3305.065543,1469.236712,50,10,B,15077.82066,5,4
5312,8483,5111.770195,1815.239844,50,10,B,14972.52031,16,7
5313,7113,3587.219461,1510.339225,50,10,B,12040.96192,7,4
5314,7194,3364.945975,1589.880752,50,10,B,12199.51659,5,5
5315,7742,4891.922319,1740.029778,50,10,B,13320.97203,14,7
5316,8625,3595.638972,1478.453984,50,10,B,15306.75006,7,4
5317,8220,2993.252395,1404.652581,50,10,B,14368.55813,3,3
5318,7991,2746.028436,2359.426972,50,10,B,13858.61418,2,13
5319,7143,3628.410605,1612.224243,50,10,B,12099.46942,7,5
5320,7772,3325.342047,1512.018497,50,10,B,13384.81872,5,4
5321,8142,3797.52172,1522.607575,50,10,B,14193.19916,8,4
5322,8967,3586.118741,1562.032072,50,10,B,16135.14368,7,5
5323,9290,4021.19357,1473.441744,50,10,B,16947.90309,9,4
5324,9262,4482.21737,1517.783103,50,10,B,16876.2786,12,4
5325,8165,3434.766874,1361.442989,50,10,B,14244.72861,6,3
5326,9063,3308.76804,1348.869606,50,10,B,16373.62387,5,3
5327,9230,3992.865094,1529.104398,50,10,B,16794.69367,9,4
5328,8452,3367.097013,1452.606383,50,10,B,14900.31338,5,4
5329,9280,2912.339416,1427.707077,50,10,B,16922.29745,3,3
5330,8369,4354.679317,1632.22051,50,10,B,14708.32376,11,5
5331,9205,3662.278637,1555.43561,50,10,B,16731.15704,7,5
5332,8358,3353.425069,1489.299605,50,10,B,14683.02564,5,4
5333,7363,3607.086648,1564.871352,50,10,B,12536.30542,7,5
5334,7905,3768.458029,1604.115409,50,10,B,13670.93935,8,5
5335,8198,4041.492105,1537.385268,50,10,B,14318.92362,9,4
5336,7890,3782.273243,1623.758981,50,10,B,13638.4197,8,5
5337,8304,3910.536601,1690.537124,50,10,B,14559.33141,9,6
5338,8776,3106.616842,1543.789704,50,10,B,15668.42258,4,5
5339,8139,3907.110514,1642.278443,50,10,B,14186.48897,9,6
5340,7785,4240.126316,1613.09674,50,10,B,13412.5647,10,5
5341,8901,3882.29216,1539.097973,50,10,B,15972.70117,8,5
5342,7409,3780.07592,1624.419651,50,10,B,12629.37492,8,5
5343,9160,3600.016617,1579.273959,50,10,B,16617.23674,7,5
5344,7630,3463.274228,1545.379237,50,10,B,13084.86105,6,5
5345,7307,4446.867837,1688.530783,50,10,B,12423.81151,12,6
5346,8771,4277.937776,1632.927276,50,10,B,15656.34339,11,5
5347,8551,4044.775895,1567.647932,50,10,B,15131.8621,9,5
5348,8486,4320.023357,1660.085691,50,10,B,14979.52251,11,6
5349,8046,3917.568473,1695.456702,50,10,B,13979.73591,9,6
5350,9171,3676.231684,1594.619305,50,10,B,16645.03102,7,5
5351,8368,4124.737717,1668.732061,50,10,B,14706.02252,10,6
5352,7573,3792.120712,1844.810947,50,10,B,12966.06024,8,8
5353,9227,3578.107507,1583.581662,50,10,B,16787.05994,7,5
5354,7760,3366.281108,1521.075984,50,10,B,13359.24948,5,4
5355,7310,3512.23872,1520.81735,50,10,B,12429.81548,6,4
5356,7756,3479.877245,1558.660633,50,10,B,13350.73546,6,5
5357,9294,4111.489972,1664.096328,50,10,B,16958.15327,10,6
5358,7107,3389.242385,1516.46988,50,10,B,12029.29098,6,4
5359,7439,4405.438891,1760.153524,50,10,B,12690.39497,11,7
5360,8370,3955.407862,1546.744442,50,10,B,14710.62529,9,5
5361,8464,3314.891711,1531.019799,50,10,B,14928.23219,5,4
5362,9389,4678.478584,1625.542106,50,10,B,17202.92557,13,5
5363,7909,4288.929351,1613.804075,50,10,B,13679.62201,11,5
5364,9417,3678.909108,1511.489377,50,10,B,17275.55621,7,4
5365,7563,3051.620608,1556.685815,50,10,B,12945.31278,4,5
5366,8825,3843.593911,1606.689337,50,10,B,15787.17294,8,5
5367,8439,3370.035132,1521.520304,50,10,B,14870.11398,5,4
5368,7529,3269.506026,1681.257651,50,10,B,12874.98305,5,6
5369,9168,3895.84751,1605.3972,50,10,B,16637.44737,9,5
5370,8750,3364.228954,1578.253635,50,10,B,15605.68806,5,5
5371,8596,3729.82343,1597.430234,50,10,B,15238.02827,8,5
5372,8608,3469.96697,1546.986772,50,10,B,15266.43601,6,5
5373,7566,3693.360425,1592.602892,50,10,B,12951.53405,7,5
5374,8996,3628.3233,1540.44372,50,10,B,16206.90969,7,5
5375,8789,3321.830128,1500.113849,50,10,B,15699.86157,5,4
5376,9433,3081.169578,1452.885085,50,10,B,17317.15904,4,4
5377,8084,4214.574097,1701.874386,50,10,B,14063.91997,10,6
5378,7955,3999.446758,1574.920269,50,10,B,13779.79797,9,5
5379,8717,4006.641252,1734.837725,50,10,B,15526.33891,9,7
5380,8569,3627.81924,1552.65707,50,10,B,15174.25981,7,5
5381,8443,4070.113303,1640.099274,50,10,B,14879.40101,10,6
5382,8121,4167.827427,1708.689609,50,10,B,14146.28126,10,6
5383,7968,3926.847956,1617.325436,50,10,B,13808.21708,9,5
5384,9277,2887.226583,2188.602553,75,1,B,16914.62128,3,11
5385,8596,3182.790657,2227.119017,75,1,B,15238.02827,4,12
5386,9133,3028.212786,2050.626359,75,1,B,16549.15959,4,10
5387,7373,3585.535806,2709.479811,75,1,B,12556.48699,7,17
5388,8955,2983.401286,2467.703571,75,1,B,16105.517,3,14
5389,8248,2423.75524,1888.110873,75,1,B,14431.9274,0,8
5390,9085,2902.813672,2089.776242,75,1,B,16428.64284,3,10
5391,8404,2578.421149,1969.509956,75,1,B,14789.04556,1,9
5392,8656,3298.429661,2412.146029,75,1,B,15380.47443,5,13
5393,8653,3665.65251,2636.143207,75,1,B,15373.32793,7,16
5394,9091,2554.001213,2301.570897,75,1,B,16443.67179,1,12
5395,8700,3924.470846,2986.957467,75,1,B,15485.58234,9,19
5396,8790,3211.936647,2507.75407,75,1,B,15702.28193,5,14
5397,9081,2612.25514,2077.864389,75,1,B,16418.62921,1,10
5398,7145,3142.295699,2382.270491,75,1,B,12103.37897,4,13
5399,7670,3803.658871,2556.70231,75,1,B,13168.77896,8,15
5400,7485,3319.114775,2575.701994,75,1,B,12784.45365,5,15
5401,8872,3154.06541,2360.197231,75,1,B,15901.71468,4,13
5402,8897,3041.470192,2448.497673,75,1,B,15962.89578,4,14
5403,8211,2901.725726,2391.872673,75,1,B,14348.23655,3,13
5404,8346,2913.469092,2031.062543,75,1,B,14655.46673,3,10
5405,8858,2549.427151,2092.37955,75,1,B,15867.5305,1,10
5406,9243,2557.75426,2007.43545,75,1,B,16827.8026,1,9
5407,8552,2761.872764,2497.334067,75,1,B,15134.21513,2,14
5408,8645,2862.310373,1899.097232,75,1,B,15354.28305,3,8
5409,8742,2732.665587,2408.886274,75,1,B,15586.42361,2,13
5410,8721,2569.569838,1971.504039,75,1,B,15535.94058,1,9
5411,8990,2619.965528,1908.140115,75,1,B,16192.04202,1,8
5412,7679,2976.618955,2260.688756,75,1,B,13187.72288,3,12
5413,8779,3066.520634,2452.58034,75,1,B,15675.67349,4,14
5414,8896,2850.09178,2094.643944,75,1,B,15960.44514,2,10
5415,7620,3476.365144,2831.399004,75,1,B,13063.95231,6,18
5416,7290,3230.528101,2344.935598,75,1,B,12389.83714,5,13
5417,8743,3177.640369,2348.531948,75,1,B,15588.83067,4,13
5418,8378,2592.800189,2069.659486,75,1,B,14729.04769,1,10
5419,9351,2781.486438,2312.50613,75,1,B,17104.71022,2,12
5420,8962,2670.691287,2388.186369,75,1,B,16122.79428,1,13
5421,9055,2491.92132,2240.426339,75,1,B,16353.65092,0,12
5422,7461,2710.517381,2481.347099,75,1,B,12735.30486,2,14
5423,8163,2753.153837,2851.515464,75,1,B,14240.24185,2,18
5424,7704,2839.935405,2374.552539,75,1,B,13240.46513,2,13
5425,7277,3260.178167,2641.256303,75,1,B,12363.91192,5,16
5426,8004,2536.757708,2122.484716,75,1,B,13887.16571,1,11
5427,7790,2662.90509,2482.060439,75,1,B,13423.24896,1,14
5428,9103,2709.860842,2359.077717,75,1,B,16473.76023,2,13
5429,8049,2927.45677,3010.632115,75,1,B,13986.36716,3,20
5430,7630,3352.712662,2441.524114,75,1,B,13084.86105,5,14
5431,7769,3539.960932,2549.718355,75,1,B,13378.42259,6,15
5432,8977,3075.04589,2352.194523,75,1,B,16159.8637,4,13
5433,9167,3475.435731,2674.74334,75,1,B,16634.92005,6,16
5434,8058,3388.157089,2996.469164,75,1,B,14006.27621,6,19
5435,8185,3438.065478,3009.737965,75,1,B,14289.6585,6,20
5436,9261,2811.147452,2114.02157,75,1,B,16873.72469,2,10
5437,9111,2788.444624,2117.068155,75,1,B,16493.84183,2,10
5438,8448,3238.800941,2549.788209,75,1,B,14891.01616,5,15
5439,8519,3194.819192,2495.75757,75,1,B,15056.71475,4,14
5440,9100,3177.058998,2365.055761,75,1,B,16466.2343,4,13
5441,8754,3160.236654,2200.478133,75,1,B,15615.32707,4,11
5442,8086,3394.415288,2577.2998,75,1,B,14068.36203,6,15
5443,7819,2872.677502,2400.921126,75,1,B,13485.35718,3,13
5444,9390,3412.97714,2563.911415,75,1,B,17205.5157,6,15
5445,9016,3884.444148,2733.14722,75,1,B,16256.54213,8,17
5446,9185,3012.7297,2212.462608,75,1,B,16680.45506,3,11
5447,7508,3108.435686,2492.356065,75,1,B,12831.70751,4,14
5448,8046,3493.243489,2521.445624,75,1,B,13979.73591,6,15
5449,9410,3332.928554,2477.597558,75,1,B,17257.37775,5,14
5450,7668,3702.572306,2679.418013,75,1,B,13164.57231,7,16
5451,8434,4573.706134,2762.077934,75,1,B,14858.51155,12,17
5452,8101,3837.704765,2515.712624,75,1,B,14101.71354,8,15
5453,8014,2999.083752,2075.206006,75,1,B,13909.16096,3,10
5454,8213,3276.859997,2275.559928,75,1,B,14352.75048,5,12
5455,8270,3779.843418,2384.850104,75,1,B,14481.87315,8,13
5456,9011,3801.06652,2334.246824,75,1,B,16244.12341,8,13
5457,7585,4042.339654,2665.550272,75,1,B,12990.99454,9,16
5458,9049,3176.506717,2352.854718,75,1,B,16338.6831,4,13
5459,9427,3166.70035,2657.092596,75,1,B,17301.54949,4,16
5460,8619,3229.751639,2538.496434,75,1,B,15292.51224,5,15
5461,8346,3457.615455,2654.878264,75,1,B,14655.46673,6,16
5462,7763,3826.359016,3053.166588,75,1,B,13365.63797,8,20
5463,9098,3161.703399,2667.151294,75,1,B,16461.21843,4,16
5464,9263,2949.23404,2197.862364,75,1,B,16878.8328,3,11
5465,8372,3474.009948,2745.332632,75,1,B,14715.22919,6,17
5466,8598,2978.167816,2404.781922,75,1,B,15242.76006,3,13
5467,8180,2723.084421,2506.039059,75,1,B,14278.41542,2,14
5468,7977,2678.958197,2400.144061,75,1,B,13827.91986,1,13
5469,7312,3715.275272,2523.384436,75,1,B,12433.81954,7,15
5470,9184,3499.822343,2526.735705,75,1,B,16677.92293,6,15
5471,7905,4061.346043,2706.843537,75,1,B,13670.93935,9,17
5472,9184,3681.19377,2650.021197,75,1,B,16677.92293,7,16
5473,7568,3421.63121,3014.667647,75,1,B,12955.68297,6,20
5474,7867,2879.010474,2441.777097,75,1,B,13588.67988,3,14
5475,7955,2934.017057,2361.710357,75,1,B,13779.79797,3,13
5476,9222,3454.0913,2763.14585,75,1,B,16774.34271,6,17
5477,9333,3490.985647,2614.995342,75,1,B,17058.32976,6,16
5478,8161,3009.352794,2518.979662,75,1,B,14235.75622,3,15
5479,8234,3076.587698,2635.321374,75,1,B,14400.21503,4,16
5480,7086,2557.471174,2459.586084,75,1,B,11988.5229,1,14
5481,7692,3555.189819,2507.691051,75,1,B,13215.12678,7,14
5482,7940,2964.914361,2923.448742,75,1,B,13747.06611,3,19
5483,7455,2603.830785,2492.247035,75,1,B,12723.04313,1,14
5484,7626,2851.468239,2827.243782,75,1,B,13076.49416,2,18
5485,9508,2552.177953,2108.398851,75,1,B,17513.13782,1,10
5486,7841,3192.752236,2541.153697,75,1,B,13532.63249,4,15
5487,8899,2714.084741,2370.899074,75,1,B,15967.79791,2,13
5488,8579,2854.438168,2148.139087,75,1,B,15197.85371,2,11
5489,9441,3245.640795,2345.84372,75,1,B,17337.98761,5,13
5490,7736,2669.437851,2046.055592,75,1,B,13308.23325,1,10
5491,9177,3400.465825,2534.60917,75,1,B,16660.20596,6,15
5492,7892,2625.252155,2126.635705,75,1,B,13642.75197,1,11
5493,8578,2806.877207,2154.57412,75,1,B,15195.49305,2,11
5494,7797,3241.823007,2434.121437,75,1,B,13438.21881,5,14
5495,9228,3160.875384,2566.488116,75,1,B,16789.60423,4,15
5496,8963,3890.225263,2701.363305,75,1,B,16125.26359,8,16
5497,7526,2873.379246,2768.70396,75,1,B,12868.79319,3,17
5498,9446,2850.538094,2387.790079,75,1,B,17351.01466,2,13
5499,7186,3724.162778,2847.465054,75,1,B,12183.77425,8,18
5500,8002,3045.801727,2821.777723,75,1,B,13882.77005,4,18
5501,8408,2868.088189,2724.885862,75,1,B,14798.29298,3,17
5502,7611,2440.264158,2213.744463,75,1,B,13045.15864,0,11
5503,7299,2875.806817,2778.673655,75,1,B,12407.81339,3,17
5504,7697,2801.703338,2635.77778,75,1,B,13225.67947,2,16
5505,8231,2921.099338,2501.786228,75,1,B,14393.42674,3,14
5506,7943,2446.396718,2294.136562,75,1,B,13753.60739,0,12
5507,7232,2379.226234,2195.36789,75,1,B,12274.54,0,11
5508,8047,2879.574404,2396.570258,75,1,B,13981.94604,3,13
5509,8436,3482.296081,1241.405677,180,100,B,14863.15167,6,1
5510,9422,3791.039933,1300.827614,180,100,B,17288.54931,8,2
5511,8291,3622.108305,1234.630606,180,100,B,14529.6764,7,1
5512,7730,3780.642463,1219.219633,180,100,B,13295.50466,8,1
5513,8575,3893.15487,1240.199157,180,100,B,15188.41276,8,1
5514,8906,3690.268283,1247.007445,180,100,B,15984.96427,7,2
5515,8966,3819.604276,1204.676424,180,100,B,16132.67323,8,1
5516,8072,4206.710866,1275.756848,180,100,B,14037.29139,10,2
5517,8660,3885.69045,1260.179933,180,100,B,15390.00706,8,2
5518,9391,3490.908451,1243.053684,180,100,B,17208.10611,6,1
5519,7662,3339.050325,1341.243669,180,100,B,13151.95916,5,2
5520,8419,3208.238339,1236.879259,180,100,B,14823.74673,5,1
5521,8327,4444.072653,1368.0148,180,100,B,14611.91512,12,3
5522,7240,3816.526238,1271.587921,180,100,B,12290.38647,8,2
5523,7404,3947.101223,1272.810423,180,100,B,12619.22966,9,2
5524,8268,4089.247661,1260.628698,180,100,B,14477.32697,10,2
5525,7851,4236.200041,1330.85254,180,100,B,13554.16654,10,2
5526,9395,4551.241125,1332.349744,180,100,B,17218.4706,12,2
5527,9507,3212.294624,1250.779881,180,100,B,17510.5143,5,2
5528,8166,4059.655206,1330.68043,180,100,B,14246.97242,9,2
5529,9509,4060.443854,1294.0855,180,100,B,17515.76162,9,2
5530,8072,3684.826357,1289.625555,180,100,B,14037.29139,7,2
5531,7502,3956.832103,1328.88153,180,100,B,12819.36598,9,2
5532,8142,3212.042744,1251.465009,180,100,B,14193.19916,5,2
5533,9256,3825.54659,1265.65634,180,100,B,16860.95936,8,2
5534,9308,4162.328762,1284.979812,180,100,B,16994.06455,10,2
5535,8540,3700.013876,1293.851725,180,100,B,15105.99752,7,2
5536,9465,3857.74929,1280.685186,180,100,B,17400.58198,8,2
5537,9071,3390.600827,1298.784531,180,100,B,16393.61492,6,2
5538,8527,3871.854202,1288.256132,180,100,B,15075.47443,8,2
5539,9314,3632.444516,1322.892655,180,100,B,17009.47207,7,2
5540,8898,3890.388164,1336.894305,180,100,B,15965.34671,8,2
5541,8204,3800.355929,1285.306681,180,100,B,14332.44672,8,2
5542,9065,4515.246289,1364.989009,180,100,B,16378.61994,12,3
5543,8016,3773.037528,1357.942807,180,100,B,13913.56341,8,3
5544,8503,3626.027717,1342.166692,180,100,B,15019.24973,7,2
5545,7545,4356.608093,1326.398182,180,100,B,12908.03865,11,2
5546,9219,3839.683027,1301.966088,180,100,B,16766.71576,8,2
5547,9176,3035.906966,1234.588136,180,100,B,16657.67609,4,1
5548,7949,3898.072833,1286.86621,180,100,B,13766.69759,9,2
5549,8608,3333.160458,1258.210749,180,100,B,15266.43601,5,2
5550,8031,4049.463134,1289.770171,180,100,B,13946.61783,9,2
5551,8405,3761.716887,1278.453179,180,100,B,14791.35699,8,2
5552,9076,3826.854726,1278.862962,180,100,B,16406.11853,8,2
5553,8379,3643.628597,1297.675492,180,100,B,14731.35176,7,2
5554,7886,3190.024505,1274.48296,180,100,B,13629.75854,4,2
5555,9408,2966.384674,1220.955404,180,100,B,17252.18646,3,1
5556,8894,3861.60085,1251.299554,180,100,B,15955.54471,8,2
5557,9197,3534.399519,1285.100917,180,100,B,16710.86267,6,2
5558,9495,3484.950208,1267.892872,180,100,B,17479.05414,6,2
5559,8642,3309.837843,1265.442108,180,100,B,15347.14589,5,2
5560,9105,3492.145505,1251.090402,180,100,B,16478.77893,6,2
5561,9168,4021.892356,1303.822115,180,100,B,16637.44737,9,2
5562,9451,3616.196972,1275.205412,180,100,B,17364.04879,7,2
5563,8218,3434.518215,1252.916143,180,100,B,14364.04024,6,2
5564,8899,4457.74282,1320.008857,180,100,B,15967.79791,12,2
5565,9052,4001.960099,1262.929599,180,100,B,16346.16574,9,2
5566,8527,4845.584787,1290.675265,180,100,B,15075.47443,14,2
5567,7455,3632.947672,1291.278371,180,100,B,12723.04313,7,2
5568,9478,3434.468083,1237.59268,180,100,B,17434.55532,6,1
5569,8266,3752.06612,1253.756057,180,100,B,14472.78192,8,2
5570,7284,3564.404685,1295.843003,180,100,B,12377.86571,7,2
5571,7972,5345.958271,1312.975334,180,100,B,13816.97104,17,2
5572,9394,4481.527638,1312.822882,180,100,B,17215.87905,12,2
5573,8807,4006.199263,1275.904442,180,100,B,15743.47142,9,2
5574,9466,5061.361682,1335.574036,180,100,B,17403.19362,15,2
5575,8062,4128.294403,1290.157846,180,100,B,14015.13203,10,2
5576,7167,4418.053126,1322.996923,180,100,B,12146.45876,12,2
5577,7767,4003.541107,1401.213568,180,100,B,13374.15992,9,3
5578,8137,4834.988444,1379.750757,180,100,B,14182.01692,14,3
5579,7879,4435.86656,1356.610867,180,100,B,13614.61241,12,3
5580,7186,4037.967572,1275.826717,180,100,B,12183.77425,9,2
5581,7559,4506.389512,1279.165532,180,100,B,12937.02172,12,2
5582,7842,4380.773478,1301.271732,180,100,B,13534.78463,11,2
5583,7938,3466.968473,1222.241883,180,100,B,13742.70667,6,1
5584,7312,3882.09471,1253.968803,180,100,B,12433.81954,8,2
5585,7696,3160.094539,1252.600982,180,100,B,13223.56837,4,2
5586,7680,3406.597454,1276.934083,180,100,B,13189.82917,6,2
5587,7061,3662.433588,1282.562318,180,100,B,11940.15216,7,2
5588,9479,5557.107142,1335.034053,180,100,B,17437.17063,18,2
5589,8240,3842.562866,1322.200809,180,100,B,14413.79926,8,2
5590,8891,4048.050386,1294.393229,180,100,B,15948.19619,9,2
5591,7988,4030.47054,1285.938391,180,100,B,13852.03216,9,2
5592,8622,5458.219107,1362.038995,180,100,B,15299.62988,18,3
5593,7877,2737.547411,1226.374912,180,100,B,13610.28749,2,1
5594,8536,4959.26037,1318.557901,180,100,B,15096.60071,15,2
5595,8988,4990.575152,1313.798847,180,100,B,16187.0884,15,2
5596,8167,4138.828712,1271.471265,180,100,B,14249.21651,10,2
5597,9199,4332.872729,1430.275695,180,100,B,16715.93456,11,3
5598,8278,3856.617047,1288.941112,180,100,B,14500.0692,8,2
5599,7624,4550.778397,1309.53197,180,100,B,13072.31241,12,2
5600,8404,4000.804978,1284.79338,180,100,B,14789.04556,9,2
5601,9305,4149.445027,1240.971362,180,100,B,16986.36461,10,1
5602,8843,3664.784257,1226.677804,180,100,B,15830.96614,7,1
5603,7470,3490.015341,1221.967127,180,100,B,12753.71656,6,1
5604,8641,3842.405508,1268.085231,180,100,B,15344.7674,8,2
5605,7876,4381.117833,1324.354755,180,100,B,13608.12546,11,2
5606,8589,4261.312282,1292.738819,180,100,B,15221.4759,11,2
5607,8022,4014.698752,1267.629918,180,100,B,13926.77753,9,2
5608,8810,4606.991142,1308.179719,180,100,B,15750.74864,13,2
5609,8473,3693.08441,1258.690026,180,100,B,14949.19804,7,2
5610,8031,3657.137001,1272.409624,180,100,B,13946.61783,7,2
5611,9123,2819.046498,1208.064545,180,100,B,16523.99818,2,1
5612,8810,5570.82947,1341.214981,180,100,B,15750.74864,18,2
5613,8381,3709.591747,1262.684102,180,100,B,14735.96076,7,2
5614,8894,3825.304603,1255.627132,180,100,B,15955.54471,8,2
5615,7528,3481.451885,1228.376311,180,100,B,12872.91948,6,1
5616,8146,3546.477849,1236.722356,180,100,B,14202.15006,6,1
5617,8462,3810.164721,1300.202063,180,100,B,14923.57623,8,2
5618,9012,3490.968828,1254.112355,180,100,B,16246.60659,6,2
5619,7848,3374.043396,1241.03947,180,100,B,13547.70336,5,1
5620,7307,3384.812965,1253.018818,180,100,B,12423.81151,6,2
5621,8874,3867.941604,1243.607992,180,100,B,15906.60266,8,1
5622,9471,3630.279291,1243.184612,180,100,B,17416.25604,7,1
5623,7650,4245.74385,1303.027199,180,100,B,13126.76342,11,2
5624,9144,4038.001134,1257.692985,180,100,B,16576.86983,9,2
5625,9009,3805.657594,1256.13804,180,100,B,16239.1579,8,2
5626,8947,3913.489886,1309.153232,180,100,B,16085.78852,9,2
5627,8971,3870.090273,1313.614009,180,100,B,16145.02829,8,2
5628,7766,4094.293781,1270.699202,180,100,B,13372.02901,10,2
5629,9226,3849.764608,1260.462216,180,100,B,16784.51592,8,2
5630,8494,4514.956824,1286.851156,180,100,B,14998.20749,12,2
5631,8921,2845.63204,2828.731008,10,1,B,16021.79602,2,18
5632,9079,2553.126903,2459.32002,10,1,B,16413.62409,1,14
5633,7534,4214.230615,3664.699895,10,1,B,12885.30515,10,20
5634,7797,3710.220577,3474.993117,10,1,B,13438.21881,7,20
