Cell_id,time,Dex_Conc,normgrnuc,normgrcyt
703,10,1,5,15
704,10,1,5,14
705,10,1,1,11
706,10,1,7,16
707,10,1,2,12
708,10,1,5,16
709,10,1,6,16
710,10,1,3,14
711,10,1,5,18
712,10,1,6,15
713,10,1,6,16
714,10,1,2,11
715,10,1,4,14
716,10,1,4,14
717,10,1,3,13
718,10,1,1,8
719,10,1,5,11
720,10,1,4,13
721,10,1,5,14
722,10,1,4,13
723,10,1,5,15
724,10,1,10,16
725,10,1,4,11
726,10,1,8,19
727,10,1,6,17
728,10,1,8,18
729,10,1,6,15
730,10,1,5,14
731,10,1,8,19
732,10,1,7,18
733,10,1,2,13
734,10,1,5,18
735,10,1,4,15
736,10,1,5,20
737,10,1,3,11
738,10,1,4,13
739,10,1,2,12
740,10,1,5,15
741,10,1,8,18
742,10,1,5,14
743,10,1,8,21
744,10,1,5,14
745,10,1,4,12
746,10,1,8,19
747,10,1,6,14
748,10,1,5,14
749,10,1,3,14
750,10,1,8,20
751,10,1,1,9
752,10,1,1,10
753,10,1,0,8
754,10,1,1,9
755,10,1,3,13
756,10,1,6,19
757,10,1,7,16
758,10,1,5,15
759,10,1,10,13
760,10,1,7,18
761,10,1,6,16
762,10,1,2,9
763,10,1,7,22
764,10,1,8,25
765,10,1,1,10
766,10,1,7,16
767,10,1,3,13
768,10,1,8,17
769,10,1,6,13
770,10,1,3,11
771,10,1,3,8
772,10,1,3,10
773,10,1,1,9
774,10,1,6,17
775,10,1,6,15
776,10,1,4,15
777,10,1,2,11
778,10,1,4,13
779,10,1,5,14
780,10,1,12,22
781,10,1,7,17
782,10,1,5,14
783,10,1,11,22
784,10,1,8,20
785,10,1,5,15
786,10,1,5,14
787,10,1,4,16
788,10,1,4,13
789,10,1,4,16
790,10,1,7,18
791,10,1,4,13
792,10,1,7,18
793,10,1,4,13
794,10,1,5,16
795,10,1,6,17
796,10,1,6,16
797,10,1,5,15
798,10,1,7,18
799,10,1,7,19
800,10,1,10,28
801,10,1,2,10
802,10,1,7,22
803,10,1,14,29
804,10,1,5,14
805,10,1,1,8
806,10,1,0,6
807,10,1,8,19
808,10,1,5,13
809,10,1,1,8
810,10,1,7,19
811,10,1,4,14
812,10,1,4,17
813,10,1,8,20
814,10,1,2,11
815,10,1,7,15
816,10,1,5,21
817,10,1,7,23
818,10,1,8,22
819,10,1,5,14
820,10,1,6,19
821,10,1,7,19
822,10,1,5,14
823,10,1,2,13
824,10,1,4,11
825,10,1,5,11
826,10,1,3,11
827,10,1,1,9
828,10,1,6,18
829,10,1,5,14
830,10,1,4,10
831,10,1,8,14
832,10,1,4,13
833,10,1,3,11
834,10,1,3,15
835,10,1,7,17
836,10,1,4,14
837,10,1,11,27
838,10,1,3,13
839,10,1,6,19
