time,exp1_s1,exp1_s2,exp2_s1,exp2_s2,exp3_s1,exp3_s2,exp4_s1,exp4_s2,exp5_s1,exp5_s2,exp6_s1,exp6_s2,exp7_s1,exp7_s2,exp8_s1,exp8_s2,exp9_s1,exp9_s2,exp10_s1,exp10_s2
120,2,73,2,93,3,113,2,85,2,80,3,144,2,110,3,164,2,67,2,119
120,1,109,1,109,2,77,2,72,3,116,1,63,1,67,3,134,1,63,1,48
120,3,120,1,95,2,118,3,119,1,75,1,88,2,104,2,153,1,86,3,143
120,2,65,2,111,1,89,3,100,1,96,1,63,2,92,3,136,2,100,1,68
120,3,159,2,70,3,161,1,47,2,154,1,112,2,119,2,97,2,84,1,93
120,1,84,2,83,2,106,3,113,1,120,2,104,3,148,3,129,1,124,3,138
120,3,132,2,76,3,89,2,92,2,96,1,45,2,98,3,163,3,136,2,130
120,2,201,1,90,2,98,2,73,2,112,1,70,3,176,2,77,3,91,2,97
120,1,51,2,104,3,103,3,49,2,88,2,101,1,114,1,98,1,93,3,129
120,3,115,2,72,2,67,2,67,3,152,2,101,2,97,3,154,3,154,2,82
120,1,67,3,143,2,95,1,91,2,113,1,86,1,139,3,176,1,140,1,91
120,1,80,2,102,2,87,2,115,1,110,2,113,2,89,1,113,1,83,1,89
120,2,90,2,75,2,94,1,68,2,130,1,88,2,112,2,133,2,81,2,119
120,2,147,3,141,2,96,2,93,3,142,1,48,3,98,2,114,1,102,1,99
120,3,109,2,105,2,96,2,120,2,87,2,160,2,108,2,101,3,125,2,133
120,3,105,2,111,2,98,2,142,2,70,2,134,3,88,2,73,3,156,2,60
120,2,114,1,85,2,125,2,94,2,100,1,96,2,121,1,99,1,139,3,111
120,1,71,1,31,2,54,3,97,2,91,2,96,3,114,3,114,3,117,3,121
120,1,104,3,147,2,112,3,134,1,61,1,143,2,112,2,118,3,142,1,85
120,2,68,2,100,2,116,2,174,3,81,1,73,2,106,3,132,2,114,3,78
120,2,116,1,99,1,109,2,73,2,141,2,72,3,108,2,92,3,92,1,42
120,3,116,2,159,2,118,2,101,3,116,1,83,3,80,1,108,2,80,3,113
120,1,82,3,132,3,128,1,137,2,91,1,97,1,80,2,127,2,120,1,130
120,2,89,1,91,1,96,1,170,3,57,3,115,1,105,2,123,1,51,1,62
120,1,76,3,91,2,58,3,81,2,71,2,122,3,92,2,120,1,91,2,133
150,2,138,3,61,3,109,2,55,2,114,3,85,2,65,3,69,2,108,3,98
150,2,115,2,109,2,105,2,84,2,60,1,85,1,72,2,79,2,148,2,78
150,3,133,2,98,2,96,2,91,1,125,2,94,1,50,3,165,2,35,2,133
150,1,69,3,171,2,88,1,87,1,105,2,92,2,62,1,74,3,143,2,127
150,2,73,2,95,1,117,1,130,1,78,2,125,2,85,2,148,3,54,2,95
150,2,97,2,64,3,102,3,78,1,70,1,84,2,103,2,140,3,125,1,67
150,2,65,2,68,3,105,2,155,3,132,2,122,1,76,2,115,1,85,2,101
150,2,81,2,104,2,136,2,92,2,143,3,129,3,90,2,109,3,114,2,120
150,2,109,3,110,2,124,1,54,1,48,2,130,3,102,2,76,1,43,2,118
150,2,155,2,90,2,106,1,85,3,145,2,92,3,92,2,111,2,143,2,157
150,2,88,3,90,1,75,2,129,2,51,2,58,1,79,3,128,2,109,2,98
150,2,96,2,122,2,121,2,121,1,128,3,139,1,63,2,91,2,79,1,43
150,3,142,3,84,3,138,2,128,2,131,2,116,2,69,2,150,1,41,2,91
150,2,122,3,133,3,133,2,111,2,122,3,113,2,124,2,131,2,111,1,52
150,2,113,1,48,1,145,1,82,1,80,3,111,3,147,3,105,2,119,2,98
150,2,104,2,139,2,107,1,129,2,80,2,126,3,115,3,122,3,138,2,100
150,1,122,3,153,2,98,2,71,2,119,1,79,2,124,3,90,2,96,1,117
150,1,106,2,143,1,35,1,45,1,135,2,105,1,106,2,151,2,84,2,118
150,1,80,2,114,2,95,1,141,3,116,3,168,2,117,2,92,1,106,3,141
150,1,108,3,95,2,76,2,117,2,101,2,89,2,132,1,62,1,77,2,113
150,3,139,2,136,2,77,1,59,1,105,1,87,2,51,2,75,1,92,2,113
150,3,90,2,113,2,81,2,105,1,74,1,103,3,110,2,107,1,74,2,84
150,3,109,3,161,2,127,2,83,2,90,2,109,2,113,3,133,1,97,3,95
150,2,86,2,118,2,40,2,72,2,60,2,113,1,112,1,84,3,128,2,91
150,1,53,1,100,2,86,2,104,1,101,2,116,2,122,2,64,3,107,2,105
150,2,68,2,120,2,83,3,43,1,47,2,109,1,104,3,151,2,119,1,94
150,2,85,3,138,2,93,2,133,3,105,2,76,3,145,2,95,2,121,3,154
150,2,103,2,135,3,154,3,171,2,130,1,91,2,99,2,103,2,63,2,73
150,1,110,2,67,1,79,2,162,1,65,1,75,2,123,1,187,1,81,1,62
150,1,52,1,110,1,110,2,78,2,75,2,68,2,45,2,85,3,64,3,113
150,1,52,2,44,1,59,1,31,1,74,2,124,2,99,2,73,2,94,1,97
150,3,161,2,104,1,101,2,130,1,72,2,77,1,45,3,107,1,83,3,118
150,3,122,2,108,2,90,2,127,2,137,2,117,1,87,2,88,3,101,2,56
150,2,77,2,98,2,108,2,144,2,136,2,93,1,101,2,97,2,77,1,85
150,2,66,3,153,1,114,3,108,3,123,2,101,1,58,2,128,2,148,3,64
150,3,125,2,54,2,77,1,127,3,172,2,90,2,176,3,158,2,113,2,68
150,3,150,3,122,2,112,2,88,3,132,3,102,3,119,1,102,1,80,1,93
150,3,96,3,149,3,117,3,130,3,50,2,120,2,130,2,99,3,161,1,118
150,1,44,2,88,2,107,2,41,3,88,2,78,2,96,3,121,2,111,1,134
150,3,97,2,65,3,123,2,146,1,72,1,77,3,155,2,117,1,121,2,99
150,2,57,2,88,1,94,2,92,2,130,1,22,1,52,2,90,1,63,3,87
150,2,95,1,71,2,76,2,115,2,118,1,114,3,85,2,66,1,56,2,113
150,2,103,3,96,2,75,1,82,1,67,3,71,2,108,3,129,3,144,1,102
150,2,81,3,112,1,48,3,138,1,95,3,68,1,38,1,79,2,99,2,120
150,3,133,2,99,2,159,1,48,2,90,2,56,2,132,2,76,2,100,3,103
150,1,71,3,123,1,104,3,45,2,91,2,60,2,77,3,185,3,90,3,83
150,2,181,1,36,3,114,1,103,2,115,2,106,2,114,3,117,3,87,1,82
150,2,85,3,81,3,40,2,104,3,108,3,100,1,96,3,97,2,92,2,119
150,1,72,2,148,2,133,1,76,1,120,1,47,2,83,1,110,3,151,2,114
150,3,126,2,112,1,66,1,89,2,111,3,141,1,31,2,102,3,123,2,176
150,2,107,1,51,2,108,2,96,3,99,2,55,1,63,2,134,3,89,3,181
150,3,147,2,116,3,101,2,97,3,89,1,88,3,130,2,132,2,86,2,103
150,1,76,1,98,2,101,3,100,3,114,3,136,2,136,2,88,1,102,3,84
150,2,101,2,114,3,185,1,30,2,110,1,68,3,139,2,121,2,101,3,109
150,2,122,2,87,2,145,2,67,2,97,1,124,2,73,1,79,2,115,2,111
150,1,82,3,125,3,158,1,129,2,78,3,129,2,100,1,84,2,110,3,93
150,2,116,3,60,3,143,3,172,3,151,3,143,2,112,3,64,2,138,2,132
150,1,48,2,50,3,136,2,80,2,80,2,112,2,100,2,131,1,124,3,158
150,3,94,2,64,1,49,3,87,2,92,2,107,2,124,1,104,1,109,1,101
150,1,81,2,92,3,110,2,63,3,148,3,97,2,87,1,90,1,116,2,153
150,1,73,3,139,2,121,2,116,1,139,2,77,1,93,2,67,2,72,3,95
150,3,142,1,84,3,186,2,146,1,107,1,105,2,113,2,154,2,83,3,86
150,1,108,2,60,2,117,1,96,3,165,1,88,1,54,2,157,3,142,2,87
150,2,92,3,103,2,139,1,61,2,43,2,90,2,92,1,55,3,63,1,140
150,2,110,3,124,2,31,2,93,2,124,2,97,1,61,2,113,3,96,1,69
150,2,120,2,116,3,151,2,96,3,129,1,84,3,111,1,59,1,149,3,144
150,2,158,2,112,1,58,1,117,2,122,2,124,2,95,1,102,3,109,1,89
150,1,105,2,91,1,114,2,100,2,94,2,119,2,111,1,94,1,68,2,133
150,2,76,2,77,2,67,1,101,2,120,2,131,3,114,2,48,2,110,1,71
150,1,95,2,126,3,95,2,47,2,101,2,114,3,140,1,125,2,153,2,127
150,1,64,1,62,1,67,2,135,2,141,2,132,3,124,2,42,2,106,2,94
150,3,87,1,49,2,117,1,73,2,104,2,89,2,130,3,98,2,110,3,154
150,3,80,1,107,2,60,2,115,2,120,2,93,3,80,2,73,2,85,2,93
150,2,98,1,83,2,144,2,105,2,59,1,88,2,90,2,108,2,152,2,74
150,2,64,3,102,2,91,3,59,2,62,1,79,2,107,3,138,2,165,1,99
150,1,65,2,109,2,80,2,131,1,41,2,105,2,93,3,78,1,65,1,79
150,1,88,1,89,2,118,1,46,2,108,2,121,1,148,1,103,3,124,1,70
150,2,50,1,99,1,134,2,51,3,115,2,40,3,71,2,88,1,88,2,134
150,2,74,2,80,2,73,2,105,1,41,2,93,2,74,2,107,3,94,1,110
150,2,119,1,57,1,94,1,52,2,130,2,98,2,108,2,90,3,107,2,129
150,1,127,2,127,2,126,2,117,1,124,2,147,3,160,2,65,2,86,2,95
150,3,144,3,118,2,123,3,136,2,132,2,141,1,133,2,61,2,82,2,91
150,2,126,1,76,2,80,1,95,2,65,2,58,2,67,3,92,2,67,3,189
150,2,129,2,71,1,89,2,105,1,125,2,89,2,66,2,87,1,118,2,100
150,3,107,2,124,1,85,2,112,1,72,2,67,2,61,1,93,3,105,2,119
150,2,102,2,134,2,94,2,89,2,104,1,48,3,91,2,123,3,111,2,88
150,1,144,2,113,2,141,1,101,2,105,2,133,1,45,3,114,3,162,1,88
150,3,105,2,138,2,85,2,84,2,57,3,106,2,94,2,135,1,96,1,39
150,1,90,1,102,2,66,3,124,2,109,2,57,2,141,1,76,2,59,2,120
150,1,56,3,102,1,87,2,123,1,78,2,76,3,84,2,80,1,62,2,117
150,3,96,2,84,1,143,3,93,2,101,2,114,2,104,2,73,1,91,3,80
150,2,100,3,89,1,46,2,96,3,108,3,74,2,71,2,132,1,67,2,94
150,2,68,2,86,3,78,3,122,1,59,1,80,2,116,2,78,2,66,3,121
150,2,146,2,54,3,140,2,100,2,59,3,154,2,109,1,49,2,55,3,131
150,3,54,2,129,1,62,2,72,3,105,2,108,1,112,1,121,2,102,3,146
150,1,105,1,105,2,97,3,122,1,73,2,76,2,110,3,121,1,30,2,61
150,1,70,2,108,2,83,1,151,2,86,3,91,2,120,2,67,1,72,2,82
150,2,102,2,109,2,98,3,127,3,79,1,120,2,89,2,84,2,67,3,95
150,1,110,3,92,1,108,2,95,2,148,2,145,2,117,2,126,2,87,2,93
150,3,145,1,116,2,122,1,65,2,91,1,66,1,114,1,99,2,148,2,63
180,2,119,2,149,1,72,3,111,1,78,2,95,1,75,2,63,1,99,2,131
180,3,138,3,119,3,132,2,56,3,73,2,125,2,125,2,74,2,127,2,115
180,2,137,3,111,3,119,2,93,2,112,2,92,2,114,3,108,3,117,2,98
180,3,129,3,85,2,58,2,122,1,58,1,83,2,112,3,105,3,160,2,107
180,1,66,1,78,2,100,1,112,2,111,2,89,3,123,2,107,2,150,2,121
180,1,88,2,73,2,122,2,137,3,93,3,115,2,124,2,101,2,96,3,89
180,2,113,1,83,2,41,3,149,1,44,1,83,1,142,2,81,3,133,3,148
180,1,75,2,117,3,108,2,91,2,112,3,137,2,98,2,128,2,124,3,88
180,1,57,1,81,3,154,2,102,2,114,2,79,3,118,3,118,1,49,2,76
180,2,90,3,112,1,87,3,124,2,83,2,82,1,94,3,115,2,68,2,78
180,1,81,2,79,2,90,2,50,3,149,2,99,3,154,3,123,2,105,3,150
180,3,103,2,120,3,134,2,115,2,86,1,145,3,101,1,84,1,82,2,86
180,3,150,2,85,1,48,3,93,2,127,2,38,1,73,1,158,2,123,2,99
180,2,100,3,141,2,119,2,94,1,74,1,62,3,135,3,100,2,72,2,40
180,3,150,3,149,2,92,2,31,2,86,2,145,2,108,3,103,2,88,2,78
180,2,94,2,162,1,79,2,58,2,142,1,69,2,120,1,112,3,157,2,76
180,2,84,3,102,1,48,3,127,2,165,1,39,3,133,3,147,2,101,3,137
180,1,72,2,76,2,169,2,129,2,124,2,82,1,106,1,74,2,121,3,137
180,2,63,1,43,3,124,2,67,3,104,1,62,2,85,2,138,3,101,2,129
180,1,142,3,63,2,144,2,63,3,139,3,60,1,75,3,168,2,108,3,191
180,3,137,3,151,3,82,2,100,2,88,2,100,3,65,2,79,2,149,3,111
180,2,99,1,102,1,84,1,87,3,83,1,90,1,70,2,81,3,112,2,94
180,1,125,1,117,3,96,3,179,1,55,1,40,2,169,2,88,3,155,2,115
180,2,127,2,129,2,83,1,67,2,80,2,70,3,93,3,150,3,101,2,113
180,1,74,3,99,1,67,3,133,1,45,1,53,2,141,2,108,1,83,3,113
180,3,179,2,70,3,106,1,120,1,103,2,138,2,141,1,57,2,68,2,117
180,1,123,2,108,2,78,2,98,2,109,1,81,1,62,2,116,2,80,2,122
180,2,101,1,171,2,74,2,166,2,106,2,143,2,53,3,129,2,83,1,129
180,2,92,2,117,3,117,1,76,3,129,2,111,1,48,2,130,2,59,2,131
180,2,93,2,105,3,102,1,91,3,146,2,86,1,86,1,112,2,103,2,133
180,2,54,1,93,2,121,3,117,2,108,3,152,1,45,2,135,3,135,3,125
180,1,52,2,66,3,113,2,113,1,76,1,99,2,118,3,99,1,89,3,95
180,2,103,1,103,2,133,3,84,3,128,3,131,2,92,2,151,3,128,1,85
180,2,68,1,99,1,114,1,78,2,116,2,175,3,160,1,135,2,86,3,139
180,2,74,1,66,1,92,1,83,2,93,2,128,2,103,2,132,2,97,1,70
180,3,91,2,74,2,145,2,82,2,109,2,99,2,66,1,68,1,69,3,111
180,2,72,2,145,2,91,2,116,2,113,3,146,2,99,3,135,2,85,2,159
180,2,82,1,51,1,104,2,138,2,73,1,49,3,132,2,127,2,108,2,119
180,2,71,3,109,3,71,3,114,1,51,1,55,2,95,2,103,3,112,1,50
180,2,104,1,58,1,51,1,113,3,110,3,112,2,81,2,126,2,105,2,97
180,2,82,3,112,2,102,2,119,2,82,3,96,3,110,2,87,3,111,1,65
180,1,52,2,111,3,106,2,83,2,74,3,128,3,97,2,74,2,88,3,105
180,3,112,3,107,1,109,3,94,3,142,3,125,3,137,1,82,2,84,2,123
180,3,119,2,116,2,141,3,96,1,74,2,71,2,152,2,50,3,154,3,93
180,3,154,1,94,3,138,3,100,2,123,2,95,2,82,2,77,2,81,1,81
180,1,58,1,114,2,58,3,136,3,77,1,96,2,114,3,98,3,161,3,77
180,2,82,2,62,1,72,2,94,2,123,2,86,2,39,1,45,2,158,3,95
180,3,109,3,138,1,110,1,115,3,118,2,155,1,76,1,42,2,153,3,107
180,2,98,2,85,3,117,2,73,3,136,2,80,2,158,2,88,2,109,2,125
180,3,106,2,121,2,99,2,138,2,76,2,102,2,78,2,151,1,95,2,90
180,3,85,2,88,2,102,3,154,1,60,2,108,2,72,2,96,2,118,2,125
180,3,139,3,122,2,55,2,49,2,150,1,82,1,81,3,105,2,34,2,93
180,2,115,1,49,2,101,2,106,2,136,2,89,3,147,2,113,2,102,2,51
180,3,85,2,87,1,96,2,72,2,133,1,50,1,48,2,166,3,111,3,101
180,2,87,1,106,1,55,2,92,1,69,1,108,2,93,2,129,1,35,3,136
180,2,115,1,129,3,119,2,63,1,112,2,106,2,106,1,122,2,88,2,132
180,2,62,1,97,2,116,1,65,2,102,3,139,3,120,2,127,2,127,1,149
180,1,101,1,55,3,69,3,71,2,133,1,126,2,110,2,160,3,91,1,89
180,1,66,2,72,2,91,3,77,2,135,2,134,2,64,3,134,2,126,2,79
180,2,126,2,100,2,85,2,92,1,57,1,100,2,87,2,115,3,151,2,82
180,1,92,3,140,1,101,1,66,1,101,1,88,2,154,3,128,3,84,2,145
180,3,82,2,54,2,95,3,151,1,77,2,110,2,114,2,91,3,149,2,48
180,1,54,2,97,2,102,1,118,2,104,1,77,2,119,3,139,2,141,1,100
180,2,158,1,76,1,99,1,102,2,122,1,127,1,97,1,120,2,80,2,107
180,2,114,3,117,3,116,2,67,1,78,3,166,2,66,2,37,2,85,3,136
180,2,139,2,73,2,83,1,36,2,116,2,77,2,54,2,82,1,67,2,85
180,2,113,3,118,3,130,3,73,2,94,3,73,3,125,2,122,2,112,3,107
180,1,111,2,120,2,81,2,165,2,86,2,128,3,142,2,110,2,82,2,96
180,2,113,3,128,2,81,2,147,2,83,2,79,3,136,1,77,2,93,2,133
180,2,101,3,159,2,96,1,76,2,66,2,86,1,68,2,78,3,70,3,169
180,1,82,3,91,2,96,2,98,2,103,1,72,1,131,1,98,2,63,2,128
180,2,109,2,153,1,106,2,21,3,111,2,127,3,77,2,89,1,66,3,61
180,1,75,3,91,3,99,2,123,1,61,2,87,2,129,3,114,2,79,2,84
180,1,112,1,39,2,142,2,99,2,102,3,94,3,94,3,63,3,130,1,124
180,2,42,2,94,3,111,1,76,1,76,3,122,2,128,3,113,1,99,2,107
180,3,62,1,95,1,122,2,72,3,117,2,51,2,92,1,78,2,137,2,157
180,2,92,3,124,2,116,3,156,1,96,1,53,2,143,1,138,1,100,2,95
180,3,96,2,95,1,60,2,75,2,55,3,101,2,101,2,59,2,131,1,165
180,1,40,3,90,3,120,3,120,2,82,3,133,2,72,2,76,2,95,1,92
180,2,98,1,107,3,154,2,106,2,120,2,145,3,128,3,125,2,95,3,115
180,3,154,3,77,2,64,2,128,2,54,3,153,3,72,1,104,2,110,2,98
180,3,125,2,33,2,78,2,90,2,104,1,104,1,87,2,96,1,65,1,62
180,2,71,2,113,3,101,2,57,2,112,3,114,1,90,2,69,3,82,2,66
180,1,117,3,139,2,94,2,111,3,111,1,99,3,90,3,90,3,149,1,59
180,3,166,2,68,2,92,2,114,2,116,2,64,1,91,3,145,1,119,2,96
180,2,120,2,83,1,87,2,61,3,79,2,153,3,133,3,106,1,64,2,54
180,1,38,2,95,1,53,2,81,1,83,2,96,2,101,2,111,3,133,2,130
180,3,49,2,90,3,108,2,110,2,101,3,91,1,61,3,101,3,111,2,81
180,2,94,2,101,2,111,3,180,2,124,2,85,2,116,1,79,2,86,3,104
180,2,123,3,91,2,117,2,73,1,61,3,167,3,115,1,73,2,90,2,103
180,2,124,1,46,2,129,3,113,3,93,2,104,1,84,2,154,1,58,2,90
180,3,117,1,62,1,128,1,80,2,98,2,84,2,52,2,84,1,45,2,137
180,1,77,2,81,2,51,2,144,1,57,1,101,3,122,2,105,2,113,3,139
180,2,91,2,109,3,177,3,76,3,102,1,100,2,118,3,94,2,84,2,91
180,1,62,1,59,2,89,2,108,3,133,2,107,1,84,1,97,3,94,1,73
180,1,39,3,100,2,110,2,100,1,42,1,57,2,100,1,62,3,115,2,133
180,1,64,1,179,1,95,2,145,3,74,1,87,3,137,2,164,2,97,2,85
180,2,88,2,94,2,119,2,131,2,78,2,128,3,129,1,80,2,101,3,100
180,3,71,2,62,2,105,2,114,2,110,2,117,1,66,2,130,2,121,2,56
180,2,96,1,53,3,126,2,130,2,113,2,84,1,117,2,50,1,138,2,101
