X,y,x,mass,size,ecc,signal,raw_mass,ep,x_orig,y_orig,Worm,Rep,RNAi,Genotype,IntensityIntegers,time,Rep_group,zeroes
512,210.155403066115,973.985286041857,2604.50561250299,8.12120202444254,0.06057537923984,9.91557407747618,8658,0.00618363919210299,776.818608621425,745.510251813914,4,1,L4440,ELT-7-KO,13,1,1,0
525,200.995220913921,1092.4078735254,1343.04894623394,8.12474134665272,0.0487988098287969,5.55805721831624,3835,0.0151077518152778,660.863698063235,771.244992550902,4,1,L4440,ELT-7-KO,6,2,1,0
538,230.79148799298,1020.34649152361,1329.48728662125,8.44865467907688,0.0950373275741416,4.09073011268075,3990,0.0144381054041164,738.479632107023,778.756789297659,4,1,L4440,ELT-7-KO,6,1,1,0
554,228.5564975871,1146.18255536971,2222.37806262931,8.30993146091689,0.124998316989846,7.55895781691009,7050,0.00770009633817772,617.450151057402,813.275984874252,4,1,L4440,ELT-7-KO,11,2,1,0
557,205.80401069487,1212.73817739005,2016.06297868541,7.53987364197526,0.177383204761457,8.13699576761498,6318,0.00866774365399162,547.153106459937,810.898590679517,4,1,L4440,ELT-7-KO,10,1,1,0
579,222.17260045533,1288.19361611049,1790.89496465699,6.4417111604355,0.127228753324438,9.91557407747618,6890,0.00789269136093907,479.73858529682,848.538148322864,4,1,L4440,ELT-7-KO,8,2,1,0
580,231.415641177135,1255.9204204892,2352.97017503087,7.7366564128803,0.0406474522737159,8.67056926057334,7520,0.0071850706874114,513.3046411429,847.978816281794,4,1,L4440,ELT-7-KO,12,1,1,0
279,146.77194170012,590.135737282633,7621.09093859637,6.42641545869894,0.133480308727869,46.4978631257823,22885,0.00248576386375664,NA,NA,5,1,L4440,ELT-7-KO,43,2,1,0
322,140.67783698669,652.873911030115,3125.02109117513,7.6245101084427,0.0383662166667747,11.8523964830426,11397,0.0051046918325829,NA,NA,5,1,L4440,ELT-7-KO,16,1,1,0
337,174.3208177304,669.7736605884,3270.53205107464,6.09372877063481,0.0451729316184556,23.5224484048075,11224,0.00518698819112937,NA,NA,5,1,L4440,ELT-7-KO,17,2,1,0
360,147.530593799375,708.54098028486,2311.58200331585,7.2628502835691,0.0131363562223707,10.9406736766547,8331,0.0071015329677247,NA,NA,5,1,L4440,ELT-7-KO,11,1,1,0
404,181.117264335223,750.631685229489,2865.72712503841,6.94113617077984,0.0926368519558506,14.0405312183735,9005,0.00653920857680893,NA,NA,5,1,L4440,ELT-7-KO,15,2,1,0
413,151.510665523702,784.422532320967,2365.19130433146,7.38727378988485,0.0739468575943149,10.7583291153771,8063,0.00735295212557399,NA,NA,5,1,L4440,ELT-7-KO,12,1,1,0
457,180.93653725499,839.103876081173,2033.50654736755,7.34777365045797,0.0271808250716731,8.57019438004616,6032,0.010049141142388,NA,NA,5,1,L4440,ELT-7-KO,10,2,1,0
480,160.699321942255,886.068922519591,1790.25890262326,7.84925581612544,0.0925026050194905,6.74674876727038,5690,0.010710463239896,NA,NA,5,1,L4440,ELT-7-KO,8,1,1,0
522,179.156057188329,947.317087964593,2091.12742873126,7.71473207803914,0.0344240855755721,8.02316069621343,5854,0.0103828083394134,NA,NA,5,1,L4440,ELT-7-KO,10,2,1,0
561,192.970518445302,1011.86826290733,1531.51197017038,8.05722035550263,0.118996534173325,5.28799227704976,4270,0.0147373028911869,NA,NA,5,1,L4440,ELT-7-KO,7,1,1,0
596,166.655148636772,1079.83185619295,1787.70607876537,7.7215673939412,0.0809434751251801,7.11143788982554,5278,0.0116326845415058,NA,NA,5,1,L4440,ELT-7-KO,8,2,1,0
647,180.60816896985,1154.3692596452,3891.96231590862,6.51854838238494,0.122916050666634,26.6223059465264,12133,0.0047819173897931,NA,NA,5,1,L4440,ELT-7-KO,21,1,1,0
689,163.425247491106,1224.1601025523,3577.4179477048,7.74944361514813,0.161757743011346,13.4934975345408,11903,0.00487831119707575,NA,NA,5,1,L4440,ELT-7-KO,19,2,1,0
706,139.566567408791,1272.69855626885,3055.54781332837,7.80747939472243,0.239573116354695,12.946463850708,11820,0.00491405803260836,NA,NA,5,1,L4440,ELT-7-KO,16,1,1,0
742,137.998235338268,1332.21628655679,3804.43692649538,6.43188934426035,0.0872320542762461,23.5224484048075,11360,0.00512207251014613,NA,NA,5,1,L4440,ELT-7-KO,20,2,1,0
526,218.294631038562,1212.75396324964,2080.5391663924,5.48224155712219,0.0362509612456316,20.2003432864397,7946,0.00657360122322078,443.654769060058,768.583522123075,7,1,L4440,ELT-7-KO,10,1,1,0
531,233.358872652684,1180.6940653271,4874.24664290701,7.23976744877528,0.0872371571497281,24.528988276391,16851,0.00299452744608618,475.282720239975,784.53473318598,7,1,L4440,ELT-7-KO,27,2,1,0
532,232.795831867265,1128.04177284708,1422.29655158713,7.34518284851009,0.123059749943535,6.34867931859533,5368,0.0100515646698419,527.930271878804,785.438184769376,7,1,L4440,ELT-7-KO,6,1,1,0
533,217.9283130136,458.99388092461,2161.34053953816,7.64248835706429,0.0424909670685618,9.523018977893,8469,0.00614242947500091,1197.13271618675,789.208242467399,7,1,L4440,ELT-7-KO,11,2,1,0
534,223.423438110298,513.774442969539,2585.83632488606,7.89097601174752,0.175689681875136,9.81159531055642,8468,0.00614319991691543,1142.22037050815,793.175693772785,7,1,L4440,ELT-7-KO,13,1,1,0
542,240.531534854932,585.391975320155,3069.49025842995,8.03231486596006,0.173259087841498,10.8697085303223,9990,0.00515843543824197,1070.15418364149,808.282732685679,7,1,L4440,ELT-7-KO,16,2,1,0
545,243.882690453691,443.878540237884,2200.29834444772,8.12380969684525,0.144440592854362,8.3687136472393,8560,0.00607311906923567,1211.51941068462,815.573489551456,7,1,L4440,ELT-7-KO,11,1,1,0
549,265.682250052188,1012.42721705484,1854.48770580605,8.10094067984299,0.0999831315111681,6.82963987303437,5843,0.00915873643417518,642.584158929405,821.531510970486,7,1,L4440,ELT-7-KO,9,2,1,0
550,272.13243603916,1084.2702917971,3188.76847593084,7.80344704742853,0.0601405261334885,12.024013860976,10042,0.00513033763513271,570.589321266968,825.978491704374,7,1,L4440,ELT-7-KO,17,1,1,0
555,266.247110648621,696.325492263479,2333.13964958378,7.85643444268032,0.0675198160178014,8.65728997990272,7312,0.0071849998367756,958.5475572047,830.899031127603,7,1,L4440,ELT-7-KO,12,2,1,0
556,279.4611702737,799.603921802412,2191.92963080048,8.2258168495809,0.0535912349126968,7.2144083165856,6062,0.00879841572074693,854.941194540747,841.231842717339,7,1,L4440,ELT-7-KO,11,1,1,0
557,266.869191099674,517.013657611312,2152.39467322559,6.88505659310881,0.0612344669903687,11.9278217500882,7512,0.00698019995748557,1137.772524133,836.514390418305,7,1,L4440,ELT-7-KO,11,2,1,0
567,278.760928932949,573.631382594954,1981.07652373441,8.10568693687469,0.0905461739471051,6.82963987303437,6469,0.00819895277075227,1080.84559359068,846.824811847536,7,1,L4440,ELT-7-KO,9,1,1,0
572,302.303085198165,957.530402046692,2499.84057775235,8.10248015737348,0.0370494330421194,7.59917676013683,7213,0.00729088801073,696.439856857011,859.666923195321,7,1,L4440,ELT-7-KO,13,2,1,0
575,301.565429887506,885.223355596921,1599.77099617514,8.40433544714986,0.00667707350408767,5.57914243149287,4893,0.0111372675997976,768.739402320967,860.94317840178,7,1,L4440,ELT-7-KO,7,1,1,0
576,293.851045407899,657.536105831538,1101.59205388718,8.50318405157851,0.0648144993646186,3.46291599196109,3156,0.0184083318516499,996.553178484108,859.572476423332,7,1,L4440,ELT-7-KO,4,2,1,0
581,304.799971688285,750.068299472375,1897.96653992734,8.31498766183885,0.0844553925099753,6.15629509681971,5569,0.00965335387414241,903.751963914652,867.940296994577,7,1,L4440,ELT-7-KO,9,1,1,0
486,189.834025928055,1307.95651977274,1783.55101986545,8.01874011861267,0.109008603083036,6.08170307911885,5444,0.0107953052265351,478.194856415102,692.816605726963,2,1,L4440,ELT-7-KO,8,2,1,0
490,209.292970037443,1357.55080772699,2965.52634961564,7.75369502360487,0.0492931232765602,11.1375767232056,9455,0.00595907989484225,425.542152599328,700.936746392568,2,1,L4440,ELT-7-KO,15,1,1,0
499,176.743933337389,1191.7429138138,2521.26893071567,8.37306733287052,0.097994390264534,9.0126443220677,8630,0.00656391323036546,594.452817576797,705.506727890959,2,1,L4440,ELT-7-KO,13,2,1,0
509,162.922013253609,1056.3843500584,2976.37083221455,8.01756902664371,0.206010561870651,13.2625091243435,10059,0.0055824776770929,729.550910881339,721.677424913836,2,1,L4440,ELT-7-KO,15,1,1,0
512,214.701785955124,1262.48741142631,1375.85709297126,7.57935069501211,0.224767459957896,5.71533542375025,4038,0.015087470161755,517.11072056239,727.042339031794,2,1,L4440,ELT-7-KO,6,2,1,0
522,203.810309271159,1136.08934072712,1384.13700198259,8.19004353643126,0.0381798399798661,5.86188248589769,4180,0.0145050147630534,642.823980942298,744.109052408682,2,1,L4440,ELT-7-KO,6,1,1,0
532,189.867810301566,998.07109113512,1722.66071554318,8.81696288630582,0.146355177619763,6.52134426556118,5504,0.0106658200185753,780.543555933645,760.744831986389,2,1,L4440,ELT-7-KO,8,2,1,0
541,187.353832820719,909.54040256155,2686.79383741121,8.32652698296977,0.0552715008675753,8.35318254240421,9433,0.00597375865224175,867.474010035999,777.688829497109,2,1,L4440,ELT-7-KO,14,1,1,0
543,173.803149586143,770.768933318492,2192.49059678788,8.56607154490624,0.104581591964697,7.91354135596188,7105,0.00807982687353962,1005.84265757637,794.871933694272,2,1,L4440,ELT-7-KO,11,2,1,0
548,194.49563801136,863.52278017477,1658.83946997797,8.49716540196604,0.0303983826825243,5.5687883616028,5623,0.0104179838851686,910.808781306595,794.739476125271,2,1,L4440,ELT-7-KO,8,1,1,0
560,176.9292139961,660.262924762185,2619.96837707197,8.28724005262899,0.0294757924515267,9.23246491528886,8323,0.0068215599629339,1112.97877279338,822.133683857255,2,1,L4440,ELT-7-KO,13,2,1,0
575,221.144654322057,753.400353821386,4456.49615990372,7.69465578964676,0.107575046508616,18.6847504237989,15639,0.0035246263087714,1012.416803683,844.868595856626,2,1,L4440,ELT-7-KO,24,1,1,0
581,186.362024713472,559.997457761932,2162.22862845444,8.05377315645555,0.0692188916325883,6.88771192092978,7234,0.00792500544649311,1208.74136704056,853.305262801179,2,1,L4440,ELT-7-KO,11,2,1,0
585,172.885988911572,467.70535277642,2812.45794320264,7.24331753100483,0.121121110027851,12.5297738136063,9363,0.00602094869495224,1301.74361045254,860.377667196415,2,1,L4440,ELT-7-KO,14,1,1,0
600,227.713601544058,633.24515966171,3761.4234441384,8.05257130515559,0.0512007367732707,12.60304734468,12819,0.00433157919046477,1128.21332839833,877.603693458527,2,1,L4440,ELT-7-KO,20,2,1,0
602,213.207979745663,528.945704560011,2001.53977480977,7.78374048274784,0.0420218213124348,7.25407957629839,7236,0.00792265180741663,1233.15675794406,886.302313662322,2,1,L4440,ELT-7-KO,10,1,1,0
607,186.23333344455,417.180924549889,539.14664164044,8.94489487544147,0.163816730695985,1.97838533899047,1459,0.0557354648865049,1348.11606414787,884.470508290296,2,1,L4440,ELT-7-KO,1,2,1,0
616,214.828985175931,485.10037661726,1918.22776997894,8.28194809648615,0.0983471389046671,6.9609854520035,7263,0.00789101396366567,1275.5816112151,897.490354864586,2,1,L4440,ELT-7-KO,9,1,1,0
187,145.518004706752,1190.82451752443,1813.78405548735,6.77163646796359,0.0927397738322528,9.4962515994102,5843,0.00961911799736848,NA,NA,8,1,L4440,ELT-7-KO,8,2,1,0
217,170.48079925971,1159.08442484438,1716.0204868632,7.0737810859412,0.11570164064124,7.78829267865297,5082,0.0112089297662885,NA,NA,8,1,L4440,ELT-7-KO,8,1,1,0
240,156.125358635871,1121.91533584069,2016.14302841866,6.91626385434782,0.151986964683003,10.1794351677131,5690,0.00990146808421519,NA,NA,8,1,L4440,ELT-7-KO,10,2,1,0
296,165.902814144972,1052.9555452967,2080.15732876865,7.3606269759966,0.240589998894847,9.22297817208904,6067,0.00923362443702074,NA,NA,8,1,L4440,ELT-7-KO,10,1,1,0
316,191.702054591942,1008.72165787698,1765.48297720833,7.36375093275879,0.177660688760083,7.31006418084094,4946,0.0115500832589285,NA,NA,8,1,L4440,ELT-7-KO,8,2,1,0
369,171.035928328825,947.569385521674,1827.10613506925,7.22603624130782,0.176360442480782,8.1982028196347,5625,0.010026500895514,NA,NA,8,1,L4440,ELT-7-KO,9,1,1,0
401,201.288879369228,895.978018443591,1460.37319560426,8.20047282118647,0.0936075755367232,4.50901155079909,3912,0.0150274718757177,NA,NA,8,1,L4440,ELT-7-KO,6,2,1,0
466,174.576339732679,788.030456873312,1427.64870268255,7.87542682687181,0.0100264116663559,5.12387676227169,4826,0.0118688225846831,NA,NA,8,1,L4440,ELT-7-KO,6,1,1,0
521,193.75816306275,709.623402226892,1364.38590425771,7.63924532924166,0.14542529444225,5.26051347593227,4018,0.0145775491257799,NA,NA,8,1,L4440,ELT-7-KO,6,2,1,0
529,159.844318715871,692.66534845868,1630.00767561387,7.5703803373237,0.137248056007042,6.76351732619863,4780,0.0119957201961192,NA,NA,8,1,L4440,ELT-7-KO,7,1,1,0
590,153.242261783026,609.783882918408,1724.01373461235,7.74267647736162,0.0299623414472003,6.28528882838661,5373,0.0105426327538222,NA,NA,8,1,L4440,ELT-7-KO,8,2,1,0
593,189.715434265157,611.80466612446,2003.02590390725,7.43685401495523,0.118195857538464,8.60811296061644,6333,0.00881415882260826,NA,NA,8,1,L4440,ELT-7-KO,10,1,1,0
631,156.906986387635,538.783051762255,1736.03776541448,7.39949381755607,0.0741370527630155,7.51501925133181,7022,0.00788619842069747,NA,NA,8,1,L4440,ELT-7-KO,8,2,1,0
652,172.698841351192,513.308282465548,1848.89969089812,6.43209422242626,0.083918372162061,11.5458023043189,8777,0.00621857693150712,NA,NA,8,1,L4440,ELT-7-KO,9,1,1,0
670,143.905220488485,488.385562343424,2798.86644262329,7.34348667351663,0.0892635469103235,13.0488061545852,11485,0.00468870724583368,NA,NA,8,1,L4440,ELT-7-KO,14,2,1,0
686,174.243593804049,470.241993105792,4333.09178196109,7.74474735217836,0.0882530689348355,17.4211809917237,16155,0.00329203141194331,NA,NA,8,1,L4440,ELT-7-KO,24,1,1,0
204,204.824458816684,1274.24940534509,2088.98498795391,7.07381227635766,0.154534564931457,10.0680603843973,5908,0.00934992107323315,571.881854095338,281.444666842244,1,1,L4440,ELT-7-KO,10,2,1,0
231,194.546849074883,1211.43205838171,1991.05522028054,6.68653321563342,0.0620745957991322,11.0033446824014,7091,0.00767385233567487,617.774661508704,325.552473058856,1,1,L4440,ELT-7-KO,10,1,1,0
253,211.527581903171,1186.26654038379,2346.07813645822,7.04635390442372,0.0592173553743891,11.4984951931095,8511,0.00631502942946429,619.275848322116,355.874000422109,1,1,L4440,ELT-7-KO,12,2,1,0
311,201.661493697282,1088.87373439933,1842.34501689788,8.30532956113489,0.0527866622160899,5.72173923484874,6654,0.00821804017573243,685.572251918655,427.898199301221,1,1,L4440,ELT-7-KO,9,1,1,0
372,176.895557629793,959.429669651068,2074.2955228029,8.05027732211756,0.0129304710291744,6.98712387332491,7020,0.00775731046735393,783.011829297403,516.637402859189,1,1,L4440,ELT-7-KO,10,2,1,0
442,159.15987369072,823.396503789421,1400.45069445264,8.08949645268386,0.0467611347355972,4.89648838366863,3707,0.0157502212829411,878.776428992339,614.86529169122,1,1,L4440,ELT-7-KO,6,1,1,0
465,201.704808782727,817.594839895127,1473.45788642037,8.10113846799536,0.0268622405038969,4.84147166025663,3842,0.0151155763209194,848.208012844448,645.019938764842,1,1,L4440,ELT-7-KO,6,2,1,0
499,166.777854778218,707.095672239331,1670.63782312901,7.86239338856069,0.0846379589056908,6.54699008602885,5064,0.0110758040885463,942.418955410657,712.505170256208,1,1,L4440,ELT-7-KO,8,1,1,0
501,202.194539203343,723.906255737407,2319.72512594387,8.06804644842702,0.00793651884619414,7.48227438403297,6796,0.00803293583609634,903.995778389147,720.289559814059,1,1,L4440,ELT-7-KO,12,2,1,0
553,171.260728409197,610.803674296668,1796.95622008298,8.11491693110449,0.0252965629516608,6.32692319238082,5308,0.0105146947962901,996.572255220133,792.252678954136,1,1,L4440,ELT-7-KO,8,1,1,0
568,218.400208036757,622.269737633644,2849.42613895467,8.10088773801739,0.0612293562567428,9.57290987368924,8583,0.00625883579385201,951.97250540624,811.343605189991,1,1,L4440,ELT-7-KO,15,2,1,0
609,178.20932023429,522.717260430266,1574.90872439212,7.58825435367714,0.0228777050266295,5.83177268167276,4802,0.0117490356640173,1043.83190106896,866.912072940683,1,1,L4440,ELT-7-KO,7,1,1,0
624,222.805897425993,525.642611739635,2011.74150828345,7.39244378586454,0.0650840619530793,8.69264229909713,5901,0.0093620204016792,1006.38853032872,891.313023026856,1,1,L4440,ELT-7-KO,10,2,1,0
658,204.72548173407,456.315526411876,3776.0177946597,7.77112537556954,0.0328884760889845,14.0292644700618,12588,0.00418658699624986,1062.42918961448,935.951467202844,1,1,L4440,ELT-7-KO,20,1,1,0
691,198.310597784826,399.352643629881,575.915060676891,8.42138678871635,0.0366082426083473,2.36571910671631,1532,0.048678447816797,1101.72019487963,977.690389759266,1,1,L4440,ELT-7-KO,1,2,1,0
400,140.841808367254,519.899581448264,1014.73680988173,5.75938967702621,0.0762188582642481,9.99075624417886,4219,0.0131344661342618,NA,NA,10,1,L4440,ELT-7-KO,4,1,1,0
402,126.867003536146,637.765847451083,1150.9351193294,7.97501023750367,0.07084255489438,3.99630249767154,3441,0.016597827728329,NA,NA,10,1,L4440,ELT-7-KO,5,2,1,0
411,148.139846388514,569.595152099298,2005.49580477744,8.37919128662409,0.0469390146277491,5.94044965870094,7336,0.00715386731933946,NA,NA,10,1,L4440,ELT-7-KO,10,1,1,0
412,132.383745408855,734.079772043381,1766.74373258547,8.26412896813799,0.0680551878204064,5.61642513186271,5578,0.00962591111756297,NA,NA,10,1,L4440,ELT-7-KO,8,2,1,0
427,167.755892020582,640.319744385708,2009.16808274827,7.6072237185461,0.00498921858226654,7.83059273192397,6462,0.00820092253741273,NA,NA,10,1,L4440,ELT-7-KO,10,1,1,0
429,138.689534383374,839.182857207745,3060.14163554808,8.0647111460724,0.0116221574574729,10.2607766832107,9476,0.00545008982704113,NA,NA,10,1,L4440,ELT-7-KO,16,2,1,0
433,165.358407414883,706.868848529028,2629.08100667762,7.64959874420569,0.057058750634816,10.0447603319852,9007,0.0057502242780471,NA,NA,10,1,L4440,ELT-7-KO,13,1,1,0
439,170.813562825705,790.208744071657,1682.65936787095,8.2104555105432,0.0475320238111024,5.99445374650731,4868,0.0111871703063914,NA,NA,10,1,L4440,ELT-7-KO,8,2,1,0
443,151.806367182542,944.863204972231,1188.73798079387,8.68188683433386,0.102110056416578,3.94229840986517,3278,0.017568394678067,NA,NA,10,1,L4440,ELT-7-KO,5,1,1,0
452,177.516693550331,899.77270329671,1879.07223522272,8.1742342791065,0.115677860093977,6.04845783431369,5483,0.00980907853671117,NA,NA,10,1,L4440,ELT-7-KO,9,2,1,0
455,145.340096708723,1161.49712575981,2271.14191269698,8.23916372022688,0.104087035427537,8.80266631243867,6889,0.00765363813424612,NA,NA,10,1,L4440,ELT-7-KO,11,1,1,0
456,132.174206926636,1281.5662119876,1445.04138152291,7.14527112636866,0.126324920445181,6.58849871237741,4563,0.0120250082691745,NA,NA,10,1,L4440,ELT-7-KO,6,2,1,0
459,167.603090533267,1034.76268741771,1813.6192808014,8.58481994512166,0.0646782504335911,5.99445374650731,5197,0.0104051482842566,NA,NA,10,1,L4440,ELT-7-KO,8,1,1,0
465,171.561152157957,1087.46865806029,1998.367265187,8.33620405999829,0.13229470982926,6.48049053676466,6385,0.00830805156934866,NA,NA,10,1,L4440,ELT-7-KO,10,2,1,0
469,136.752400254459,1367.90538499388,2549.64099351444,7.63185931635188,0.218332338301713,10.8548216490808,8479,0.00613028588164681,NA,NA,10,1,L4440,ELT-7-KO,13,1,1,0
472,161.956218164229,1222.21956801809,3237.81508443105,7.80480639855056,0.178452748169132,11.8808993174019,10774,0.00476217002392148,NA,NA,10,1,L4440,ELT-7-KO,17,2,1,0
476,153.84273637157,1320.09235572289,2483.91801865409,6.76071538593534,0.108270599936428,13.7710423906249,8146,0.00639694224578293,NA,NA,10,1,L4440,ELT-7-KO,13,1,1,0
392,240.528301873248,391.07884068322,520.040387126421,5.94976847431555,0.0457325673295305,4.2452276500116,3234,0.0189189988661692,NA,NA,9,1,ELT-2,ELT-7-KO,1,2,1,0
414,263.473870713446,418.67600574411,5246.04006850183,6.68277397002568,0.101980202389929,33.8291578360299,18254,0.0029043680487015,NA,NA,9,1,ELT-2,ELT-7-KO,29,1,1,0
424,234.544249872782,481.155120179607,1559.45784455895,7.32935457846002,0.249540117768104,7.56181175158316,5666,0.00999519311307738,NA,NA,9,1,ELT-2,ELT-7-KO,7,2,1,0
443,268.724503769045,478.09376234478,2432.78077018477,7.37907568662062,0.0110595526732275,10.3477423969033,8766,0.00624214607325816,NA,NA,9,1,ELT-2,ELT-7-KO,12,1,1,0
459,258.367466268393,530.77856643188,1923.35345218338,7.46233934392753,0.0139287683991858,8.35779193596034,6638,0.00840978970503367,NA,NA,9,1,ELT-2,ELT-7-KO,9,2,1,0
481,308.631693632271,518.650754179754,1985.97056002105,7.77301139062746,0.171423886747007,7.56181175158316,6521,0.00857348092322557,NA,NA,9,1,ELT-2,ELT-7-KO,10,1,1,0
506,290.551861088529,619.577715103627,1623.00359594506,8.28249491916475,0.0501244131981409,5.96985138282881,5280,0.0108040310541808,NA,NA,9,1,ELT-2,ELT-7-KO,7,2,1,0
531,341.327872241501,630.693909871264,2385.55261257839,8.0270715907339,0.16261219175284,8.35779193596034,7483,0.00739067483746232,NA,NA,9,1,ELT-2,ELT-7-KO,12,1,1,0
552,307.431917172589,722.883874740468,2427.20890889413,7.99578006869029,0.126647600844619,8.62311866408606,7970,0.00690819949365313,NA,NA,9,1,ELT-2,ELT-7-KO,12,2,1,0
587,357.899829814306,759.776206637477,2324.52746510948,8.15518011300141,0.0860948061334099,8.09246520783461,7451,0.0074247480428706,NA,NA,9,1,ELT-2,ELT-7-KO,12,1,1,0
596,309.107322991982,848.614034507764,2006.00272799454,8.30829162990518,0.145849339176234,6.50050483908026,6813,0.00817629505347037,NA,NA,9,1,ELT-2,ELT-7-KO,10,2,1,0
614,348.787003580684,865.059307077431,1962.09115448974,8.35853120761142,0.0837415584517642,6.3678414750174,6472,0.00864394413166961,NA,NA,9,1,ELT-2,ELT-7-KO,9,1,1,0
633,319.650147435083,968.201173922437,1930.11928375059,8.46350414825464,0.0393640841783908,5.70452465470309,6285,0.00892384402026064,NA,NA,9,1,ELT-2,ELT-7-KO,9,2,1,0
646,292.181624109041,1038.40416073965,2593.03811397271,8.31354381379483,0.157413250342809,8.35779193596034,8884,0.00615418636592694,NA,NA,9,1,ELT-2,ELT-7-KO,13,1,1,0
675,306.354816576625,1100.5663581586,2105.50025104169,8.38969577209948,0.0940701949401682,6.76583156720599,7146,0.00776600081569811,NA,NA,9,1,ELT-2,ELT-7-KO,10,2,1,0
679,268.242761282466,1154.85371033305,2167.9846955153,7.99586081880829,0.0870028384233881,8.4904553000232,8278,0.00663428990869898,NA,NA,9,1,ELT-2,ELT-7-KO,11,1,1,0
706,251.382950236781,1241.96264866715,2546.07528309446,6.79279311839483,0.111964824136899,13.6643264984748,10618,0.00509845077110581,NA,NA,9,1,ELT-2,ELT-7-KO,13,2,1,0
709,281.190104480407,1209.49345831557,2224.36662524202,7.7716907397768,0.0950592236935452,8.88844539221179,8062,0.00682404223100835,NA,NA,9,1,ELT-2,ELT-7-KO,11,1,1,0
723,260.339607360195,1275.0437326562,2624.74465798373,7.37093651306303,0.136776566015337,11.8070394015948,11413,0.00472669308244143,NA,NA,9,1,ELT-2,ELT-7-KO,13,2,1,0
240,187.827987974628,422.567142255523,607.766718293809,8.4000350221077,0.161726887714089,2.41233579523576,2406,0.0291594242612234,NA,NA,1,1,ELT-2,ELT-7-KO,1,1,1,0
266,192.50407939095,463.87427107156,4025.19512750927,7.62939566455321,0.0400954315600967,17.4539589890587,13022,0.00440159410662641,NA,NA,1,1,ELT-2,ELT-7-KO,22,2,1,0
291,206.858865033343,507.071322546448,3185.84417287283,8.72402129201047,0.113963646249961,10.2169516033515,12787,0.00448590637859406,NA,NA,1,1,ELT-2,ELT-7-KO,17,1,1,0
314,245.5047714451,510.533663178726,3030.17756302732,7.4730980794404,0.194604060464544,12.4873852929851,10343,0.00560186078664844,NA,NA,1,1,ELT-2,ELT-7-KO,16,2,1,0
334,242.127128126085,552.137768750446,548.45163815213,7.98826759355141,0.145959278688954,2.41233579523576,3430,0.0189033614338485,NA,NA,1,1,ELT-2,ELT-7-KO,1,1,1,0
343,195.239806726757,583.280406465831,2477.75266591833,7.70436957692576,0.129864152086625,11.3521684481683,8613,0.00679913896012106,NA,NA,1,1,ELT-2,ELT-7-KO,12,2,1,0
360,248.994477461637,598.924662757502,4080.67885079969,8.28775774260093,0.0605951026697781,12.4873852929851,14562,0.0039189142192081,NA,NA,1,1,ELT-2,ELT-7-KO,22,1,1,0
401,201.96592770291,673.553289898225,3560.60763376798,7.72574342247643,0.109039569520553,14.3321126658125,11604,0.00496462965027214,NA,NA,1,1,ELT-2,ELT-7-KO,19,2,1,0
447,251.750154356289,734.100876159569,1759.30230525488,8.37067720154045,0.0606751767934496,6.24369264649255,6076,0.00990301693639677,NA,NA,1,1,ELT-2,ELT-7-KO,8,1,1,0
471,209.150149057417,790.576665208635,3693.14420040035,8.44044687631601,0.0673912020595073,10.5007558145557,12360,0.00464766816187071,NA,NA,1,1,ELT-2,ELT-7-KO,20,2,1,0
522,224.099023857876,869.964854486184,4648.1453711025,7.99823867837681,0.12906519844411,19.0148821506819,16202,0.00350911600303568,NA,NA,1,1,ELT-2,ELT-7-KO,25,1,1,0
576,259.97993594663,940.576728830856,3214.36649609885,8.7252639688523,0.00675632533652056,9.08173475853462,10739,0.00538481035997698,NA,NA,1,1,ELT-2,ELT-7-KO,17,2,1,0
622,210.898692486663,1046.67459129775,1699.27771458519,8.38696174717895,0.123085256810841,7.52081159691149,5164,0.0118472195890994,NA,NA,1,1,ELT-2,ELT-7-KO,8,1,1,0
660,247.828278897531,1097.07167447512,3616.65896548081,8.1569360906881,0.163983460409218,11.9197768705767,12098,0.00475282832826261,NA,NA,1,1,ELT-2,ELT-7-KO,19,2,1,0
721,201.446844919466,1190.44332143276,2928.71755752181,8.6033869138192,0.0777662606000726,10.3588537089536,9814,0.0059206627913291,NA,NA,1,1,ELT-2,ELT-7-KO,15,1,1,0
762,231.831063596008,1257.89136684452,5212.06433876526,8.14515568431315,0.120547980263677,17.0282526722524,18786,0.00301273622847987,NA,NA,1,1,ELT-2,ELT-7-KO,29,2,1,0
793,201.514630934952,1315.32889628893,2184.44101363878,8.62873006071571,0.139850928029018,7.23700738570728,8551,0.00685161989972273,NA,NA,1,1,ELT-2,ELT-7-KO,11,1,1,0
815,185.878422375407,1361.00862721569,1943.34933622081,6.56816422655877,0.116391551024588,11.4940705537704,6935,0.00857723862175869,NA,NA,1,1,ELT-2,ELT-7-KO,9,2,1,0
823,225.592637049274,1363.94528211182,5998.20200380092,6.71112159505686,0.242738658161043,36.1850369285364,19803,0.0028538535756221,NA,NA,1,1,ELT-2,ELT-7-KO,34,1,1,0
841,219.798736758803,1395.17959625679,1276.12563567972,6.18675045892148,0.0297350658439979,9.50744107534093,6864,0.00867321149812961,NA,NA,1,1,ELT-2,ELT-7-KO,5,2,1,0
231,233.172219775067,315.95906025639,1481.32742143698,8.55424767764417,0.172196069922501,5.53569796628854,5053,0.0107846496113349,NA,NA,2,1,ELT-2,ELT-7-KO,7,1,1,0
