time,exp1_s1,exp1_s2,exp1_s3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,59
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,8
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,4
2,1,0,0
2,1,0,0
2,1,0,36
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,28
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,22
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,13
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,11
2,1,0,3
2,1,0,0
2,1,0,17
2,1,0,0
2,1,0,5
2,1,0,5
2,1,0,59
2,1,0,5
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,5
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,32
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,15
2,1,0,3
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,15
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,10
2,1,0,0
2,1,0,0
2,1,0,37
2,0,1,55
2,1,0,1
2,1,0,0
2,1,0,9
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,30
2,1,0,0
2,1,0,0
2,1,0,10
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,16
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,22
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,40
2,1,0,0
2,1,0,6
2,1,0,1
2,0,1,7
2,1,0,0
2,1,0,0
2,1,0,26
2,1,0,0
2,1,0,23
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,1
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,17
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,27
2,1,0,0
2,1,0,2
2,1,0,18
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,30
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,9
2,1,0,14
2,1,0,12
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,18
2,1,0,8
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,14
2,1,0,2
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,3
2,1,0,0
2,1,0,8
2,1,0,0
2,1,0,0
2,1,0,13
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,13
2,1,0,13
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,36
2,1,0,0
2,1,0,6
2,1,0,17
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,19
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,8
2,1,0,14
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,8
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,34
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,11
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,8
2,1,0,9
2,1,0,9
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,2
2,1,0,18
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,1
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,11
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,17
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,10
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,19
2,1,0,0
2,0,1,23
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,37
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,15
2,1,0,1
2,1,0,23
2,1,0,0
2,1,0,0
2,1,0,10
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,33
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,3
2,1,0,0
2,1,0,11
2,1,0,0
2,1,0,1
2,1,0,17
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,27
2,1,0,10
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,19
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,14
2,1,0,2
2,1,0,6
2,1,0,0
2,1,0,4
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,12
2,1,0,2
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,6
2,1,0,5
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,12
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,1
2,1,0,8
2,1,0,28
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,15
2,1,0,11
2,1,0,3
2,1,0,0
2,1,0,0
2,1,0,42
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,13
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,10
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,6
2,1,0,0
2,1,0,0
2,1,0,58
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,27
2,1,0,38
2,1,0,4
2,1,0,6
2,1,0,0
2,1,0,0
2,0,1,13
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,0,1,6
2,1,0,22
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,12
2,1,0,12
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,3
2,1,0,7
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,5
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,3
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,12
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,8
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,14
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,5
2,1,0,0
2,1,0,0
2,0,1,10
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,6
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,5
2,1,0,0
2,1,0,9
2,1,0,0
2,1,0,15
2,1,0,0
2,1,0,29
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,7
2,1,0,24
2,1,0,0
2,1,0,0
2,1,0,4
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,1
2,1,0,0
2,1,0,8
2,1,0,0
2,1,0,0
2,1,0,0
2,1,0,2
2,1,0,0
2,1,0,0
2,1,0,0
4,1,0,5
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,5
4,1,0,7
4,0,1,32
4,1,0,11
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,11
4,1,0,4
4,1,0,7
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,7
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,23
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,27
4,1,0,0
4,1,0,0
4,1,0,47
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,1
4,1,0,4
4,1,0,1
4,1,0,0
4,1,0,17
4,1,0,0
4,1,0,4
4,1,0,5
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,1
4,1,0,10
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,1
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,10
4,1,0,43
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,0
4,0,1,5
4,1,0,0
4,1,0,31
4,1,0,0
4,1,0,3
4,1,0,7
4,1,0,28
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,42
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,0,1,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,28
4,1,0,2
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,9
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,43
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,9
4,1,0,7
4,1,0,0
4,0,1,33
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,83
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,1
4,1,0,24
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,10
4,1,0,16
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,32
4,0,1,33
4,1,0,5
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,0,1,21
4,1,0,7
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,9
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,0,1,25
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,11
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,17
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,30
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,1
4,1,0,21
4,1,0,15
4,1,0,7
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,14
4,1,0,0
4,1,0,6
4,1,0,7
4,1,0,11
4,0,1,39
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,23
4,1,0,0
4,1,0,19
4,1,0,9
4,1,0,32
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,2
4,1,0,53
4,1,0,0
4,1,0,26
4,1,0,0
4,1,0,33
4,1,0,8
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,25
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,55
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,14
4,1,0,0
4,1,0,1
4,1,0,1
4,1,0,6
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,8
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,15
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,12
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,17
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,21
4,1,0,19
4,1,0,2
4,1,0,3
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,1
4,1,0,16
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,7
4,1,0,1
4,0,1,18
4,1,0,0
4,1,0,28
4,1,0,17
4,1,0,6
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,14
4,1,0,8
4,1,0,17
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,0,1,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,19
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,7
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,3
4,1,0,9
4,1,0,0
4,1,0,69
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,13
4,1,0,0
4,1,0,1
4,1,0,2
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,18
4,1,0,28
4,1,0,0
4,1,0,17
4,1,0,53
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,0
4,1,0,1
4,1,0,3
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,53
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,1
4,0,1,4
4,1,0,37
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,10
4,1,0,6
4,1,0,0
4,1,0,33
4,1,0,15
4,1,0,0
4,1,0,13
4,1,0,58
4,1,0,0
4,1,0,0
4,1,0,5
4,1,0,24
4,0,1,6
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,15
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,29
4,1,0,0
4,0,1,18
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,16
4,1,0,15
4,1,0,6
4,1,0,1
4,1,0,7
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,15
4,1,0,20
4,1,0,0
4,1,0,2
4,1,0,51
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,63
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,23
4,1,0,0
4,1,0,0
4,1,0,16
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,12
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,58
4,1,0,0
4,1,0,0
4,1,0,13
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,12
4,1,0,11
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,7
4,1,0,0
4,1,0,13
4,1,0,0
4,0,1,43
4,1,0,30
4,1,0,24
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,18
4,1,0,2
4,1,0,1
4,1,0,0
4,1,0,15
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,16
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,7
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,18
4,1,0,0
4,1,0,2
4,1,0,24
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,19
4,1,0,12
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,11
4,1,0,0
4,0,1,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,21
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,2
4,0,1,42
4,1,0,8
4,1,0,8
4,1,0,1
4,1,0,8
4,1,0,0
4,1,0,8
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,0,1,11
4,1,0,2
4,1,0,1
4,1,0,0
4,1,0,38
4,1,0,4
4,1,0,16
4,1,0,0
4,1,0,1
4,1,0,29
4,1,0,11
4,1,0,22
4,1,0,1
4,1,0,56
4,1,0,0
4,1,0,0
4,1,0,16
4,1,0,0
4,1,0,44
4,1,0,0
4,1,0,42
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,7
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,69
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,15
4,1,0,27
4,1,0,4
4,1,0,16
4,1,0,0
4,1,0,10
4,1,0,0
4,1,0,5
4,1,0,1
4,1,0,0
4,1,0,21
4,1,0,0
4,1,0,21
4,1,0,17
4,1,0,7
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,9
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,20
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,16
4,1,0,0
4,1,0,17
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,12
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,1
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,9
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,10
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,75
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,18
4,1,0,19
4,1,0,0
4,1,0,37
4,1,0,8
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,8
4,1,0,27
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,4
4,1,0,0
4,1,0,2
4,1,0,2
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,0
4,0,1,7
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,3
4,1,0,0
4,1,0,8
4,1,0,29
4,1,0,0
4,1,0,20
4,1,0,0
4,1,0,9
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,6
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,17
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,4
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,2
4,1,0,0
4,1,0,0
4,1,0,1
4,1,0,0
4,1,0,4
4,1,0,0
4,1,0,8
4,1,0,34
4,1,0,0
4,1,0,5
4,1,0,0
4,1,0,0
4,1,0,3
4,1,0,0
4,1,0,0
4,1,0,14
4,1,0,0
