Unnamed: 0,time_index,nuc_intensity,cyto_intensity,nuc_cyto_ratio,rep,conc
227,0,2002.76149,2115.0095,0.9469278932316852,1,0.0
228,0,2058.32851,2164.29462,0.9510389625235032,1,0.0
229,0,1789.48882,1844.94549,0.9699412962059925,1,0.0
230,0,2058.79844,2259.77823,0.9110621620600354,1,0.0
231,0,2501.42448,2504.06766,0.9989444454548004,1,0.0
232,0,1835.27525,2415.08586,0.7599213263581444,1,0.0
233,0,2044.14751,2135.84716,0.9570663801617716,1,0.0
234,0,1895.59634,2188.62895,0.8661113342213628,1,0.0
235,0,2046.73744,2207.06931,0.9273553081121862,1,0.0
236,0,2269.55216,2458.27053,0.9232312442032165,1,0.0
237,0,2599.90371,2581.24506,1.0072285465216542,1,0.0
238,0,2453.7712,2619.71478,0.936655859917697,1,0.0
239,0,2043.93899,1951.61809,1.0473047982456445,1,0.0
240,0,1820.28853,1745.72421,1.0427125427790225,1,0.0
241,0,2067.84461,1927.89583,1.0725914636165794,1,0.0
242,0,2445.23904,2236.10062,1.093528179425128,1,0.0
243,0,2990.53992,2413.07893,1.2393046422232032,1,0.0
244,0,2861.86183,2230.68654,1.2829511357521346,1,0.0
245,0,2358.12606,2536.81067,0.9295632850677028,1,0.0
246,0,1923.54499,2054.53343,0.9362441914610268,1,0.0
247,0,1748.90734,1852.84903,0.9439016950021016,1,0.0
248,0,2368.91909,2590.00857,0.9146375488634,1,0.0
249,0,2104.44309,2243.96638,0.9378229142630916,1,0.0
250,0,2090.05424,2097.32716,0.9965322911281044,1,0.0
251,0,1764.03149,1888.70974,0.9339876067987029,1,0.0
252,0,2394.97473,2582.52404,0.9273775162999064,1,0.0
253,0,2440.88278,2387.53196,1.0223455940669377,1,0.0
254,0,2194.04596,2144.3524,1.0231741573819677,1,0.0
255,0,1573.44903,1761.57174,0.8932074659644573,1,0.0
256,0,2189.98844,2239.31076,0.9779743299228376,1,0.0
257,0,2001.02976,2185.54841,0.915573295400032,1,0.0
258,0,2159.52047,2384.90161,0.905496671621602,1,0.0
259,0,1847.37712,1912.36438,0.9660173235395652,1,0.0
260,0,2128.52157,2409.08033,0.8835411353842236,1,0.0
261,0,1737.36579,1927.59543,0.9013124657594772,1,0.0
262,0,2072.43681,2294.71206,0.9031358862514542,1,0.0
263,0,2101.30475,2128.79355,0.98708714614435,1,0.0
264,0,2683.07837,2808.07057,0.9554882269215906,1,0.0
265,0,1501.50178,1491.7007,1.006570406516535,1,0.0
266,0,2013.70988,1915.35034,1.0513532892368924,1,0.0
267,0,2145.61715,2205.14421,0.9730053663927948,1,0.0
268,0,2248.75669,2035.71578,1.1046515982697742,1,0.0
269,0,1655.35659,1616.84663,1.0238179424600091,1,0.0
270,0,1680.49658,1764.78943,0.952236312974744,1,0.0
271,0,1925.40976,1938.32864,0.9933350414716052,1,0.0
272,0,1747.27862,1941.60632,0.8999139537205462,1,0.0
273,0,1791.36612,1920.5529,0.932734589086299,1,0.0
274,0,1343.89696,1576.36936,0.8525266946320247,1,0.0
275,0,2290.09912,2219.08658,1.0320007973731244,1,0.0
276,0,1513.06606,1619.69799,0.934165547738934,1,0.0
277,0,1785.19725,1892.3105,0.9433955209781903,1,0.0
278,0,2013.30894,2087.25708,0.9645716185569244,1,0.0
279,0,1866.84646,1993.80932,0.9363214632781434,1,0.0
