Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int_round,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
262,DUSP1_timesweep,D,100,10,,6538,13259,,,1529,1528.93408,1424.80843,50,65,4,,,
263,DUSP1_timesweep,D,100,10,,8855,12628,,,1476,1475.44969,1427.5605,47,45,,,,
264,DUSP1_timesweep,D,100,10,,7379,12132,,,1381,1380.76691,1349.5877,47,40,,,,
265,DUSP1_timesweep,D,100,10,,8722,14026,,,1252,1251.78984,1239.3142,25,38,,,,
266,DUSP1_timesweep,D,100,10,,7493,12075,,,1314,1313.9258,1278.65317,26,26,,,,
267,DUSP1_timesweep,D,100,10,,8773,16385,,,1358,1357.33614,1317.56839,26,43,,,,
268,DUSP1_timesweep,D,100,10,,7049,13257,,,1451,1450.34813,1424.96108,30,67,,,,
269,DUSP1_timesweep,D,100,10,,8269,14418,,,1292,1291.62378,1269.28714,20,20,,,,
270,DUSP1_timesweep,D,100,10,,7788,14227,,,1489,1488.6754,1451.96591,38,61,6,,,
271,DUSP1_timesweep,D,100,10,,8837,19938,,,1344,1343.85832,1352.51128,25,60,,,,
272,DUSP1_timesweep,D,100,10,,7493,14881,,,1443,1442.6817,1435.71454,30,51,,,,
273,DUSP1_timesweep,D,100,10,,7676,16073,,,1333,1332.74205,1335.28022,12,15,,,,
274,DUSP1_timesweep,D,100,10,,7667,18066,,,1235,1234.86931,1183.85868,2,8,,,,
275,DUSP1_timesweep,D,100,10,,8425,18378,,,1389,1388.65674,1331.98324,12,21,,,,
276,DUSP1_timesweep,D,100,10,,8427,16139,,,1228,1227.45829,1207.71838,12,26,,,,
277,DUSP1_timesweep,D,100,10,,8873,14674,,,1302,1301.56463,1253.08934,27,39,,,,
278,DUSP1_timesweep,D,100,10,,8718,17688,,,1369,1368.96203,1335.53449,26,36,,,,
279,DUSP1_timesweep,D,100,10,,8862,17012,,,1405,1404.73178,1369.8216,23,58,,,,
280,DUSP1_timesweep,D,100,10,,8490,20085,,,1314,1313.2,1261.97187,27,26,,,,
281,DUSP1_timesweep,D,100,10,,10588,18340,,,1380,1379.04722,1340.11489,21,41,,,,
282,DUSP1_timesweep,D,100,10,,9710,17742,,,1185,1184.74315,1136.99008,10,6,,,,
283,DUSP1_timesweep,D,100,10,,2701,15134,,,1046,1045.86598,1103.17021,2,27,,,,
284,DUSP1_timesweep,D,100,10,,7809,16181,,,1284,1283.20425,1300.28274,15,57,,,,
285,DUSP1_timesweep,D,100,10,,9849,16279,,,1394,1393.48533,1356.01683,27,62,,,,
286,DUSP1_timesweep,D,100,10,,8457,16388,,,1292,1291.39624,1256.2223,27,42,,,,
287,DUSP1_timesweep,D,100,10,,8129,16145,,,1333,1332.41936,1315.87891,14,33,,,,
288,DUSP1_timesweep,D,100,10,,7625,19679,,,1388,1387.13377,1364.34362,21,50,8,,,
289,DUSP1_timesweep,D,100,10,,9228,15274,,,1253,1252.01463,1216.84647,29,30,,,,
290,DUSP1_timesweep,D,100,10,,9675,16635,,,1140,1139.1232,1091.68151,3,14,,,,
291,DUSP1_timesweep,D,100,10,,7494,15578,,,1249,1248.60622,1136.7354,16,25,,,,
292,DUSP1_timesweep,D,100,10,,6909,13614,,,1391,1390.05978,1366.83994,23,48,,,,
293,DUSP1_timesweep,D,100,10,,7995,17050,,,1415,1414.38662,1398.26129,34,64,,,,
294,DUSP1_timesweep,D,100,10,,7988,18715,,,1396,1395.42351,1377.07571,18,50,,,,
295,DUSP1_timesweep,D,100,10,,9293,16654,,,1321,1320.7369,1298.62634,14,20,,,,
296,DUSP1_timesweep,D,100,10,,6040,13501,,,1161,1160.30315,1145.06577,6,5,,,,
297,DUSP1_timesweep,D,100,10,,7901,15266,,,1235,1234.94988,1235.85032,17,62,,,,
298,DUSP1_timesweep,D,100,10,,8714,19865,,,1283,1282.71861,1208.52766,19,31,,,,
299,DUSP1_timesweep,D,100,10,,6900,17692,,,1480,1479.42609,1401.75136,42,46,,,,
300,DUSP1_timesweep,D,100,10,,9391,19272,,,1216,1215.80215,1188.65084,5,12,,,,
301,DUSP1_timesweep,D,100,10,,7279,13528,,,1370,1369.09232,1306.35179,35,44,,,,
302,DUSP1_timesweep,D,100,10,,8362,20502,,,1275,1274.2784,1236.79504,32,58,,,,
303,DUSP1_timesweep,D,100,10,,8795,19877,,,1364,1363.1145,1300.49001,38,64,,,,
304,DUSP1_timesweep,D,100,10,,9025,20267,,,1265,1264.53086,1183.40006,20,44,,,,
305,DUSP1_timesweep,D,100,10,,8345,18648,,,1491,1490.24685,1431.02006,36,90,,,,
306,DUSP1_timesweep,D,100,10,,7290,13702,,,1450,1449.32277,1354.17311,44,37,,,,
307,DUSP1_timesweep,D,100,10,,8522,16916,,,1388,1387.92971,1325.92823,25,37,,,,
308,DUSP1_timesweep,D,100,10,,6899,17607,,,1267,1266.21032,1252.92105,1,13,,,,
309,DUSP1_timesweep,D,100,10,,10170,17633,,,1333,1332.86018,1283.03822,28,32,,,,
310,DUSP1_timesweep,D,100,10,,8264,16017,,,1434,1433.64727,1408.72598,40,65,,,,
311,DUSP1_timesweep,D,100,10,,7223,15638,,,1287,1286.36564,1243.59509,7,22,,,,
312,DUSP1_timesweep,D,100,10,,7834,14319,,,1459,1458.98366,1415.00552,33,43,,,,
313,DUSP1_timesweep,D,100,10,,9917,19195,,,1328,1327.41202,1351.77775,34,81,,,,
314,DUSP1_timesweep,D,100,10,,7853,15343,,,1369,1368.86171,1312.04458,12,18,,,,
315,DUSP1_timesweep,D,100,10,,7896,16097,,,1240,1239.05509,1197.87898,5,11,,,,
316,DUSP1_timesweep,D,100,10,,8273,16932,,,1328,1327.59857,1313.30185,15,24,,,,
317,DUSP1_timesweep,D,100,10,,8794,16407,,,1392,1391.60428,1337.11757,18,24,,,,
318,DUSP1_timesweep,D,100,10,,7779,14229,,,1322,1321.96889,1250.19748,14,16,,,,
319,DUSP1_timesweep,D,100,10,,9183,18023,,,1377,1376.03648,1356.77174,34,57,,,,
320,DUSP1_timesweep,D,100,10,,7965,18395,,,1500,1499.64708,1407.89541,71,88,8,,,
321,DUSP1_timesweep,D,100,10,,7110,17006,,,1189,1188.71997,1227.56033,5,9,,,,
322,DUSP1_timesweep,D,100,10,,6914,14020,,,1443,1442.59459,1429.60157,9,35,,,,
323,DUSP1_timesweep,D,100,10,,9949,16384,,,1451,1450.84049,1423.28223,39,56,,,,
324,DUSP1_timesweep,D,100,10,,8550,16627,,,1395,1394.44655,1362.42732,14,32,,,,
325,DUSP1_timesweep,D,100,10,,8909,20301,,,1277,1276.42025,1289.75449,12,22,,,,
326,DUSP1_timesweep,D,100,10,,8771,16875,,,1306,1305.41899,1272.21944,21,31,,,,
327,DUSP1_timesweep,D,100,10,,6886,17029,,,1334,1333.21682,1284.05508,37,61,,,,
328,DUSP1_timesweep,D,100,10,,13839,18247,,,1210,1209.78373,1175.94558,22,52,,,,
329,DUSP1_timesweep,D,100,10,,7418,13068,,,1472,1471.40604,1364.29477,62,56,4,,,
330,DUSP1_timesweep,D,100,10,,7933,18943,,,1380,1379.2714,1342.56538,23,52,,,,
331,DUSP1_timesweep,D,100,10,,9571,12941,,,1330,1329.71821,1295.27115,32,51,5,,,
332,DUSP1_timesweep,D,100,10,,9464,14251,,,1337,1336.47168,1326.53007,19,56,,,,
333,DUSP1_timesweep,D,100,10,,9221,15999,,,1386,1385.48053,1411.74486,15,78,,,,
334,DUSP1_timesweep,D,100,10,,9583,14518,,,1403,1402.10633,1359.38952,20,34,,,,
335,DUSP1_timesweep,D,100,10,,8776,14718,,,1444,1443.0384,1447.02956,25,77,,,,
336,DUSP1_timesweep,D,100,10,,8437,13274,,,1388,1387.99727,1382.27949,14,46,,,,
337,DUSP1_timesweep,D,100,10,,7388,12582,,,1383,1382.97063,1363.57646,17,41,,,,
338,DUSP1_timesweep,D,100,10,,8147,12158,,,1283,1282.82877,1261.37572,11,12,,,,
339,DUSP1_timesweep,D,100,10,,9926,15166,,,1130,1129.11001,1114.81768,2,5,,,,
340,DUSP1_timesweep,D,100,10,,9573,12811,,,1345,1344.68025,1402.7115,21,66,,,,
341,DUSP1_timesweep,D,100,10,,9379,12192,,,1312,1311.23542,1277.44193,23,52,,,,
342,DUSP1_timesweep,D,100,10,,7892,15350,,,1518,1517.6499,1449.69094,52,64,6,4,,
343,DUSP1_timesweep,D,100,10,,8375,13786,,,1463,1462.20693,1462.04106,32,65,,,,
344,DUSP1_timesweep,D,100,10,,10807,16101,,,1413,1412.38299,1354.25005,31,43,,,,
345,DUSP1_timesweep,D,100,10,,9303,13383,,,1158,1157.35978,1076.32227,1,1,,,,
346,DUSP1_timesweep,D,100,10,,10481,12599,,,1318,1317.51961,1227.73411,21,18,,,,
347,DUSP1_timesweep,D,100,10,,10138,19974,,,1540,1539.20655,1498.43652,48,148,,,,
348,DUSP1_timesweep,D,100,10,,10209,15313,,,1541,1540.93692,1506.45517,63,109,,,,
349,DUSP1_timesweep,D,100,10,,9113,15568,,,1556,1555.02897,1469.37275,57,103,7,,,
350,DUSP1_timesweep,D,100,10,,8824,19920,,,1311,1310.52493,1279.00201,20,40,,,,
351,DUSP1_timesweep,D,100,10,,8552,17752,,,1563,1562.69843,1523.68004,87,185,6,,,
352,DUSP1_timesweep,D,100,10,,8759,19666,,,1619,1618.6221,1564.37623,93,245,5,,,
353,DUSP1_timesweep,D,100,10,,7367,16479,,,1483,1482.53441,1404.06724,25,40,,,,
354,DUSP1_timesweep,D,100,10,,7922,12851,,,1466,1465.50202,1437.79099,40,55,,,,
355,DUSP1_timesweep,D,100,10,,7462,13124,,,1601,1600.87403,1512.96564,49,85,4,,,
356,DUSP1_timesweep,D,100,10,,7449,19765,,,1317,1316.08108,1292.03339,11,43,,,,
357,DUSP1_timesweep,D,100,10,,9642,18371,,,1378,1377.37731,1252.13331,22,19,32,,,
358,DUSP1_timesweep,D,100,10,,10170,16834,,,1237,1236.83225,1169.32963,30,51,,,,
359,DUSP1_timesweep,D,100,10,,8897,19426,,,1289,1288.12746,1215.32081,39,81,,,,
360,DUSP1_timesweep,D,100,10,,4416,12534,,,1533,1532.71286,1327.02433,10,38,75,,,
361,DUSP1_timesweep,D,100,10,,8505,13200,,,1412,1411.88901,1323.28894,22,21,41,,,
362,DUSP1_timesweep,D,100,10,,7748,19287,,,1331,1330.24084,1297.9256,12,24,,,,
363,DUSP1_timesweep,D,100,10,,8193,14517,,,1386,1385.40986,1378.857,17,35,,,,
364,DUSP1_timesweep,D,100,10,,7375,16049,,,1283,1282.12868,1232.93102,25,37,,,,
365,DUSP1_timesweep,D,100,10,,7713,16206,,,1174,1173.68689,1150.11638,6,31,,,,
366,DUSP1_timesweep,D,100,10,,9162,18954,,,1237,1236.72932,1216.30854,8,20,,,,
367,DUSP1_timesweep,D,100,10,,8392,14326,,,1362,1361.73356,1292.64519,19,36,34,,,
368,DUSP1_timesweep,D,100,10,,9381,17979,,,1406,1405.87198,1370.86251,32,42,,,,
369,DUSP1_timesweep,D,100,10,,10355,15686,,,1328,1327.8817,1350.28675,31,57,5,,,
370,DUSP1_timesweep,D,100,10,,9523,16251,,,1281,1280.58133,1229.94173,13,9,,,,
371,DUSP1_timesweep,D,100,10,,8530,13733,,,1386,1385.83916,1353.5939,11,26,,,,
372,DUSP1_timesweep,D,100,10,,8181,13630,,,1235,1234.65273,1229.91827,5,18,,,,
373,DUSP1_timesweep,D,100,10,,10130,19084,,,1226,1225.14492,1213.13116,7,28,,,,
374,DUSP1_timesweep,D,100,10,,8059,17365,,,1411,1410.45911,1385.18238,24,71,,,,
375,DUSP1_timesweep,D,100,10,,7930,14401,,,1314,1313.78335,1300.31345,16,29,,,,
376,DUSP1_timesweep,D,100,10,,10445,16779,,,1386,1385.8091,1365.94124,15,25,,,,
377,DUSP1_timesweep,D,100,10,,8478,13876,,,1288,1287.47794,1290.05059,16,36,,,,
378,DUSP1_timesweep,D,100,10,,6299,13023,,,1185,1184.94475,1120.3953,9,3,,,,
379,DUSP1_timesweep,D,100,10,,8539,15306,,,1319,1318.09732,1324.94917,11,27,,,,
380,DUSP1_timesweep,D,100,10,,8898,14643,,,1210,1209.8267,1215.21116,11,14,4,,,
381,DUSP1_timesweep,D,100,10,,7364,12147,,,1381,1380.86733,1348.17667,22,34,,,,
382,DUSP1_timesweep,D,100,10,,8523,20710,,,1245,1244.80136,1217.68242,4,23,,,,
383,DUSP1_timesweep,D,100,10,,9260,15642,,,1209,1208.41058,1183.51656,11,24,,,,
384,DUSP1_timesweep,D,100,10,,9241,17026,,,1368,1367.71031,1343.81,38,85,,,,
385,DUSP1_timesweep,D,100,10,,9914,19560,,,1326,1325.93585,1287.09356,15,31,,,,
386,DUSP1_timesweep,D,100,10,,9123,17105,,,1382,1381.33191,1344.09664,15,22,,,,
387,DUSP1_timesweep,D,100,10,,7538,16947,,,1316,1315.02733,1314.99817,18,25,,,,
388,DUSP1_timesweep,D,100,10,,5883,16442,,,1233,1232.51419,1213.72972,8,14,,,,
389,DUSP1_timesweep,D,100,10,,8412,17679,,,1235,1234.62874,1238.99355,8,13,,,,
390,DUSP1_timesweep,D,100,10,,8020,15449,,,1188,1187.40686,1173.25296,10,6,,,,
391,DUSP1_timesweep,D,100,10,,8479,17052,,,1150,1149.91485,1121.6876,7,14,,,,
392,DUSP1_timesweep,D,100,10,,8868,18994,,,1064,1063.59021,1056.21502,0,7,,,,
393,DUSP1_timesweep,D,100,10,,9048,18995,,,1308,1307.76183,1267.13346,26,20,,,,
394,DUSP1_timesweep,D,100,10,,7746,13231,,,1320,1319.24296,1291.20437,7,7,,,,
395,DUSP1_timesweep,D,100,10,,6767,12490,,,1367,1366.92759,1340.26645,20,31,,,,
396,DUSP1_timesweep,D,100,10,,9151,16374,,,1342,1341.03792,1320.71516,4,11,,,,
397,DUSP1_timesweep,D,100,10,,7646,14185,,,1223,1222.34999,1211.70152,12,16,22,,,
398,DUSP1_timesweep,D,100,10,,7969,12500,,,1389,1388.9414,1366.58472,10,19,,,,
399,DUSP1_timesweep,D,100,10,,7497,20116,,,1286,1285.54995,1254.28882,17,34,,,,
400,DUSP1_timesweep,D,100,10,,9063,15411,,,1345,1344.31303,1312.18545,18,21,,,,
401,DUSP1_timesweep,D,100,10,,9369,19206,,,1344,1343.68929,1326.28028,14,45,,,,
402,DUSP1_timesweep,D,100,10,,8671,20265,,,1341,1340.03033,1306.21436,8,27,,,,
403,DUSP1_timesweep,D,100,10,,9110,18909,,,1340,1339.9629,1329.68586,10,14,,,,
404,DUSP1_timesweep,D,100,10,,6823,15419,,,1183,1182.60457,1204.20358,8,22,,,,
405,DUSP1_timesweep,D,100,10,,10470,19051,,,1158,1157.60688,1133.09595,8,12,,,,
406,DUSP1_timesweep,D,100,10,,8290,15219,,,1253,1252.91339,1251.59485,16,12,,,,
407,DUSP1_timesweep,D,100,10,,8889,18715,,,1344,1343.77658,1317.11499,8,19,,,,
408,DUSP1_timesweep,D,100,10,,8244,15664,,,1385,1384.08285,1343.22076,18,46,,,,
409,DUSP1_timesweep,D,100,10,,9211,17787,,,1276,1275.71089,1281.64092,10,26,,,,
410,DUSP1_timesweep,D,100,10,,7446,17523,,,1377,1376.61711,1343.71512,21,27,,,,
411,DUSP1_timesweep,D,100,10,,10329,19934,,,1232,1231.59067,1234.38156,19,51,,,,
412,DUSP1_timesweep,D,100,10,,6973,18081,,,1171,1170.06626,1108.77756,4,15,,,,
413,DUSP1_timesweep,D,100,10,,8336,13080,,,1194,1193.75948,1173.82294,23,19,,,,
414,DUSP1_timesweep,D,100,10,,8425,17966,,,1199,1198.12439,1173.93493,11,26,,,,
415,DUSP1_timesweep,D,100,10,,8321,18773,,,1306,1305.21428,1291.11666,10,17,,,,
416,DUSP1_timesweep,D,100,10,,7949,13328,,,1235,1234.87948,1236.07878,14,29,,,,
417,DUSP1_timesweep,D,100,10,,7554,18422,,,1226,1225.00874,1159.75361,9,19,,,,
418,DUSP1_timesweep,D,100,10,,6231,12943,,,1367,1366.17606,1367.03268,7,60,,,,
419,DUSP1_timesweep,D,100,10,,8640,19184,,,1367,1366.33333,1347.75787,5,43,,,,
420,DUSP1_timesweep,D,100,10,,8255,17522,,,1255,1254.85294,1228.06244,10,7,,,,
421,DUSP1_timesweep,D,100,10,,9310,16801,,,1282,1281.31343,1295.24856,3,9,,,,
422,DUSP1_timesweep,D,100,10,,8502,17528,,,1143,1142.09033,1151.91676,2,16,,,,
423,DUSP1_timesweep,D,100,10,,9776,17732,,,1220,1219.85761,1226.95048,5,4,,,,
424,DUSP1_timesweep,D,100,10,,8406,20165,,,1161,1160.57959,1139.04319,6,25,,,,
425,DUSP1_timesweep,D,100,20,,8531,15706,,,1483,1482.86426,1403.67401,71,103,4,,,
426,DUSP1_timesweep,D,100,20,,10560,19867,,,1471,1470.33134,1511.59455,76,251,,,,
427,DUSP1_timesweep,D,100,20,,6582,16074,,,1423,1422.30826,1399.13898,21,51,,,,
428,DUSP1_timesweep,D,100,20,,7207,16139,,,1462,1461.31802,1376.65779,46,69,,,,
429,DUSP1_timesweep,D,100,20,,8686,20192,,,1548,1547.83537,1414.65333,95,143,6,,,
430,DUSP1_timesweep,D,100,20,,8253,19605,,,1356,1355.18078,1375.07554,10,66,,,,
431,DUSP1_timesweep,D,100,20,,9166,16792,,,1316,1315.23194,1268.48982,26,56,,,,
432,DUSP1_timesweep,D,100,20,,8690,12879,,,1285,1284.2878,1212.67878,17,30,,,,
433,DUSP1_timesweep,D,100,20,,8189,17747,,,1387,1386.23776,1334.79997,27,67,,,,
434,DUSP1_timesweep,D,100,20,,8352,17671,,,1553,1552.93798,1477.16739,62,95,,,,
435,DUSP1_timesweep,D,100,20,,9049,20400,,,1434,1433.53221,1342.36765,75,88,4,,,
436,DUSP1_timesweep,D,100,20,,7969,14742,,,1495,1494.97528,1470.91392,35,96,,,,
437,DUSP1_timesweep,D,100,20,,8638,16325,,,1339,1338.84568,1303.49531,41,81,,,,
438,DUSP1_timesweep,D,100,20,,7809,13982,,,1319,1318.23063,1269.19647,32,20,,,,
439,DUSP1_timesweep,D,100,20,,8157,12347,,,1278,1277.68334,1289.10707,37,48,,,,
440,DUSP1_timesweep,D,100,20,,7961,20416,,,1301,1300.49742,1283.70959,35,49,,,,
441,DUSP1_timesweep,D,100,20,,8540,13658,,,1374,1373.59801,1361.56831,40,41,,,,
442,DUSP1_timesweep,D,100,20,,7780,18459,,,1232,1231.81697,1202.1266,16,37,,,,
443,DUSP1_timesweep,D,100,20,,9429,17412,,,1421,1420.27521,1370.1016,37,34,4,,,
444,DUSP1_timesweep,D,100,20,,8471,14167,,,1343,1342.4539,1329.43566,26,32,,,,
445,DUSP1_timesweep,D,100,20,,9677,20597,,,1214,1213.6317,1199.62533,13,23,,,,
446,DUSP1_timesweep,D,100,20,,8357,19716,,,1338,1337.91779,1281.176,15,17,,,,
447,DUSP1_timesweep,D,100,20,,10263,18729,,,1427,1426.16145,1381.02686,60,130,4,,,
448,DUSP1_timesweep,D,100,20,,9142,19049,,,1343,1342.68705,1325.92089,36,60,,,,
449,DUSP1_timesweep,D,100,20,,7902,14817,,,1450,1449.38383,1436.58521,42,80,,,,
450,DUSP1_timesweep,D,100,20,,8067,18126,,,1185,1184.47316,1209.01131,11,20,,,,
451,DUSP1_timesweep,D,100,20,,9119,17814,,,1417,1416.94232,1391.60598,24,50,,,,
452,DUSP1_timesweep,D,100,20,,9771,15787,,,1219,1218.37335,1252.49319,26,52,,,,
453,DUSP1_timesweep,D,100,20,,9701,20537,,,1299,1298.87919,1244.31743,30,44,,,,
454,DUSP1_timesweep,D,100,20,,6739,15315,,,1423,1422.59964,1398.98812,42,75,4,,,
455,DUSP1_timesweep,D,100,20,,7392,14194,,,1263,1262.96537,1264.22333,8,14,,,,
456,DUSP1_timesweep,D,100,20,,8392,19496,,,1213,1212.72212,1190.30842,0,19,,,,
457,DUSP1_timesweep,D,100,20,,5201,17404,,,1255,1254.87349,1284.66766,19,42,,,,
458,DUSP1_timesweep,D,100,20,,4300,18211,,,1125,1124.90581,1107.95865,1,8,,,,
459,DUSP1_timesweep,D,100,20,,6889,15818,,,1245,1244.83553,1279.57308,13,33,,,,
460,DUSP1_timesweep,D,100,20,,7309,14203,,,1266,1265.51375,1206.42005,15,21,,,,
461,DUSP1_timesweep,D,100,20,,7992,18975,,,1336,1335.65603,1335.17829,29,60,,,,
462,DUSP1_timesweep,D,100,20,,6971,17317,,,1298,1297.96242,1280.02079,21,38,,,,
463,DUSP1_timesweep,D,100,20,,5332,18242,,,1386,1385.96137,1333.26137,25,57,,,,
464,DUSP1_timesweep,D,100,20,,8560,17063,,,1286,1285.56297,1231.25377,5,15,,,,
465,DUSP1_timesweep,D,100,20,,9202,19024,,,1145,1144.01108,1111.74201,4,14,,,,
466,DUSP1_timesweep,D,100,20,,7702,14666,,,1218,1217.51597,1196.42786,8,21,,,,
467,DUSP1_timesweep,D,100,20,,8014,16997,,,1183,1182.01797,1172.05878,6,12,,,,
468,DUSP1_timesweep,D,100,20,,10069,16616,,,1273,1272.33588,1230.57469,19,44,,,,
469,DUSP1_timesweep,D,100,20,,9344,18325,,,1329,1328.15165,1286.69151,31,43,,,,
470,DUSP1_timesweep,D,100,20,,11179,20287,,,1402,1401.02066,1365.01163,44,72,,,,
471,DUSP1_timesweep,D,100,20,,10145,16540,,,1296,1295.07117,1306.76215,12,33,,,,
472,DUSP1_timesweep,D,100,20,,9856,20423,,,1363,1362.13829,1350.54595,47,59,,,,
473,DUSP1_timesweep,D,100,20,,9041,14836,,,1296,1295.74704,1276.20949,27,44,,,,
474,DUSP1_timesweep,D,100,20,,9470,17822,,,1171,1171,1190.29323,16,41,,,,
475,DUSP1_timesweep,D,100,20,,10130,18213,,,1201,1200.85814,1161.85752,35,46,,,,
476,DUSP1_timesweep,D,100,20,,8527,17967,,,1437,1436.44201,1360.76351,36,46,,,,
477,DUSP1_timesweep,D,100,20,,8274,13206,,,1232,1231.02127,1169.41943,10,10,,,,
478,DUSP1_timesweep,D,100,20,,9845,17213,,,1361,1360.51193,1339.24882,10,9,,,,
479,DUSP1_timesweep,D,100,20,,6773,13325,,,1285,1284.58467,1253.74236,15,16,,,,
480,DUSP1_timesweep,D,100,20,,6083,12215,,,1299,1298.52639,1246.60319,10,20,,,,
481,DUSP1_timesweep,D,100,20,,11845,20292,,,1529,1528.21798,1501.29263,77,195,,,,
482,DUSP1_timesweep,D,100,20,,9074,18297,,,1406,1405.30306,1377.58682,17,49,,,,
483,DUSP1_timesweep,D,100,20,,8711,18326,,,1274,1273.54196,1222.00256,5,15,,,,
484,DUSP1_timesweep,D,100,20,,9266,16183,,,1330,1329.47917,1325.93017,24,39,,,,
485,DUSP1_timesweep,D,100,20,,7420,17132,,,1185,1184.93774,1146.182,2,14,,,,
486,DUSP1_timesweep,D,100,20,,9540,17417,,,1363,1362.07851,1261.92088,24,33,,,,
487,DUSP1_timesweep,D,100,20,,10191,15214,,,1456,1455.64616,1352.54121,59,46,,,,
488,DUSP1_timesweep,D,100,20,,10800,20459,,,1405,1404.91954,1318.77017,26,27,,,,
489,DUSP1_timesweep,D,100,20,,6979,13202,,,1551,1550.04313,1464.78261,65,101,,,,
490,DUSP1_timesweep,D,100,20,,7046,14123,,,1526,1525.49674,1458.58706,39,92,,,,
491,DUSP1_timesweep,D,100,20,,9469,16156,,,1337,1336.18925,1298.85417,18,26,,,,
492,DUSP1_timesweep,D,100,20,,9542,16256,,,1364,1363.90411,1331.69322,9,30,,,,
493,DUSP1_timesweep,D,100,20,,4931,16678,,,1018,1017.30988,1086.66273,3,31,,,,
494,DUSP1_timesweep,D,100,20,,6360,12388,,,1201,1200.91305,1186.45496,14,5,,,,
495,DUSP1_timesweep,D,100,20,,7501,16011,,,1303,1302.88388,1284.70914,22,45,,,,
496,DUSP1_timesweep,D,100,20,,7089,12297,,,1379,1378.21287,1300.62194,48,48,,,,
497,DUSP1_timesweep,D,100,20,,6993,16942,,,1412,1411.79451,1337.69661,34,33,,,,
498,DUSP1_timesweep,D,100,20,,8033,13065,,,1394,1393.93589,1368.76058,22,37,,,,
499,DUSP1_timesweep,D,100,20,,7940,15884,,,1456,1455.32909,1396.51725,55,46,,,,
500,DUSP1_timesweep,D,100,20,,9008,15457,,,1410,1409.4758,1334.53057,41,31,,,,
501,DUSP1_timesweep,D,100,20,,9289,17848,,,1209,1208.98374,1189.24653,23,24,,,,
502,DUSP1_timesweep,D,100,20,,7056,16297,,,1436,1435.17304,1330.30165,73,58,,,,
503,DUSP1_timesweep,D,100,20,,6937,13005,,,1262,1261.52472,1210.26021,26,28,,,,
504,DUSP1_timesweep,D,100,20,,9011,14648,,,1260,1259.81767,1215.6123,34,29,4,,,
505,DUSP1_timesweep,D,100,20,,8080,13332,,,1224,1223.24282,1222.85914,3,14,,,,
506,DUSP1_timesweep,D,100,20,,7659,18839,,,1201,1200.29025,1170.29184,14,25,,,,
507,DUSP1_timesweep,D,100,20,,4178,18701,,,1110,1109.31427,1141.89872,9,29,,,,
508,DUSP1_timesweep,D,100,20,,10325,19645,,,1301,1300.95564,1256.49957,37,53,,,,
509,DUSP1_timesweep,D,100,20,,5963,16364,,,1275,1274.41321,1199.73882,13,43,,,,
510,DUSP1_timesweep,D,100,20,,7488,13394,,,1377,1376.05475,1307.04532,28,46,,,,
511,DUSP1_timesweep,D,100,20,,7016,14439,,,1411,1410.59735,1353.73412,28,52,,,,
512,DUSP1_timesweep,D,100,20,,8106,14505,,,1496,1495.57883,1401.57925,58,91,,,,
513,DUSP1_timesweep,D,100,20,,8215,16218,,,1583,1582.60694,1474.83432,76,106,,,,
514,DUSP1_timesweep,D,100,20,,8792,16399,,,1416,1415.2409,1365.97244,22,41,,,,
515,DUSP1_timesweep,D,100,20,,7990,13604,,,1515,1514.68073,1427.64834,57,53,9,7,,
516,DUSP1_timesweep,D,100,20,,8680,12647,,,1366,1365.76843,1300.47434,39,42,,,,
517,DUSP1_timesweep,D,100,20,,8537,13754,,,1400,1399.78341,1339.76443,29,41,,,,
518,DUSP1_timesweep,D,100,20,,9172,18490,,,1141,1140.27747,1148.79383,5,9,,,,
519,DUSP1_timesweep,D,100,20,,8599,12830,,,1247,1246.0992,1239.95246,12,19,,,,
520,DUSP1_timesweep,D,100,20,,9411,19780,,,1321,1320.15535,1217.85369,56,73,,,,
521,DUSP1_timesweep,D,100,20,,7295,13524,,,1310,1309.73256,1213.47397,38,71,,,,
522,DUSP1_timesweep,D,100,20,,7694,13186,,,1469,1468.45399,1378.27764,78,71,5,,,
523,DUSP1_timesweep,D,100,20,,9411,18680,,,1464,1463.44522,1382.38405,69,85,5,,,
524,DUSP1_timesweep,D,100,20,,10224,16883,,,1378,1377.4329,1323.18231,34,53,6,,,
525,DUSP1_timesweep,D,100,20,,8960,15055,,,1295,1294.24431,1236.00292,27,29,,,,
526,DUSP1_timesweep,D,100,20,,9389,16615,,,1182,1181.00341,1186.25152,9,31,,,,
527,DUSP1_timesweep,D,100,20,,10536,17265,,,1249,1248.71023,1235.25306,22,25,,,,
528,DUSP1_timesweep,D,100,20,,8969,13193,,,1323,1322.20627,1303.99735,7,6,,,,
529,DUSP1_timesweep,D,100,20,,9003,17385,,,1336,1335.3009,1328.40788,28,28,,,,
530,DUSP1_timesweep,D,100,20,,8646,14428,,,1331,1330.1854,1333.84495,17,36,,,,
531,DUSP1_timesweep,D,100,20,,8205,15510,,,1140,1139.46801,1129.76912,4,5,,,,
