Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,normgrnuc,normgrcyt
164,GR_timesweep,A,0,0,NaN,10664,21442.1536818844,2703.59621,2814.73942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,18
165,GR_timesweep,A,0,0,NaN,4704,9626.18909273579,2625.77317,2593.05098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
166,GR_timesweep,A,0,0,NaN,8228,15872.1023111329,2678.93729,2657.23963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
167,GR_timesweep,A,0,0,NaN,10827,21851.4091191454,2468.07842,2457.52218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
168,GR_timesweep,A,0,0,NaN,7008,13467.2909119362,2832.85431,2476.66552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,15
169,GR_timesweep,A,0,0,NaN,7490,14386.7012624859,2775.48812,2877.10464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,19
170,GR_timesweep,A,0,0,NaN,8443,16322.5171882021,2868.20597,2810.49413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
171,GR_timesweep,A,0,0,NaN,8310,16042.9476004509,2697.35884,2846.20519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,19
172,GR_timesweep,A,0,0,NaN,9790,19325.9299755759,2649.28754,2527.99356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
173,GR_timesweep,A,0,0,NaN,10188,20273.2673020223,2438.75834,2503.98542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
174,GR_timesweep,A,0,0,NaN,9491,18632.2155793495,2536.39511,2436.08435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
175,GR_timesweep,A,0,0,NaN,10566,21198.3048544023,2334.84166,2268.20749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
176,GR_timesweep,A,0,0,NaN,3637,8157.64279769255,2313.90349,2187.90016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
177,GR_timesweep,A,0,0,NaN,6075,11801.4943299135,2256.63226,2166.36848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12
178,GR_timesweep,A,0,0,NaN,3281,7711.37143484046,2226.71076,1948.16384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10
179,GR_timesweep,A,0,0,NaN,4565,9423.75092570893,3189.69113,2604.83448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,16
180,GR_timesweep,A,0,0,NaN,9778,19297.7914846485,2646.80262,2432.49642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,15
181,GR_timesweep,A,0,0,NaN,6047,11753.8239048269,3164.67835,3970.49908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,30
182,GR_timesweep,A,0,0,NaN,7168,13768.0447890594,2628.68583,3455.76214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,25
183,GR_timesweep,A,0,0,NaN,9902,19589.7539949348,2701.32024,2643.33591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
184,GR_timesweep,A,0,0,NaN,11039,22390.5506509827,3118.34695,2796.25032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,18
185,GR_timesweep,A,0,0,NaN,6094,11833.9191565928,3066.39416,2473.82984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,15
186,GR_timesweep,A,0,0,NaN,7232,13889.5830924626,2662.05407,2838.34859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,19
187,GR_timesweep,A,0,0,NaN,10844,21894.3561847355,2830.98442,2382.23656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14
188,GR_timesweep,A,0,0,NaN,6926,13314.8664721819,2817.47242,2322.53681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,14
189,GR_timesweep,A,0,0,NaN,8669,16804.5746346897,2477.96332,2592.11658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16
190,GR_timesweep,A,0,0,NaN,8391,16212.8484203944,2472.83458,1986.95157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10
191,GR_timesweep,A,0,0,NaN,8477,16394.475940821,2778.51646,2285.13532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,13
192,GR_timesweep,A,0,0,NaN,7788,14975.1857570453,2182.65575,2190.49472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
193,GR_timesweep,A,0,0,NaN,8139,15687.9855959402,2887.40201,2685.2972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,17
194,GR_timesweep,A,0,0,NaN,8732,16940.5241802908,2574.2776,2598.94063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16
195,GR_timesweep,A,0,0,NaN,7976,15354.3266585407,2350.70875,2311.07839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
196,GR_timesweep,A,0,0,NaN,8416,16265.5155579497,2125.60967,2058.5639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
197,GR_timesweep,A,0,0,NaN,9561,18793.2407397177,2919.55245,2501.83191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,15
198,GR_timesweep,A,0,0,NaN,8937,17387.6393053298,2414.61038,2483.02065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
199,GR_timesweep,A,0,0,NaN,9522,18703.422422563,3295.55535,3285.96109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,23
200,GR_timesweep,A,0,0,NaN,7704,14807.753449909,2906.79011,2742.00865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
201,GR_timesweep,A,0,0,NaN,8077,15560.5321639353,2493.57261,2437.97511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
202,GR_timesweep,A,0,0,NaN,7857,15113.6301798655,2192.11251,2196.05093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
203,GR_timesweep,A,0,0,NaN,9253,18091.0538977429,2453.36172,2452.24788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
204,GR_timesweep,A,0,0,NaN,9905,19596.8504725482,1712.46734,1763.12754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8
205,GR_timesweep,A,0,0,NaN,12048,25062.8416417242,2360.55744,2241.2119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
206,GR_timesweep,A,0,0,NaN,9031,17595.0826248778,2492.27815,2308.41956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13
207,GR_timesweep,A,0,0,NaN,6021,11709.6796317962,1747.88025,1794.09046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8
208,GR_timesweep,A,0,0,NaN,2378,6677.47385693085,1990.11606,2092.89744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
209,GR_timesweep,A,0,0,NaN,1975,6261.46049182315,2822.16557,2662.64944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,17
210,GR_timesweep,A,0,0,NaN,8360,16147.6909328303,2547.9933,2526.25816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16
211,GR_timesweep,A,0,0,NaN,9045,17626.1088771734,2460.99989,2408.78138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
212,GR_timesweep,A,0,0,NaN,8677,16821.8001106865,2017.98801,2216.52102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12
213,GR_timesweep,A,0,0,NaN,7775,14949.1939879763,2728.78662,2904.08307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,19
214,GR_timesweep,A,0,0,NaN,7935,15271.1217313695,3227.54316,3450.72436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,25
215,GR_timesweep,A,0,0,NaN,9623,18936.5690502083,2190.59493,2066.37446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
216,GR_timesweep,A,0,0,NaN,11221,22859.5847481264,2682.58114,2673.53372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
217,GR_timesweep,A,0,0,NaN,9228,18034.7764020413,2966.21597,3345.72194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,24
218,GR_timesweep,A,0,0,NaN,10075,20001.5213756099,2325.88953,2368.66176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
219,GR_timesweep,A,0,0,NaN,4342,9105.94017690255,2319.78351,2631.23462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,17
220,GR_timesweep,A,0,0,NaN,7232,13889.5830924626,2927.90777,2961.60723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,20
221,GR_timesweep,A,0,0,NaN,8592,16639.3440589028,2874.99872,2614.7619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16
222,GR_timesweep,A,0,0,NaN,9054,17646.0721827632,2108.71858,2245.23521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13
223,GR_timesweep,A,0,0,NaN,7922,15244.8002421371,2562.10376,2443.62708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
224,GR_timesweep,A,0,0,NaN,8721,16916.7376121682,2276.73512,2270.04033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
225,GR_timesweep,A,0,0,NaN,2929,7291.61397502302,1678.52851,1644.18704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7
226,GR_timesweep,A,0,0,NaN,9281,18154.2127161422,2656.95593,2475.56743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,15
227,GR_timesweep,A,0,0,NaN,9429,18490.2993200451,2681.94284,2351.69928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,14
228,GR_timesweep,A,0,0,NaN,9934,19665.5298137869,2604.52537,2274.37035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,13
229,GR_timesweep,A,0,0,NaN,6434,12424.6828927562,2194.86183,2142.42946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
230,GR_timesweep,A,0,0,NaN,8960,17438.2558360079,2473.46529,2333.6862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
231,GR_timesweep,A,0,0,NaN,8114,15636.513284199,2909.96709,2840.1524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,19
232,GR_timesweep,A,0,0,NaN,9980,19774.7670866012,2656.26984,2864.88227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,19
233,GR_timesweep,A,0,0,NaN,8869,17238.5242646658,3266.91792,3111.76174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,21
234,GR_timesweep,A,0,0,NaN,9050,17637.1978771208,2773.30906,2536.81586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16
235,GR_timesweep,A,0,0,NaN,7292,14004.1670933514,2105.24794,2320.63876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13
236,GR_timesweep,A,0,0,NaN,8882,17266.9698695081,2528.86242,2459.14665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
237,GR_timesweep,A,0,0,NaN,11344,23179.8057122417,2056.52213,1840.24687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9
238,GR_timesweep,A,0,0,NaN,6177,11976.2948055408,1755.32864,1953.8508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10
239,GR_timesweep,A,0,0,NaN,10087,20030.2747920538,2649.23218,2600.79572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
240,GR_timesweep,A,0,0,NaN,9181,17929.2666444586,2916.49461,2813.16595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
241,GR_timesweep,A,0,0,NaN,10971,22216.7737153614,2792.49494,2605.58432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16
242,GR_timesweep,A,0,0,NaN,8290,16001.1710441157,2285.92569,2321.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
243,GR_timesweep,A,0,0,NaN,12755,27039.9618540831,2127.27001,2122.2191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
244,GR_timesweep,A,0,0,NaN,9354,18319.5128398219,2858.70686,3016.74161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,20
245,GR_timesweep,A,0,0,NaN,9334,18274.1336895516,2344.72081,2745.79437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,18
246,GR_timesweep,A,0,0,NaN,7325,14067.4530534376,2277.87331,2231.65985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13
247,GR_timesweep,A,0,0,NaN,8343,16112.0298029057,2305.83639,2115.78457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11
248,GR_timesweep,A,0,0,NaN,9406,18437.8216217051,1812.78833,1849.29078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9
249,GR_timesweep,A,0,0,NaN,3255,7679.63540632309,2282.04332,1925.85307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10
250,GR_timesweep,A,0,0,NaN,2267,6560.09337934895,3906.43758,3380.90505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,24
251,GR_timesweep,A,0,0,NaN,10304,20554.5193720872,2492.94633,2338.07913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
252,GR_timesweep,A,0,0,NaN,8588,16630.7886035282,2317.64171,2464.42007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15
253,GR_timesweep,A,0,0,NaN,8832,17157.7232947097,1994.64504,2066.68129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
254,GR_timesweep,A,0,0,NaN,8022,15448.0237766353,2472.18175,2925.21865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,19
255,GR_timesweep,A,0,0,NaN,7022,13493.4305423243,2418.1333,2756.29721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,18
256,GR_timesweep,A,0,0,NaN,10373,20722.9170859759,2973.84199,2725.02768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,17
257,GR_timesweep,A,0,0,NaN,7481,14369.1666021179,3634.57907,3309.9033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,23
258,GR_timesweep,A,0,0,NaN,7946,15293.416535739,1936.33816,1996.25859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10
259,GR_timesweep,A,0,0,NaN,8133,15675.6224064549,2046.25895,2133.27903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12
260,GR_timesweep,A,0,0,NaN,2225,6516.23350925842,1931.17258,1962.22612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10
261,GR_timesweep,A,0,0,NaN,10231,20377.253736463,2753.00332,2849.50429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,19
262,GR_timesweep,A,0,0,NaN,10396,20779.2322025013,2669.9976,2619.99796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
263,GR_timesweep,A,0,0,NaN,9460,18561.1745451769,2398.41195,2365.63333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
264,GR_timesweep,A,0,0,NaN,6591,12704.2082203577,2121.9733,1830.16101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9
265,GR_timesweep,A,0,0,NaN,8135,15679.7427794646,2469.23798,2531.65917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16
266,GR_timesweep,A,0,0,NaN,7160,13752.9021920848,2212.24874,2465.35928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,15
267,GR_timesweep,A,0,0,NaN,10702,21537.1531471205,3272.3448,3150.35822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,22
268,GR_timesweep,A,0,0,NaN,7436,14281.7029339766,1899.75551,2147.12366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12
269,GR_timesweep,A,0,0,NaN,6606,12731.1370358989,2231.43355,2621.59912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16
270,GR_timesweep,A,0,0,NaN,10204,20311.9226605778,2272.78685,2388.47778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
271,GR_timesweep,A,0,0,NaN,7114,13666.0465517064,2245.35662,2628.70854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,17
272,GR_timesweep,A,0,0,NaN,7450,14308.8764122028,1879.42819,1970.91705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10
273,GR_timesweep,A,0,0,NaN,8639,16740.0774463751,1934.47286,2293.29044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13
274,GR_timesweep,A,0,0,NaN,10371,20718.0244327721,3150.30566,2942.34163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,20
275,GR_timesweep,A,0,0,NaN,2660,6985.24456840367,2349.15564,2393.47378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
276,GR_timesweep,A,0,0,NaN,3093,7484.52294535532,1672.871,1833.42147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9
277,GR_timesweep,A,0,0,NaN,6840,13156.2531085862,1576.22982,1667.99627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7
278,GR_timesweep,A,0,0,NaN,7818,15035.2780496145,1883.0715,2271.72073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13
279,GR_timesweep,A,0,0,NaN,7306,14030.9927349217,1824.50274,1991.9637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10
280,GR_timesweep,A,0,0,NaN,4882,9890.29427296845,1560.14338,1600.96581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6
281,GR_timesweep,A,0,0,NaN,9631,18955.1113364021,3087.60939,2759.6744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,18
282,GR_timesweep,A,0,0,NaN,8880,17262.591724691,2921.58277,2584.20152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,16
283,GR_timesweep,A,0,0,NaN,8605,16667.1683543217,2917.53062,3015.33659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,20
284,GR_timesweep,A,0,0,NaN,6871,13213.2806044729,1973.32572,2479.77612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15
285,GR_timesweep,A,0,0,NaN,9136,17828.6038175033,2724.36482,2331.3849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,14
286,GR_timesweep,A,0,0,NaN,9101,17750.5520608824,2762.812,3144.43579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,22
287,GR_timesweep,A,0,0,NaN,6957,13372.3539544398,2821.85339,3140.09574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,22
288,GR_timesweep,A,0,0,NaN,8232,15880.4093117533,2325.25304,2578.5759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16
289,GR_timesweep,A,0,0,NaN,2068,6354.97644046696,2576.1146,3199.55844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,22
290,GR_timesweep,A,0,0,NaN,6999,13450.5047215151,2497.52993,2802.01984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,18
291,GR_timesweep,A,0,0,NaN,7215,13857.2305516807,2391.24851,2618.11939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16
292,GR_timesweep,A,0,0,NaN,11790,24362.8249671837,2452.01442,2290.15633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13
293,GR_timesweep,A,0,0,NaN,7176,13783.1984284675,2685.94133,3399.50082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,24
294,GR_timesweep,A,0,0,NaN,6469,12486.6290875536,2573.93631,3221.80597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,22
295,GR_timesweep,A,0,0,NaN,7404,14219.7191145881,1723.30132,1664.46673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7
296,GR_timesweep,A,0,0,NaN,9411,18449.2220527853,2137.29763,2051.44012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
297,GR_timesweep,A,0,0,NaN,2041,6327.67291754608,1620.34052,1849.17622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9
298,GR_timesweep,A,0,0,NaN,8387,16204.4316855909,2426.44438,2665.94159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,17
299,GR_timesweep,A,0,0,NaN,8964,17447.0680279618,2373.51037,2556.23044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16
300,GR_timesweep,A,0,0,NaN,8179,15770.5655941568,2981.13804,3109.16051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,21
301,GR_timesweep,A,0,0,NaN,8036,15476.6127568079,2563.1436,3048.37471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,21
302,GR_timesweep,A,0,0,NaN,8960,17438.2558360079,2253.53326,2422.08738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
303,GR_timesweep,A,0,0,NaN,8582,16617.9605966071,2700.84537,2858.75806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,19
304,GR_timesweep,A,0,0,NaN,7432,14273.9452944237,2770.28108,2961.63607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,20
305,GR_timesweep,A,0,0,NaN,5514,10872.1788690406,2874.07853,3088.36736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,21
306,GR_timesweep,A,0,0,NaN,10239,20396.6352476041,2226.7826,2161.085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
307,GR_timesweep,A,0,0,NaN,7644,14688.9043090741,2626.59563,2642.19967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
308,GR_timesweep,A,0,0,NaN,9253,18091.0538977429,2111.5087,2016.54257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
309,GR_timesweep,A,0,0,NaN,3745,8297.35160476308,2124.06222,2077.53477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
310,GR_timesweep,A,0,0,NaN,8129,15667.3837308919,2858.48739,2824.54357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
311,GR_timesweep,A,0,0,NaN,8783,17051.0801423838,2901.01514,2789.17302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
312,GR_timesweep,A,0,0,NaN,8930,17372.2523907463,2410.89933,2353.57269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
313,GR_timesweep,A,0,0,NaN,10070,19989.548118291,2500.29404,2491.73769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15
314,GR_timesweep,A,0,0,NaN,8487,16415.6782381917,2090.76329,2195.50377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12
315,GR_timesweep,A,0,0,NaN,9024,17579.5821802747,2528.6619,2833.96995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,19
316,GR_timesweep,A,0,0,NaN,11768,24303.6650399561,2951.69596,2856.0323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,19
317,GR_timesweep,A,0,0,NaN,7869,15137.7913242702,2802.98907,2746.45683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
318,GR_timesweep,A,0,0,NaN,8816,17122.8554908508,2001.2306,2093.75961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
319,GR_timesweep,A,0,0,NaN,6494,12531.0057730695,2404.40745,2398.40086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
320,GR_timesweep,A,0,0,NaN,5294,10522.5641750214,2925.9711,2761.53308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
321,GR_timesweep,A,0,0,NaN,12005,24945.3746389528,2576.45481,2420.55969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14
322,GR_timesweep,A,0,0,NaN,10255,20435.4313971869,2271.33671,2412.35817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
323,GR_timesweep,A,0,0,NaN,3310,7746.90691187606,1783.19154,2154.32097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12
324,GR_timesweep,A,0,0,NaN,8810,17109.7914519132,2161.6748,2333.9551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,14
325,GR_timesweep,A,0,0,NaN,9751,19234.5707213313,2914.58312,2959.71099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,20
326,GR_timesweep,A,0,0,NaN,7223,13872.4490653857,2274.45646,2392.99221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14
327,GR_timesweep,A,0,0,NaN,10842,21889.3010007133,2664.39614,2604.93762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,16
328,GR_timesweep,A,0,0,NaN,7522,14449.1599065157,2332.02965,2498.64827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15
329,GR_timesweep,A,0,0,NaN,9539,18742.5417320969,2920.50697,2729.95784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,18
330,GR_timesweep,A,0,0,NaN,10061,19968.0071250123,1991.23586,2031.9902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
331,GR_timesweep,A,0,0,NaN,9311,18222.0329867935,2624.75019,2662.48371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
332,GR_timesweep,A,0,0,NaN,2976,7346.42446956596,1764.46169,1777.32015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8
333,GR_timesweep,A,0,0,NaN,10364,20700.9055815066,2127.76013,2090.10926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11
334,GR_timesweep,A,0,0,NaN,9915,19620.5166128975,2877.60625,3476.06769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,25
335,GR_timesweep,A,0,0,NaN,9822,19401.0874181509,2595.44624,2635.46638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,17
336,GR_timesweep,A,0,0,NaN,7476,14359.4311629665,1635.563,1832.24536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9
337,GR_timesweep,A,0,0,NaN,7842,15083.4636883093,2003.62153,2085.649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11
