Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
167,DUSP1_timesweep,J,0.0,0,,9965,20204.0,,,918.41114,929.4851,3.0,12.0,,,,
168,DUSP1_timesweep,J,0.0,0,,7876,15790.0,,,889.56348,857.60063,0.0,3.0,,,,
169,DUSP1_timesweep,J,0.0,0,,8598,20665.0,,,805.47232,806.82187,7.0,13.0,,,,
170,DUSP1_timesweep,J,0.0,0,,7766,18513.0,,,967.34651,944.22509,23.0,35.0,,,,
171,DUSP1_timesweep,J,0.0,0,,8414,17863.0,,,964.83551,961.84376,12.0,34.0,,,,
172,DUSP1_timesweep,J,0.0,0,,8765,15334.0,,,1001.04758,982.14412,48.0,75.0,,,,
173,DUSP1_timesweep,J,0.0,0,,8340,18569.0,,,801.30719,780.86919,10.0,29.0,,,,
174,DUSP1_timesweep,J,0.0,0,,7680,12270.0,,,846.20352,826.15526,20.0,29.0,,,,
175,DUSP1_timesweep,J,0.0,0,,10241,19052.0,,,895.45474,889.75373,9.0,15.0,,,,
176,DUSP1_timesweep,J,0.0,0,,9028,16957.0,,,944.18996,918.43085,20.0,25.0,,,,
177,DUSP1_timesweep,J,0.0,0,,9510,17349.0,,,965.32208,947.07193,28.0,26.0,,,,
178,DUSP1_timesweep,J,0.0,0,,8743,16306.0,,,912.49537,890.84306,23.0,58.0,,,,
179,DUSP1_timesweep,J,0.0,0,,7443,15669.0,,,939.14242,949.04225,15.0,31.0,,,,
180,DUSP1_timesweep,J,0.0,0,,4018,19030.0,,,813.72499,822.13237,8.0,19.0,,,,
181,DUSP1_timesweep,J,0.0,0,,11309,16908.0,,,969.84349,952.44174,14.0,19.0,,,,
182,DUSP1_timesweep,J,0.0,0,,8159,15663.0,,,955.68942,930.83024,28.0,12.0,,,,
183,DUSP1_timesweep,J,0.0,0,,8956,18843.0,,,942.92619,926.07255,22.0,27.0,,,,
184,DUSP1_timesweep,J,0.0,0,,9700,13557.0,,,869.82052,886.3101,15.0,24.0,,,,
185,DUSP1_timesweep,J,0.0,0,,10384,17357.0,,,900.09274,877.38993,27.0,21.0,,,,
186,DUSP1_timesweep,J,0.0,0,,7083,14235.0,,,807.03148,823.41426,26.0,39.0,,,,
187,DUSP1_timesweep,J,0.0,0,,8021,14525.0,,,977.47076,964.05721,15.0,24.0,5.0,,,
188,DUSP1_timesweep,J,0.0,0,,7872,15844.0,,,907.46354,912.94124,10.0,14.0,,,,
189,DUSP1_timesweep,J,0.0,0,,10967,18117.0,,,901.43859,866.74538,29.0,28.0,,,,
190,DUSP1_timesweep,J,0.0,0,,8290,14418.0,,,920.98794,923.6229,57.0,65.0,,,,
191,DUSP1_timesweep,J,0.0,0,,8572,12445.0,,,834.02158,823.42571,15.0,17.0,,,,
192,DUSP1_timesweep,J,0.0,0,,9410,14232.0,,,908.89182,898.68269,28.0,37.0,,,,
193,DUSP1_timesweep,J,0.0,0,,7174,14549.0,,,812.95567,859.15932,3.0,15.0,,,,
194,DUSP1_timesweep,J,0.0,0,,9596,14865.0,,,960.78689,941.97908,25.0,13.0,,,,
195,DUSP1_timesweep,J,0.0,0,,10166,19912.0,,,960.57623,955.49869,18.0,37.0,,,,
196,DUSP1_timesweep,J,0.0,0,,8059,12684.0,,,829.99715,804.58073,13.0,23.0,,,,
197,DUSP1_timesweep,J,0.0,0,,8266,16548.0,,,901.69078,880.76426,11.0,21.0,,,,
198,DUSP1_timesweep,J,0.0,0,,9120,12836.0,,,814.71952,796.8734,1.0,8.0,,,,
199,DUSP1_timesweep,J,0.0,0,,9940,16826.0,,,810.74779,806.45566,12.0,5.0,,,,
200,DUSP1_timesweep,J,0.0,0,,7344,13308.0,,,870.343,856.02555,9.0,19.0,,,,
201,DUSP1_timesweep,J,0.0,0,,5045,12208.0,,,805.1889,815.29096,3.0,5.0,,,,
202,DUSP1_timesweep,J,0.0,0,,8143,16551.0,,,879.32605,858.79331,5.0,17.0,,,,
203,DUSP1_timesweep,J,0.0,0,,7328,12132.0,,,831.63837,840.63403,8.0,13.0,,,,
204,DUSP1_timesweep,J,0.0,0,,8800,13891.0,,,952.24614,940.22173,7.0,22.0,,,,
205,DUSP1_timesweep,J,0.0,0,,10419,15385.0,,,989.07275,965.16984,62.0,53.0,,,,
206,DUSP1_timesweep,J,0.0,0,,8285,15795.0,,,831.6379,827.15834,6.0,15.0,,,,
207,DUSP1_timesweep,J,0.3,30,,8172,13540.0,,,894.83908,864.27932,15.0,22.0,4.0,,,
208,DUSP1_timesweep,J,0.3,30,,9606,14275.0,,,883.78774,891.3125,18.0,37.0,,,,
209,DUSP1_timesweep,J,0.3,30,,10141,17461.0,,,970.63485,956.99507,28.0,58.0,,,,
210,DUSP1_timesweep,J,0.3,30,,4669,12712.0,,,993.47805,965.92063,26.0,43.0,,,,
211,DUSP1_timesweep,J,0.3,30,,8799,15541.0,,,897.18923,870.66952,15.0,10.0,,,,
212,DUSP1_timesweep,J,0.3,30,,10319,19671.0,,,875.55558,864.31961,14.0,45.0,,,,
213,DUSP1_timesweep,J,0.3,30,,8191,14914.0,,,825.30741,823.74112,2.0,3.0,,,,
214,DUSP1_timesweep,J,0.3,30,,10757,16876.0,,,951.15748,920.23128,24.0,23.0,,,,
215,DUSP1_timesweep,J,0.3,30,,8534,15738.0,,,839.97047,863.37127,15.0,19.0,6.0,,,
216,DUSP1_timesweep,J,0.3,30,,8540,16785.0,,,909.37037,902.44057,21.0,48.0,6.0,,,
217,DUSP1_timesweep,J,0.3,30,,8819,15322.0,,,958.85259,948.62792,13.0,19.0,,,,
218,DUSP1_timesweep,J,0.3,30,,6964,13576.0,,,860.63785,874.72952,2.0,6.0,,,,
219,DUSP1_timesweep,J,0.3,30,,8449,12746.0,,,858.02805,829.29978,8.0,11.0,,,,
220,DUSP1_timesweep,J,0.3,30,,9490,16934.0,,,779.74816,767.95217,10.0,8.0,,,,
221,DUSP1_timesweep,J,0.3,30,,10048,12093.0,,,940.3115,891.00951,36.0,35.0,,,,
222,DUSP1_timesweep,J,0.3,30,,8317,14853.0,,,874.43153,839.84347,19.0,23.0,,,,
223,DUSP1_timesweep,J,0.3,30,,9067,15477.0,,,995.04831,957.14085,33.0,35.0,10.0,,,
224,DUSP1_timesweep,J,0.3,30,,7625,12447.0,,,996.1423,974.43922,24.0,31.0,,,,
225,DUSP1_timesweep,J,0.3,30,,6484,16663.0,,,961.47347,953.27252,15.0,21.0,,,,
226,DUSP1_timesweep,J,0.3,30,,6002,18175.0,,,947.06948,928.63846,19.0,39.0,,,,
227,DUSP1_timesweep,J,0.3,30,,4955,17191.0,,,839.9449,823.87086,6.0,9.0,,,,
228,DUSP1_timesweep,J,0.3,30,,8055,17888.0,,,906.66207,894.99597,11.0,25.0,,,,
229,DUSP1_timesweep,J,0.3,30,,7735,16475.0,,,836.73032,826.03994,11.0,10.0,,,,
230,DUSP1_timesweep,J,0.3,30,,8300,19238.0,,,769.15145,782.16192,5.0,6.0,,,,
231,DUSP1_timesweep,J,0.3,30,,7582,12134.0,,,798.18293,794.08076,2.0,7.0,,,,
232,DUSP1_timesweep,J,0.3,30,,7954,16030.0,,,852.53319,838.08141,26.0,50.0,,,,
233,DUSP1_timesweep,J,0.3,30,,8493,18113.0,,,913.3736,899.82824,11.0,12.0,,,,
234,DUSP1_timesweep,J,0.3,30,,10277,19157.0,,,913.9099,874.22227,16.0,26.0,,,,
235,DUSP1_timesweep,J,0.3,30,,10187,20315.0,,,811.69608,809.55609,2.0,52.0,,,,
236,DUSP1_timesweep,J,0.3,30,,9095,14657.0,,,922.90555,920.12704,19.0,32.0,,,,
237,DUSP1_timesweep,J,0.3,30,,9491,17617.0,,,914.10347,882.88869,26.0,58.0,,,,
238,DUSP1_timesweep,J,0.3,30,,10106,19092.0,,,871.02355,884.60413,19.0,21.0,,,,
239,DUSP1_timesweep,J,0.3,30,,10330,19546.0,,,995.17115,968.93426,31.0,45.0,,,,
240,DUSP1_timesweep,J,0.3,30,,6554,19706.0,,,985.47498,967.18248,23.0,55.0,,,,
241,DUSP1_timesweep,J,0.3,30,,8661,20503.0,,,907.29731,898.43257,17.0,24.0,,,,
242,DUSP1_timesweep,J,0.3,30,,8538,13811.0,,,978.89529,981.40888,32.0,67.0,,,,
243,DUSP1_timesweep,J,0.3,30,,8836,14918.0,,,940.97522,935.72919,19.0,25.0,,,,
