time,rna
10,14
10,1
10,3
10,0
10,23
10,2
10,24
10,6
10,12
10,1
10,11
10,46
10,0
10,1
10,7
10,10
10,2
10,19
10,0
10,18
10,20
10,33
10,10
10,44
10,5
10,35
10,5
10,2
10,0
10,11
10,0
10,3
10,25
10,26
10,4
10,44
10,50
10,0
10,17
10,23
10,36
10,4
10,1
10,0
10,10
10,1
10,0
10,37
10,0
10,53
10,0
10,26
10,13
10,20
10,18
10,37
10,2
10,22
10,0
10,4
10,45
10,37
10,83
10,29
10,26
10,3
10,0
10,22
10,33
10,53
10,17
10,71
10,8
10,0
10,0
10,1
10,48
10,63
10,7
10,21
10,31
10,8
10,2
10,14
10,1
10,52
10,2
10,43
10,50
10,6
10,42
10,48
10,52
10,0
10,3
10,33
10,35
10,16
10,31
10,0
10,5
10,7
10,19
10,1
10,65
10,18
10,25
10,51
10,0
10,13
10,22
10,0
10,4
10,93
10,4
10,14
10,29
10,39
10,43
10,17
10,10
10,10
10,36
10,36
10,28
10,0
10,8
10,12
10,12
10,30
10,0
10,15
10,0
10,43
10,37
10,7
10,109
10,63
10,20
10,0
10,1
10,23
10,1
10,22
10,52
10,4
10,0
10,39
10,53
10,7
10,29
10,11
10,0
10,9
10,14
10,20
10,2
10,24
10,4
10,85
10,17
10,0
10,0
10,20
10,57
10,16
10,9
10,3
10,82
10,32
10,0
10,18
10,2
10,48
10,62
10,36
10,29
10,72
10,12
10,7
10,1
10,19
10,6
10,16
10,13
10,19
10,1
10,78
10,18
10,2
10,27
10,52
10,45
10,0
10,3
10,9
10,1
10,9
10,20
10,22
10,38
10,22
10,0
10,13
10,24
10,26
10,23
10,1
10,5
10,0
10,19
10,46
10,0
10,19
10,100
10,2
10,51
10,52
10,11
10,2
10,0
10,0
10,22
10,0
10,34
10,26
10,36
10,0
10,8
10,36
10,13
10,23
10,32
10,19
10,36
10,38
10,28
10,40
10,0
10,5
10,72
10,12
10,73
10,1
10,9
10,49
10,0
10,1
10,6
10,31
10,2
10,3
10,1
10,1
10,23
10,68
10,6
10,16
10,1
10,5
10,1
10,37
10,46
10,49
10,28
10,11
10,138
10,79
10,4
10,60
10,21
10,0
10,17
10,17
10,12
10,40
10,14
10,0
10,1
10,18
10,41
10,5
10,33
10,34
10,61
10,29
10,8
10,1
10,31
10,3
10,15
10,12
10,43
10,24
10,1
10,15
10,1
10,43
10,0
10,87
10,0
10,42
10,4
10,23
10,14
10,13
10,31
10,36
10,0
10,27
10,0
10,0
10,39
10,8
10,2
10,3
10,25
10,0
10,23
10,4
10,6
10,2
10,8
10,13
10,2
10,2
10,0
10,0
10,0
10,73
10,35
10,0
10,0
10,2
10,0
10,110
10,52
10,76
10,18
10,19
10,38
10,25
10,1
10,0
10,27
10,17
10,4
15,1
15,46
15,16
15,3
15,14
15,0
15,0
15,39
15,46
15,14
15,18
15,6
15,2
15,20
15,24
15,0
15,1
15,16
15,0
15,1
15,13
15,1
15,31
15,19
15,2
15,5
15,3
15,21
15,5
15,11
15,16
15,18
15,0
15,15
15,11
15,54
15,54
15,15
15,14
15,35
15,60
15,29
15,12
15,39
15,49
15,36
15,20
15,36
15,54
15,1
15,46
15,20
15,13
15,0
15,1
15,111
15,33
15,6
15,2
15,32
15,34
15,40
15,25
15,1
15,1
15,0
15,38
15,16
15,0
15,0
15,0
15,21
15,14
15,21
15,11
15,96
15,5
15,13
15,13
15,0
15,26
15,32
15,9
15,0
15,2
15,34
15,12
15,1
15,25
15,25
15,7
15,6
15,43
15,7
15,55
15,3
15,26
15,9
15,0
15,1
15,4
15,0
15,5
15,17
15,0
15,0
15,0
15,0
15,8
15,1
15,44
15,0
15,0
15,41
15,0
15,5
15,3
15,3
15,5
15,1
15,12
15,0
15,4
15,26
15,23
15,13
15,1
15,3
15,23
15,0
15,86
15,5
15,29
15,0
15,0
15,0
15,30
15,22
15,9
15,34
15,54
15,15
15,0
15,1
15,1
15,5
15,16
15,0
15,19
15,23
15,17
15,46
15,3
15,3
15,68
15,24
15,20
15,9
15,10
15,21
15,0
15,11
15,3
15,14
15,30
15,5
15,38
15,38
15,40
15,15
15,0
15,0
15,49
15,0
15,36
15,6
15,3
15,0
15,69
15,6
15,23
15,34
15,27
15,4
15,21
15,9
15,15
15,3
15,2
15,50
15,38
15,15
15,40
15,15
15,6
15,24
15,11
15,0
15,14
15,7
15,0
15,1
15,29
15,0
15,5
15,71
15,17
15,50
15,38
15,7
15,0
15,6
15,22
15,20
15,38
15,7
15,15
15,40
15,5
15,44
15,11
15,24
15,44
15,14
15,24
15,9
15,11
15,39
15,7
15,37
15,4
15,11
15,12
15,29
15,1
15,1
15,54
15,100
15,16
15,30
15,65
15,25
15,48
15,20
15,3
15,14
15,10
15,3
15,10
15,17
15,20
15,27
15,19
15,49
15,98
15,0
15,17
15,0
15,18
15,55
15,26
15,30
15,3
15,46
15,37
15,12
15,1
15,39
15,6
15,56
15,28
15,29
15,0
15,49
15,4
15,0
15,94
15,51
15,59
15,34
15,23
15,41
15,26
15,37
15,0
15,8
15,30
15,52
15,2
15,20
15,3
15,12
15,45
15,18
15,22
15,6
15,45
15,1
15,2
15,35
15,16
15,4
15,14
15,10
15,26
15,38
15,16
15,27
15,3
15,64
15,22
15,93
15,94
15,39
15,69
15,1
15,16
15,12
15,3
15,1
15,16
15,34
15,5
15,21
15,0
15,1
15,39
15,0
15,27
15,27
15,11
15,61
15,3
15,0
15,31
15,6
15,35
15,14
15,2
15,29
15,92
15,25
15,56
15,35
15,32
15,16
15,60
15,21
15,3
15,9
15,17
15,23
15,49
15,52
15,23
15,0
15,0
15,47
15,10
15,67
15,16
15,9
15,8
15,97
15,0
15,0
15,55
15,32
15,71
15,1
15,25
15,12
15,51
15,19
15,4
15,5
15,58
15,0
15,10
15,8
15,43
15,69
15,0
15,61
15,9
15,6
15,20
15,22
15,6
15,6
15,14
15,8
15,20
15,9
15,18
15,25
15,55
15,73
15,31
15,3
15,1
15,29
15,49
15,7
15,23
15,6
15,2
15,33
15,0
15,7
15,5
15,3
15,0
15,54
15,6
15,33
15,4
15,0
15,31
15,15
15,12
15,1
15,10
15,3
15,14
15,15
15,27
15,15
15,13
15,9
15,39
15,30
15,9
15,0
15,8
15,37
15,17
15,8
15,30
15,8
15,14
15,3
15,25
15,1
15,11
15,23
15,23
15,39
15,39
15,1
15,50
15,19
15,1
15,16
15,21
15,14
15,14
15,8
15,16
15,1
15,26
15,4
15,35
15,32
15,30
15,12
15,0
15,37
15,17
15,6
15,12
15,34
15,16
15,0
15,27
15,5
15,7
15,23
15,40
15,2
15,19
15,0
15,8
15,1
15,7
15,30
15,1
15,40
15,28
15,22
15,87
15,32
15,43
15,28
15,0
15,0
15,9
15,36
15,54
15,0
15,37
15,27
15,1
15,0
15,34
15,7
15,20
15,58
15,12
15,1
15,7
15,0
15,20
15,47
15,32
15,0
15,12
15,7
15,31
15,1
15,11
15,22
15,0
15,56
15,27
15,37
15,0
15,11
15,37
15,38
15,48
15,49
15,23
15,12
15,5
15,32
15,19
15,41
15,3
15,31
15,38
15,25
15,9
15,51
15,2
15,6
15,25
15,25
15,14
15,25
15,38
15,40
15,1
15,21
15,24
15,28
15,35
15,52
15,14
15,16
15,22
15,10
15,2
15,3
15,10
15,8
15,19
15,3
15,12
15,11
15,12
15,19
15,0
15,15
15,16
15,41
15,30
15,12
15,28
15,24
15,4
15,0
15,21
15,7
15,25
15,0
15,0
15,1
15,1
15,72
15,0
15,1
15,1
15,49
15,11
15,0
15,77
15,14
15,2
15,16
15,3
15,19
15,0
15,6
15,33
15,10
15,4
15,9
15,31
15,46
15,19
15,64
15,22
15,6
15,9
15,14
15,30
15,0
15,0
15,2
15,6
15,18
15,13
15,10
15,5
15,19
15,8
15,30
15,35
15,22
15,4
15,2
15,9
15,4
15,47
15,52
15,30
15,68
15,78
15,15
15,0
15,28
15,22
15,6
15,3
15,6
15,3
15,8
15,9
15,45
15,0
15,15
15,26
15,18
15,12
15,10
15,32
15,1
15,67
15,12
15,14
15,2
15,0
15,34
15,5
15,0
15,6
15,35
15,16
15,27
15,24
15,14
15,20
15,28
15,27
15,26
15,18
15,27
15,0
15,0
15,66
15,21
15,36
15,30
15,10
15,67
15,36
15,32
15,0
15,4
15,73
15,2
15,0
15,4
15,2
15,13
15,5
15,30
15,6
15,1
15,47
15,24
15,14
15,16
15,54
15,3
15,0
15,17
15,10
15,7
15,1
15,20
15,26
15,0
15,19
15,20
15,26
15,41
15,5
15,2
15,25
15,1
15,21
15,17
15,19
15,23
15,2
15,0
15,6
15,95
15,50
15,32
15,18
15,25
15,13
15,0
15,3
15,9
15,31
15,37
15,0
15,20
15,18
15,5
15,21
15,0
15,31
15,1
15,38
15,31
15,48
15,28
15,24
15,7
15,2
15,13
15,0
15,44
15,1
15,23
15,99
15,2
15,16
15,0
15,12
15,2
15,19
15,0
15,0
15,7
15,2
15,18
15,0
15,25
15,37
15,15
15,23
15,10
15,0
15,0
15,18
15,1
15,25
15,8
15,21
15,21
15,2
15,9
15,6
15,11
15,19
15,39
15,4
15,1
15,19
15,9
15,6
15,16
15,3
15,58
15,11
15,32
15,0
15,0
15,31
15,14
15,7
15,54
15,17
15,3
15,8
15,2
15,1
15,26
15,7
15,27
15,11
15,0
15,5
15,0
15,0
15,16
20,9
20,21
20,1
20,11
20,14
20,19
20,0
20,46
20,1
20,30
20,47
20,82
20,3
20,9
20,48
20,1
20,12
20,73
20,29
20,0
20,6
20,67
20,7
20,0
20,1
20,11
20,6
20,0
20,15
20,46
20,2
20,0
20,4
20,14
20,2
20,35
20,31
20,36
20,39
20,12
20,77
20,2
20,18
20,1
20,55
20,14
20,17
20,98
20,17
20,9
20,2
20,39
20,1
20,84
20,9
20,17
20,2
20,1
20,49
20,5
20,0
20,30
20,28
20,32
20,20
20,0
20,14
20,32
20,49
20,4
20,1
20,1
20,48
20,5
20,39
20,16
20,31
20,2
20,1
20,71
20,0
20,6
20,8
20,89
20,35
20,89
20,35
20,9
20,3
20,2
20,19
20,2
20,11
20,8
20,26
20,13
20,9
20,8
20,71
20,1
20,1
20,16
20,5
20,0
20,31
20,0
20,0
20,4
20,3
20,23
20,0
20,25
20,16
20,24
20,52
20,25
20,15
20,0
20,9
20,10
20,75
20,10
20,93
20,21
20,0
20,52
20,0
20,46
20,22
20,24
20,17
20,62
20,7
20,46
20,1
20,15
20,5
20,20
20,40
20,0
20,23
20,28
20,20
20,30
20,5
20,44
20,10
20,0
20,20
20,76
20,32
20,45
20,19
20,47
20,45
20,1
20,75
20,7
20,84
20,0
20,7
20,20
20,36
20,25
20,34
20,0
20,35
20,7
20,24
20,12
20,12
20,4
20,13
20,23
20,45
20,28
20,19
20,12
20,19
20,11
20,1
20,6
20,14
20,6
20,38
20,3
20,28
20,41
20,3
20,29
20,0
20,0
20,34
20,14
20,52
20,56
20,1
20,15
20,23
20,12
20,0
20,17
20,20
20,11
20,61
20,32
20,16
20,88
20,28
20,2
20,58
20,19
20,11
20,0
20,39
20,46
20,73
20,2
20,68
20,10
20,29
20,4
20,16
20,55
20,7
20,84
20,41
20,10
20,13
20,0
20,27
20,56
20,24
20,65
20,46
20,2
20,72
20,25
20,17
20,1
20,75
20,10
20,19
20,9
20,42
20,15
20,21
20,19
20,8
20,33
20,10
20,49
20,2
20,15
20,0
20,18
20,33
20,44
20,11
20,54
20,9
20,0
20,10
20,12
20,4
20,12
20,14
20,4
20,34
20,13
20,5
20,53
20,1
20,29
20,50
20,35
20,24
20,12
20,23
20,1
20,30
20,2
20,15
20,15
20,3
20,4
20,0
20,12
20,0
20,22
20,0
20,36
20,10
20,0
20,67
20,39
20,15
20,15
20,1
20,2
20,69
20,0
20,126
20,27
20,37
20,58
20,45
20,10
20,27
20,3
20,41
20,55
20,5
20,14
20,3
20,79
20,10
20,32
20,76
20,17
20,12
20,1
20,6
20,79
20,1
20,56
20,9
20,0
20,20
20,33
20,2
20,17
20,13
20,53
20,12
20,29
20,36
20,20
20,8
20,63
20,4
20,45
20,4
20,29
20,91
20,17
20,7
20,25
20,3
20,18
20,33
20,26
20,16
20,11
20,7
20,21
20,71
20,37
20,7
20,48
20,36
20,76
20,42
20,55
20,0
20,32
20,18
20,9
20,5
20,0
20,2
20,11
20,18
20,41
20,24
20,7
20,10
20,2
20,10
20,0
20,51
20,0
20,55
20,2
20,41
20,19
20,0
20,17
20,54
20,45
20,28
20,0
20,15
20,39
20,41
20,16
20,2
20,25
20,0
20,27
20,46
20,9
20,15
20,7
20,9
20,11
20,2
20,12
20,44
20,1
20,66
20,0
20,38
20,12
20,40
20,74
20,1
20,38
20,0
20,13
20,21
20,3
20,3
20,50
20,42
20,26
20,6
20,4
20,3
20,0
20,47
20,23
20,0
20,15
20,20
20,11
20,58
20,1
20,11
20,0
20,13
20,3
20,10
20,10
20,44
20,22
20,30
20,0
20,0
20,40
20,22
20,3
20,0
20,9
20,5
20,9
20,4
20,113
20,16
20,15
20,22
20,0
20,17
20,25
20,13
20,7
20,59
20,3
20,11
20,70
20,27
20,60
20,46
20,1
20,32
20,13
20,1
20,0
20,31
20,42
20,15
20,10
20,3
20,13
20,3
20,37
20,61
20,28
20,0
20,20
20,5
20,30
20,16
20,21
20,70
20,1
20,23
20,21
20,31
20,7
20,13
20,2
20,7
20,18
20,35
20,4
20,1
20,87
20,0
20,6
20,58
20,26
20,4
20,1
20,29
20,26
20,35
20,10
20,3
20,1
20,20
20,0
20,26
20,43
20,66
20,13
20,29
20,37
20,20
20,0
20,0
20,3
20,13
20,54
20,0
20,11
20,21
20,1
20,11
20,16
20,15
20,93
20,2
20,28
20,1
20,42
20,60
20,82
20,37
20,5
20,15
20,21
20,15
20,28
20,38
20,23
20,13
20,51
20,3
20,76
20,4
20,49
20,0
20,20
20,1
20,5
20,0
20,43
20,1
20,0
20,46
20,20
20,30
20,2
20,45
20,27
20,43
20,2
20,8
20,3
20,10
20,26
20,14
20,65
20,1
20,8
20,50
20,14
20,54
20,0
20,21
20,31
20,10
20,1
20,7
20,71
20,25
20,53
20,1
20,6
20,77
20,2
20,15
20,16
20,46
20,25
20,44
20,0
20,6
20,32
20,7
20,45
20,9
20,22
20,2
20,22
20,24
20,35
20,38
20,0
20,32
20,3
20,47
20,64
20,7
20,0
20,5
20,33
20,6
20,102
20,10
20,76
20,3
20,21
20,22
20,1
20,0
20,9
20,3
20,22
20,3
20,11
20,7
20,5
20,54
20,0
20,1
20,3
20,0
20,25
20,0
20,4
20,14
20,0
20,24
20,0
20,2
20,29
20,4
20,10
20,5
20,23
20,19
20,15
20,27
20,24
20,1
20,8
20,15
20,100
20,32
20,29
20,55
20,19
20,43
20,1
20,3
20,5
20,47
20,14
20,24
20,16
20,1
20,2
20,58
20,28
20,75
20,34
20,21
20,35
20,24
20,3
20,26
20,15
20,25
20,60
20,0
20,40
20,5
20,39
20,0
20,12
20,1
20,34
20,10
20,15
20,15
20,10
20,11
20,71
20,8
20,3
20,36
20,1
20,0
20,7
20,2
20,34
20,1
20,0
20,17
20,37
20,27
20,4
20,7
20,16
20,10
20,24
20,12
20,23
20,18
20,17
20,4
20,18
20,7
20,4
20,1
20,21
20,26
20,8
20,47
20,4
20,21
20,42
20,2
20,1
20,19
20,7
20,24
20,23
20,52
20,45
20,19
20,13
20,1
20,40
20,25
20,0
20,8
20,18
20,20
20,6
20,43
20,0
20,56
20,22
20,49
20,18
20,18
20,3
20,6
20,38
20,34
20,1
20,16
20,20
20,41
20,0
20,0
20,0
20,9
20,16
20,51
20,51
20,13
20,9
20,93
20,48
20,2
20,1
20,14
20,29
20,31
20,4
20,20
20,8
20,3
20,5
20,13
20,30
20,0
20,23
20,1
20,11
20,18
20,13
20,49
20,0
20,48
20,1
20,37
20,0
20,18
20,16
20,24
20,57
20,0
20,21
20,39
20,65
20,19
20,16
20,79
20,39
20,10
20,120
20,56
20,34
20,25
20,16
20,18
20,62
20,1
20,7
20,0
20,13
20,41
20,4
20,17
20,12
20,1
20,39
20,15
20,7
20,15
20,31
20,84
20,14
20,0
20,2
20,13
20,4
20,18
20,0
20,10
20,1
20,26
20,7
20,22
20,1
20,14
20,31
20,47
20,0
20,1
20,0
20,1
20,53
20,7
20,6
20,0
20,49
20,25
20,3
20,18
20,14
20,10
20,76
20,13
20,62
20,1
20,25
20,39
20,7
20,19
20,64
20,6
20,7
20,3
20,80
20,3
20,15
20,3
20,14
20,6
20,1
20,1
20,41
20,8
20,44
20,10
20,7
20,0
20,31
20,0
20,62
20,52
20,0
20,11
20,5
20,63
20,15
20,24
20,17
20,10
20,26
20,2
20,64
20,4
20,16
20,4
20,78
20,40
20,14
20,4
20,7
20,22
20,10
20,3
20,5
20,3
20,13
20,5
20,0
20,11
20,6
20,0
20,18
20,17
20,16
20,2
20,1
20,48
20,41
20,7
20,32
20,15
20,0
20,34
20,0
20,11
20,0
20,6
20,6
20,25
20,4
20,0
20,4
20,25
20,2
20,3
20,36
20,37
20,24
20,2
20,12
20,15
20,83
20,21
20,4
20,10
20,56
20,56
20,5
20,15
20,4
20,11
20,19
20,0
20,64
20,23
20,0
20,14
20,3
20,0
20,0
20,18
20,9
20,33
20,48
20,0
20,17
20,22
20,28
20,2
20,1
20,29
20,14
20,4
20,8
20,37
20,31
20,47
20,39
20,1
20,3
20,4
20,0
20,17
20,1
20,9
20,1
20,0
20,35
20,6
20,8
20,24
20,0
20,22
20,29
20,7
20,24
20,54
20,26
20,26
20,2
20,14
20,0
20,2
20,28
20,21
20,8
20,33
20,20
20,8
20,6
20,7
20,25
20,41
20,18
20,20
20,28
20,24
20,23
20,13
20,25
20,33
20,1
20,23
20,1
20,67
20,22
20,48
20,1
20,17
20,0
20,24
20,2
20,85
20,80
20,10
20,47
20,13
20,9
20,69
20,3
20,7
20,25
20,14
20,18
20,33
20,97
20,14
20,1
20,7
20,5
20,12
20,20
20,66
20,29
20,22
20,36
20,4
20,2
20,4
20,18
20,32
20,21
20,1
20,39
20,31
20,40
20,77
20,14
20,18
20,39
20,12
20,35
20,30
20,33
20,38
20,0
20,10
20,15
20,47
20,17
20,38
20,29
20,27
20,27
20,14
20,34
20,3
20,1
20,23
20,35
20,1
20,45
20,22
20,8
20,12
20,20
20,3
20,5
20,32
20,23
20,1
20,29
20,2
20,66
20,16
20,5
20,36
20,25
20,10
20,8
20,38
20,4
20,26
20,0
20,21
20,37
20,15
20,36
20,21
20,9
20,52
20,13
20,52
20,2
25,13
25,4
25,1
25,13
25,10
25,0
25,19
25,47
25,48
25,0
25,33
25,0
25,19
25,0
25,7
25,5
25,33
25,8
25,36
25,8
25,16
25,6
25,43
25,14
25,9
25,25
25,5
25,12
25,6
25,11
25,0
25,1
25,6
25,35
25,41
25,24
25,26
25,51
25,30
25,13
25,9
25,44
25,0
25,5
25,18
25,34
25,13
25,13
25,1
25,3
25,53
25,4
25,17
25,4
25,9
25,26
25,3
25,8
25,27
25,30
25,20
25,0
25,41
25,8
25,4
25,12
25,17
25,29
25,0
25,5
25,9
25,17
25,3
25,7
25,6
25,0
25,19
25,21
25,69
25,19
25,40
25,0
25,6
25,14
25,10
25,7
25,20
25,2
25,7
25,8
25,10
25,6
25,11
25,4
25,27
25,24
25,23
25,33
25,0
25,1
25,7
25,7
25,4
25,4
25,2
25,57
25,5
25,9
25,1
25,12
25,0
25,37
25,3
25,1
25,10
25,0
25,0
25,9
25,1
25,1
25,0
25,10
25,8
25,0
25,0
25,0
25,1
25,1
25,47
25,50
25,23
25,3
25,13
25,5
25,1
25,20
25,54
25,67
25,11
25,11
25,9
25,12
25,17
25,19
25,0
25,31
25,9
25,3
25,15
25,14
25,15
25,24
25,76
25,1
25,1
25,9
25,23
25,43
25,7
25,16
25,10
25,10
25,39
25,19
25,7
25,14
25,9
25,7
25,18
25,2
25,15
25,17
25,30
25,0
25,6
25,13
25,9
25,9
25,0
25,18
25,1
25,30
25,25
25,0
25,1
25,26
25,7
25,31
25,9
25,1
25,0
25,51
25,9
25,24
25,0
25,1
25,15
25,1
25,9
25,43
25,12
25,14
25,2
25,20
25,1
25,0
25,7
25,0
25,14
25,24
25,6
25,39
25,31
25,10
25,14
25,10
25,4
25,17
25,8
25,9
25,2
25,9
25,0
25,4
25,2
25,4
25,10
25,19
25,15
25,2
25,0
25,10
25,0
25,7
25,14
25,37
25,0
25,8
25,53
25,1
25,7
25,18
25,3
25,33
25,18
25,10
25,15
25,3
25,40
25,5
25,3
25,20
25,14
25,34
25,78
25,9
25,49
25,6
25,57
25,3
25,30
25,0
25,5
25,31
25,16
25,16
25,5
25,0
25,20
25,45
25,21
25,53
25,38
25,8
25,15
25,8
25,0
25,8
25,11
25,9
25,5
25,26
25,3
25,18
25,4
25,2
25,55
25,20
25,15
25,19
25,1
25,12
25,17
25,33
25,35
25,11
25,5
25,1
25,25
25,11
25,52
25,18
25,5
25,1
25,5
25,0
25,10
25,3
25,1
25,12
25,5
25,35
25,1
25,0
25,4
25,0
25,24
25,5
25,14
25,9
25,18
25,3
25,5
25,5
25,21
25,29
25,13
25,25
25,8
25,3
25,0
25,18
25,7
25,39
25,16
25,0
25,2
25,25
25,20
25,42
25,54
25,0
25,29
25,8
25,2
25,10
25,0
25,13
25,3
25,24
25,20
25,15
25,45
25,1
25,11
25,34
25,11
25,5
25,21
25,1
25,10
25,4
25,0
25,1
25,0
25,8
25,1
25,20
25,30
25,43
25,5
25,12
25,5
25,2
25,1
25,14
25,1
25,8
25,0
25,2
25,5
25,4
25,2
25,15
25,13
25,15
25,24
25,0
25,1
25,30
25,12
25,2
25,36
25,47
25,17
25,15
25,53
25,12
25,4
25,5
25,24
25,20
25,2
25,3
25,43
25,1
25,46
25,41
25,10
25,5
25,4
25,0
25,5
25,19
25,9
25,11
25,55
25,29
25,9
25,1
25,1
25,0
25,24
25,0
25,2
25,19
25,14
25,50
25,5
25,40
25,14
25,2
25,31
25,47
25,4
25,11
25,9
25,8
25,26
25,24
25,23
25,1
25,0
25,47
25,27
25,1
25,7
25,16
25,20
25,4
25,12
25,10
25,19
25,2
25,23
25,29
25,14
25,0
25,12
25,12
25,11
25,9
25,0
25,22
25,28
25,25
25,0
25,5
25,1
25,8
25,8
25,1
25,9
25,8
25,13
25,26
25,11
25,8
25,29
25,19
25,6
25,11
25,23
25,6
25,18
25,26
25,13
25,1
25,30
25,6
25,11
25,32
25,23
25,2
25,37
25,10
25,12
25,18
25,24
25,25
25,12
25,6
25,12
25,1
25,27
25,5
25,0
25,12
25,6
25,18
25,1
25,11
25,7
25,26
25,7
25,44
25,3
25,0
25,3
25,17
25,23
25,18
25,13
25,2
25,32
25,4
25,12
25,22
25,12
25,15
25,4
25,20
25,31
25,28
25,3
25,11
25,17
25,31
25,0
25,32
25,0
25,47
25,67
25,34
25,48
25,22
25,0
25,0
25,22
25,3
25,9
25,11
25,33
25,26
25,14
25,5
25,16
25,20
25,6
25,17
25,36
25,70
25,6
25,5
25,5
25,45
25,9
25,6
25,6
25,6
25,22
25,68
25,44
25,20
25,3
25,1
25,0
25,31
25,5
25,12
25,4
25,20
25,25
25,14
25,5
25,0
25,37
25,32
25,42
25,2
25,6
30,0
30,14
30,6
30,1
30,16
30,19
30,43
30,18
30,7
30,5
30,15
30,12
30,9
30,6
30,40
30,43
30,34
30,8
30,3
30,1
30,1
30,2
30,16
30,5
30,24
30,24
30,2
30,7
30,6
30,27
30,0
30,1
30,2
30,10
30,15
30,2
30,4
30,12
30,5
30,18
30,4
30,7
30,21
30,5
30,1
30,0
30,16
30,9
30,7
30,11
30,6
30,19
30,33
30,0
30,22
30,15
30,19
30,3
30,41
30,2
30,4
30,12
30,1
30,2
30,7
30,13
30,5
30,10
30,8
30,55
30,18
30,17
30,34
30,0
30,11
30,15
30,5
30,10
30,8
30,21
30,6
30,10
30,36
30,1
30,24
30,27
30,0
30,25
30,34
30,35
30,6
30,5
30,18
30,0
30,0
30,48
30,18
30,43
30,31
30,52
30,8
30,1
30,24
30,0
30,1
30,24
30,48
30,5
30,17
30,10
30,8
30,19
30,29
30,3
30,21
30,15
30,2
30,5
30,5
30,5
30,13
30,20
30,34
30,14
30,8
30,2
30,17
30,11
30,4
30,13
30,25
30,8
30,33
30,1
30,2
30,36
30,9
30,8
30,2
30,20
30,3
30,14
30,27
30,2
30,0
30,9
30,31
30,39
30,7
30,6
30,0
30,6
30,5
30,12
30,14
30,0
30,14
30,7
30,63
30,19
30,18
30,5
30,52
30,3
30,3
30,19
30,0
30,0
30,23
30,15
30,4
30,11
30,0
30,7
30,0
30,3
30,30
30,3
30,6
30,5
30,65
30,9
30,0
30,3
30,1
30,6
30,1
30,14
30,4
30,7
30,14
30,20
30,59
30,5
30,1
30,13
30,1
30,36
30,2
30,5
30,24
30,10
30,9
30,11
30,2
30,20
30,1
30,9
30,2
30,30
30,0
30,14
30,3
30,17
30,20
30,9
30,25
30,3
30,15
30,0
30,31
30,15
30,2
30,11
30,16
30,0
30,17
30,8
30,11
30,31
30,2
30,1
30,12
30,26
30,0
30,6
30,6
30,22
30,17
30,10
30,0
30,28
30,11
30,44
30,8
30,1
30,16
30,3
30,3
30,5
30,22
30,5
30,22
30,17
30,13
30,13
30,11
30,14
30,23
30,0
30,3
30,17
30,13
30,2
30,0
30,17
30,1
30,18
30,10
30,0
30,1
30,32
30,8
30,2
30,9
30,2
30,4
30,15
30,18
30,8
30,26
30,0
30,19
30,20
30,17
30,11
30,7
30,7
30,3
30,13
30,14
30,6
30,21
30,3
30,7
30,3
30,4
30,1
30,15
30,29
30,10
30,4
30,11
30,0
30,6
30,12
30,2
30,5
30,10
30,7
30,29
30,14
30,10
30,19
30,46
30,10
30,10
30,17
30,0
30,72
30,5
30,34
30,11
30,15
30,26
30,28
30,3
30,17
30,2
30,0
30,1
30,15
30,12
30,0
30,29
30,5
30,13
30,11
30,0
30,41
30,6
30,2
30,34
30,23
30,2
30,36
30,5
30,11
30,3
30,0
30,9
30,3
30,1
30,36
30,1
30,20
30,6
30,26
30,8
30,14
30,4
30,0
30,8
30,9
30,0
30,13
30,17
30,15
30,18
30,19
30,12
30,5
30,3
30,14
30,10
30,3
30,4
30,33
30,6
30,8
30,104
30,9
30,0
30,6
30,9
30,5
30,14
30,11
30,1
30,1
30,34
30,10
30,3
30,7
30,22
30,81
30,9
30,15
30,8
30,25
30,10
30,16
30,5
30,10
30,1
30,6
30,4
30,1
30,1
30,1
30,6
30,0
30,5
30,6
30,16
30,35
30,24
30,7
30,6
30,16
30,16
30,14
30,5
30,2
30,6
30,62
30,10
30,0
30,15
30,36
30,24
30,23
30,17
30,31
30,14
30,13
30,7
30,3
30,7
30,8
30,0
30,12
30,12
30,26
30,0
30,3
30,0
30,2
30,1
30,0
30,2
30,24
30,12
30,0
30,0
30,2
30,20
30,2
30,9
30,0
30,11
30,8
30,45
30,30
30,6
30,30
30,57
30,43
30,9
30,36
30,9
30,52
30,22
30,28
30,13
30,23
30,1
30,11
30,17
30,17
30,6
30,0
30,15
30,1
30,8
30,24
30,5
30,8
30,6
30,19
30,5
30,26
30,37
30,1
30,7
30,17
30,5
30,39
30,6
30,4
30,4
30,89
30,8
30,11
30,15
30,18
30,27
30,33
30,7
30,10
30,6
30,2
30,17
30,37
30,26
30,60
30,3
30,3
30,16
30,0
30,4
30,1
30,12
30,14
30,5
30,0
30,7
30,0
30,12
30,93
30,1
30,13
30,26
30,6
30,9
30,15
30,38
30,24
30,33
30,51
30,40
30,45
30,4
30,16
30,7
30,23
30,23
30,10
30,6
30,3
30,14
30,19
30,20
30,9
30,2
30,23
30,13
30,15
30,6
30,22
30,6
30,11
30,0
30,0
30,9
30,0
30,13
30,8
30,3
30,13
30,2
30,4
30,8
30,22
30,5
30,0
30,16
30,3
30,2
30,5
30,10
30,24
30,0
30,9
30,13
30,19
30,24
30,11
