Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,tryptCond1,tryptCond2,tryptCond3,tryptCond4,tryptCond5
2894,DUSP1_TPL,P,0.0,30,0.0,6696,14234.0,,,1163.65367,1156.49276,9.0,30.0,,,,,1,0,0,0,0
2895,DUSP1_TPL,P,0.0,30,0.0,7114,15588.0,,,1293.34172,1261.54965,13.0,51.0,,,,,1,0,0,0,0
2896,DUSP1_TPL,P,0.0,30,0.0,7785,9879.0,,,1213.9562,1182.40298,7.0,18.0,,,,,1,0,0,0,0
2897,DUSP1_TPL,P,0.0,60,0.0,8713,24322.0,,,1317.84449,1236.47792,13.0,58.0,,,,,1,0,0,0,0
2898,DUSP1_TPL,P,0.0,60,0.0,8044,23646.0,,,1185.72849,1132.70088,9.0,39.0,,,,,1,0,0,0,0
2899,DUSP1_TPL,P,0.0,60,0.0,7726,22542.0,,,1050.59475,1024.09999,1.0,17.0,,,,,1,0,0,0,0
2900,DUSP1_TPL,P,0.0,60,0.0,8410,17837.0,,,1241.86017,1189.46998,12.0,36.0,,,,,1,0,0,0,0
2901,DUSP1_TPL,P,0.0,60,0.0,7151,13005.0,,,1280.27269,1223.63829,17.0,31.0,,,,,1,0,0,0,0
2902,DUSP1_TPL,P,0.0,60,0.0,8458,10400.0,,,1241.01111,1228.89096,17.0,20.0,,,,,1,0,0,0,0
2903,DUSP1_TPL,P,0.0,60,0.0,7824,12210.0,,,1407.46242,1373.66093,14.0,46.0,,,,,1,0,0,0,0
2904,DUSP1_TPL,P,0.0,60,0.0,8011,18041.0,,,1309.10136,1304.05349,9.0,33.0,,,,,1,0,0,0,0
2905,DUSP1_TPL,P,0.0,60,0.0,6419,6529.0,,,1360.37482,1309.93751,18.0,10.0,,,,,1,0,0,0,0
2906,DUSP1_TPL,P,0.0,60,0.0,8252,16227.0,,,1267.9016,1257.8468,9.0,20.0,,,,,1,0,0,0,0
2907,DUSP1_TPL,P,0.0,60,0.0,7555,9741.0,,,1135.09662,1098.12956,5.0,5.0,,,,,1,0,0,0,0
2908,DUSP1_TPL,P,0.0,60,0.0,7936,19045.0,,,1269.83178,1209.43476,5.0,9.0,,,,,1,0,0,0,0
2909,DUSP1_TPL,P,0.0,60,0.0,8590,8334.0,,,945.55937,942.80514,2.0,7.0,,,,,1,0,0,0,0
2910,DUSP1_TPL,P,0.0,60,0.0,6899,13579.0,,,1235.07494,1258.01952,11.0,61.0,,,,,1,0,0,0,0
2911,DUSP1_TPL,P,0.0,60,0.0,7347,17851.0,,,1273.78427,1180.76259,12.0,12.0,,,,,1,0,0,0,0
2912,DUSP1_TPL,P,0.0,60,0.0,6827,12828.0,,,1379.77735,1320.46508,25.0,43.0,,,,,1,0,0,0,0
2913,DUSP1_TPL,P,0.0,60,0.0,8586,18954.0,,,1249.16597,1254.13153,9.0,41.0,,,,,1,0,0,0,0
2914,DUSP1_TPL,P,0.0,60,0.0,8630,16697.0,,,1103.40185,1059.99545,9.0,18.0,4.0,,,,1,0,0,0,0
2915,DUSP1_TPL,P,0.0,60,0.0,7280,23480.0,,,1157.18613,1113.37219,6.0,49.0,,,,,1,0,0,0,0
2916,DUSP1_TPL,P,0.0,60,0.0,6989,10969.0,,,1046.65904,1037.93792,6.0,6.0,6.0,,,,1,0,0,0,0
2917,DUSP1_TPL,P,0.0,60,0.0,8360,19092.0,,,1297.87691,1219.44165,18.0,33.0,,,,,1,0,0,0,0
2918,DUSP1_TPL,P,0.0,60,0.0,7632,16463.0,,,1402.21934,1364.23343,21.0,51.0,,,,,1,0,0,0,0
2919,DUSP1_TPL,P,0.0,60,0.0,8443,12789.0,,,1450.71977,1369.2775,44.0,34.0,,,,,1,0,0,0,0
2920,DUSP1_TPL,P,0.0,60,0.0,8493,14110.0,,,1186.01731,1131.77994,8.0,11.0,,,,,1,0,0,0,0
2921,DUSP1_TPL,P,0.0,60,0.0,6787,15343.0,,,1062.59688,1041.14169,7.0,25.0,,,,,1,0,0,0,0
2922,DUSP1_TPL,P,0.0,60,0.0,6698,6567.0,,,1134.94371,1084.99178,5.0,2.0,,,,,1,0,0,0,0
2923,DUSP1_TPL,P,0.0,60,0.0,7823,15024.0,,,1270.56411,1236.06516,16.0,58.0,,,,,1,0,0,0,0
2924,DUSP1_TPL,P,0.0,60,0.0,7860,17057.0,,,1395.53995,1338.32432,27.0,73.0,,,,,1,0,0,0,0
2925,DUSP1_TPL,P,0.0,60,0.0,7574,16191.0,,,1182.73871,1151.70138,2.0,12.0,,,,,1,0,0,0,0
2926,DUSP1_TPL,P,0.0,60,0.0,8042,15488.0,,,1312.54663,1230.99064,14.0,24.0,,,,,1,0,0,0,0
2927,DUSP1_TPL,P,0.0,60,0.0,6527,14142.0,,,1074.63352,1068.73561,2.0,8.0,,,,,1,0,0,0,0
2928,DUSP1_TPL,P,0.0,60,0.0,8456,12525.0,,,1340.47233,1367.09852,21.0,62.0,,,,,1,0,0,0,0
2929,DUSP1_TPL,P,0.0,60,0.0,7763,8142.0,,,1294.64228,1252.852,18.0,24.0,,,,,1,0,0,0,0
2930,DUSP1_TPL,P,0.0,60,0.0,8422,11112.0,,,1404.40477,1354.89165,40.0,42.0,14.0,,,,1,0,0,0,0
2931,DUSP1_TPL,P,0.0,60,0.0,6563,12443.0,,,1172.03809,1178.08157,5.0,21.0,,,,,1,0,0,0,0
2932,DUSP1_TPL,P,0.0,60,0.0,7577,14578.0,,,1376.23149,1335.99438,22.0,61.0,,,,,1,0,0,0,0
2933,DUSP1_TPL,P,0.0,60,0.0,6351,10908.0,,,1380.67202,1331.97497,20.0,24.0,,,,,1,0,0,0,0
2934,DUSP1_TPL,P,0.0,60,0.0,7663,12084.0,,,1297.05481,1234.46731,5.0,12.0,,,,,1,0,0,0,0
2935,DUSP1_TPL,P,0.0,60,0.0,7047,15816.0,,,1081.41138,1050.79192,4.0,18.0,,,,,1,0,0,0,0
2936,DUSP1_TPL,P,0.0,60,0.0,8505,17923.0,,,1106.22951,1060.01824,3.0,19.0,12.0,,,,1,0,0,0,0
2937,DUSP1_TPL,P,0.0,60,0.0,6505,1515.0,,,906.1256,881.31485,0.0,1.0,,,,,1,0,0,0,0
2938,DUSP1_TPL,P,0.0,60,0.0,7360,12670.0,,,1263.8962,1244.4618,30.0,45.0,,,,,1,0,0,0,0
2939,DUSP1_TPL,P,0.0,60,0.0,6564,13361.0,,,1339.85573,1296.52107,9.0,26.0,,,,,1,0,0,0,0
2940,DUSP1_TPL,P,0.0,60,0.0,7682,13889.0,,,1326.60505,1290.063,7.0,30.0,,,,,1,0,0,0,0
2941,DUSP1_TPL,P,0.0,60,0.0,8766,17305.0,,,1294.42699,1245.70332,16.0,27.0,,,,,1,0,0,0,0
2942,DUSP1_TPL,P,0.0,60,0.0,8080,12629.0,,,1207.21795,1135.53828,11.0,20.0,,,,,1,0,0,0,0
2943,DUSP1_TPL,P,0.0,60,0.0,8030,11530.0,,,980.0071,998.01613,1.0,9.0,,,,,1,0,0,0,0
2944,DUSP1_TPL,P,0.0,60,0.0,6703,11590.0,,,1285.6873,1234.99862,7.0,27.0,,,,,1,0,0,0,0
2945,DUSP1_TPL,P,0.0,60,0.0,7139,9020.0,,,1394.19064,1342.23925,30.0,36.0,,,,,1,0,0,0,0
2946,DUSP1_TPL,P,0.0,60,0.0,6366,10620.0,,,1337.12048,1287.97401,9.0,14.0,,,,,1,0,0,0,0
2947,DUSP1_TPL,P,0.0,60,0.0,7334,14800.0,,,1334.73371,1282.26595,15.0,53.0,,,,,1,0,0,0,0
2948,DUSP1_TPL,P,0.0,60,0.0,7137,12818.0,,,1163.02102,1179.49789,7.0,22.0,,,,,1,0,0,0,0
2949,DUSP1_TPL,P,0.0,60,0.0,7189,19696.0,,,1199.88622,1212.85322,8.0,73.0,,,,,1,0,0,0,0
2950,DUSP1_TPL,P,0.0,60,0.0,6735,8744.0,,,1342.98723,1290.3933,11.0,13.0,,,,,1,0,0,0,0
2951,DUSP1_TPL,P,0.0,60,0.0,7984,20248.0,,,1212.25539,1201.67686,9.0,25.0,,,,,1,0,0,0,0
2952,DUSP1_TPL,P,0.0,60,0.0,8108,8947.0,,,1369.31438,1353.57673,18.0,27.0,,,,,1,0,0,0,0
2953,DUSP1_TPL,P,0.0,60,0.0,7615,5981.0,,,989.15496,987.1881,4.0,6.0,,,,,1,0,0,0,0
2954,DUSP1_TPL,P,0.0,60,0.0,8383,12741.0,,,1116.16653,1072.10509,3.0,6.0,,,,,1,0,0,0,0
2955,DUSP1_TPL,P,0.0,60,0.0,8334,11396.0,,,1268.61135,1258.85495,9.0,10.0,,,,,1,0,0,0,0
2956,DUSP1_TPL,P,0.0,60,0.0,6706,12785.0,,,1371.12452,1322.04982,12.0,35.0,,,,,1,0,0,0,0
2957,DUSP1_TPL,P,0.0,60,0.0,6666,10715.0,,,1168.4859,1165.99253,4.0,9.0,,,,,1,0,0,0,0
2958,DUSP1_TPL,P,0.0,60,0.0,8594,18854.0,,,1068.65604,1041.88209,1.0,11.0,,,,,1,0,0,0,0
2959,DUSP1_TPL,P,0.0,60,0.0,6355,9473.0,,,1031.10401,999.37675,3.0,2.0,,,,,1,0,0,0,0
2960,DUSP1_TPL,P,0.0,60,0.0,8558,14603.0,,,1185.2691,1138.5125,12.0,26.0,,,,,1,0,0,0,0
2961,DUSP1_TPL,P,0.0,60,0.0,6436,13543.0,,,1288.72126,1240.11918,8.0,15.0,,,,,1,0,0,0,0
2962,DUSP1_TPL,P,0.0,60,0.0,8287,19070.0,,,1169.3316,1124.3785,7.0,25.0,,,,,1,0,0,0,0
2963,DUSP1_TPL,P,0.0,60,0.0,6797,6243.0,,,1068.80962,1008.73186,13.0,1.0,,,,,1,0,0,0,0
2964,DUSP1_TPL,P,0.0,60,0.0,6918,10016.0,,,1190.77566,1178.07887,6.0,31.0,,,,,1,0,0,0,0
2965,DUSP1_TPL,P,0.0,60,0.0,7854,16598.0,,,1262.6179,1253.3695,10.0,29.0,,,,,1,0,0,0,0
2966,DUSP1_TPL,P,0.0,60,0.0,7106,15076.0,,,1197.82311,1169.19024,4.0,14.0,,,,,1,0,0,0,0
2967,DUSP1_TPL,P,0.0,60,0.0,8252,16649.0,,,1074.02884,1080.05922,1.0,9.0,,,,,1,0,0,0,0
2968,DUSP1_TPL,P,0.0,60,0.0,7507,7776.0,,,950.47742,932.97994,2.0,9.0,,,,,1,0,0,0,0
2969,DUSP1_TPL,P,0.0,60,0.0,6446,14574.0,,,1040.29569,1011.0986,0.0,5.0,,,,,1,0,0,0,0
2970,DUSP1_TPL,P,0.0,60,0.0,6609,10512.0,,,1003.14843,1000.77664,1.0,4.0,,,,,1,0,0,0,0
2971,DUSP1_TPL,P,0.0,60,0.0,8237,13344.0,,,1074.94173,1030.14351,2.0,5.0,,,,,1,0,0,0,0
2972,DUSP1_TPL,P,0.0,60,0.0,7190,22566.0,,,1227.7306,1158.33028,5.0,22.0,,,,,1,0,0,0,0
2973,DUSP1_TPL,P,0.0,60,0.0,7812,14299.0,,,1143.42396,1132.83404,13.0,18.0,,,,,1,0,0,0,0
2974,DUSP1_TPL,P,0.0,60,0.0,6649,8464.0,,,1232.06948,1208.96503,1.0,6.0,,,,,1,0,0,0,0
2975,DUSP1_TPL,P,0.0,60,0.0,6949,10062.0,,,1049.88214,1001.15037,2.0,5.0,,,,,1,0,0,0,0
2976,DUSP1_TPL,P,0.0,60,0.0,6292,8900.0,,,1084.75985,1058.97483,1.0,6.0,,,,,1,0,0,0,0
2977,DUSP1_TPL,P,0.0,60,0.0,8272,11645.0,,,891.97413,919.72726,0.0,3.0,,,,,1,0,0,0,0
2978,DUSP1_TPL,P,0.0,60,0.0,8103,13086.0,,,1155.48377,1101.535,2.0,16.0,,,,,1,0,0,0,0
2979,DUSP1_TPL,P,0.0,60,0.0,6698,11005.0,,,1256.30517,1194.73776,3.0,9.0,,,,,1,0,0,0,0
2980,DUSP1_TPL,P,0.0,60,0.0,7072,12167.0,,,1267.57961,1248.55009,6.0,24.0,,,,,1,0,0,0,0
2981,DUSP1_TPL,P,0.0,60,0.0,6976,11641.0,,,1045.32769,1060.46061,4.0,6.0,,,,,1,0,0,0,0
2982,DUSP1_TPL,P,0.0,60,0.0,7482,9756.0,,,1212.84991,1165.03557,6.0,12.0,,,,,1,0,0,0,0
2983,DUSP1_TPL,P,0.0,60,0.0,7723,16403.0,,,1049.62903,1031.53752,4.0,21.0,,,,,1,0,0,0,0
2984,DUSP1_TPL,P,0.0,60,0.0,7904,18505.0,,,1201.17017,1149.44242,8.0,15.0,,,,,1,0,0,0,0
2985,DUSP1_TPL,P,0.0,60,0.0,7392,11943.0,,,1256.98228,1195.32479,12.0,29.0,,,,,1,0,0,0,0
2986,DUSP1_TPL,P,0.0,60,0.0,7616,11375.0,,,1270.91347,1253.60677,4.0,6.0,,,,,1,0,0,0,0
2987,DUSP1_TPL,P,0.0,60,0.0,7260,11626.0,,,1317.94573,1268.40366,9.0,15.0,,,,,1,0,0,0,0
2988,DUSP1_TPL,P,0.0,60,0.0,6281,8432.0,,,1270.30871,1256.01838,10.0,22.0,,,,,1,0,0,0,0
2989,DUSP1_TPL,P,0.0,60,0.0,7104,14874.0,,,1154.34713,1147.10085,0.0,2.0,,,,,1,0,0,0,0
2990,DUSP1_TPL,P,0.0,60,0.0,7358,18745.0,,,1009.97839,1001.57621,3.0,14.0,,,,,1,0,0,0,0
2991,DUSP1_TPL,P,0.0,60,0.0,8182,9733.0,,,1217.92985,1199.34491,11.0,16.0,,,,,1,0,0,0,0
2992,DUSP1_TPL,P,0.0,60,0.0,8530,20525.0,,,1038.00035,1053.63342,5.0,10.0,9.0,,,,1,0,0,0,0
2993,DUSP1_TPL,P,0.0,60,0.0,7254,9933.0,,,1248.69892,1227.81728,7.0,22.0,,,,,1,0,0,0,0
2994,DUSP1_TPL,P,0.0,60,0.0,8134,10792.0,,,1283.37903,1259.81681,9.0,17.0,,,,,1,0,0,0,0
2995,DUSP1_TPL,P,0.0,60,0.0,8044,12200.0,,,1177.01716,1139.05246,9.0,24.0,,,,,1,0,0,0,0
2996,DUSP1_TPL,P,0.0,60,0.0,8086,9416.0,,,1248.4258,1260.09792,7.0,23.0,,,,,1,0,0,0,0
2997,DUSP1_TPL,P,0.0,60,0.0,8452,15714.0,,,1124.51041,1142.44171,3.0,10.0,,,,,1,0,0,0,0
2998,DUSP1_TPL,P,0.0,60,0.0,7849,11053.0,,,1195.85578,1183.29829,8.0,34.0,,,,,1,0,0,0,0
2999,DUSP1_TPL,P,0.0,60,0.0,7271,10074.0,,,1125.89726,1092.99623,20.0,37.0,,,,,1,0,0,0,0
3000,DUSP1_TPL,P,0.0,60,0.0,6650,9028.0,,,1094.07233,1059.82665,5.0,15.0,,,,,1,0,0,0,0
3001,DUSP1_TPL,P,0.0,60,0.0,7602,15733.0,,,1132.05827,1091.72396,6.0,12.0,6.0,,,,1,0,0,0,0
3002,DUSP1_TPL,P,0.0,60,0.0,7722,12688.0,,,1239.80212,1218.63572,11.0,16.0,,,,,1,0,0,0,0
3003,DUSP1_TPL,P,0.0,60,0.0,7663,12672.0,,,1306.98982,1278.46378,10.0,20.0,,,,,1,0,0,0,0
3004,DUSP1_TPL,P,0.0,60,0.0,7737,14222.0,,,1297.8153,1258.37955,6.0,33.0,,,,,1,0,0,0,0
3005,DUSP1_TPL,P,0.0,60,0.0,6303,12266.0,,,1215.88482,1225.84412,5.0,19.0,,,,,1,0,0,0,0
3006,DUSP1_TPL,P,0.0,60,0.0,6674,12020.0,,,1014.33758,975.3629,4.0,4.0,,,,,1,0,0,0,0
3007,DUSP1_TPL,P,0.0,60,0.0,8163,17607.0,,,1240.21928,1167.18396,12.0,36.0,,,,,1,0,0,0,0
3008,DUSP1_TPL,P,0.0,60,0.0,8426,20009.0,,,1200.64799,1174.9968,5.0,27.0,,,,,1,0,0,0,0
3009,DUSP1_TPL,P,0.0,60,0.0,7930,12444.0,,,1116.98512,1089.25844,8.0,19.0,,,,,1,0,0,0,0
3010,DUSP1_TPL,P,0.0,60,0.0,7407,14035.0,,,1112.0991,1102.11286,6.0,8.0,,,,,1,0,0,0,0
3011,DUSP1_TPL,P,0.0,60,0.0,7988,18069.0,,,1287.4175,1220.65859,18.0,36.0,,,,,1,0,0,0,0
3012,DUSP1_TPL,P,0.0,60,0.0,8424,15286.0,,,1266.29024,1241.31153,8.0,30.0,,,,,1,0,0,0,0
3013,DUSP1_TPL,P,0.0,60,0.0,8532,15710.0,,,1130.35783,1079.845,14.0,32.0,,,,,1,0,0,0,0
3014,DUSP1_TPL,P,0.0,60,0.0,8614,17116.0,,,1245.54458,1191.10879,8.0,19.0,36.0,,,,1,0,0,0,0
3015,DUSP1_TPL,P,0.0,60,0.0,7792,14253.0,,,1005.74718,1030.09766,1.0,5.0,,,,,1,0,0,0,0
3016,DUSP1_TPL,P,0.0,60,0.0,6712,12486.0,,,1096.90778,1080.92704,16.0,30.0,,,,,1,0,0,0,0
3017,DUSP1_TPL,P,0.0,60,0.0,7856,12376.0,,,967.47365,958.52553,1.0,10.0,,,,,1,0,0,0,0
3018,DUSP1_TPL,P,0.0,60,0.0,6724,8722.0,,,992.73186,992.05079,4.0,6.0,,,,,1,0,0,0,0
3019,DUSP1_TPL,P,0.0,60,0.0,8481,16989.0,,,1169.73128,1135.8366,7.0,53.0,,,,,1,0,0,0,0
3020,DUSP1_TPL,P,0.0,60,0.0,7987,15504.0,,,1139.95756,1075.37358,4.0,5.0,,,,,1,0,0,0,0
3021,DUSP1_TPL,P,0.0,60,0.0,8469,19654.0,,,1303.61389,1224.41518,13.0,14.0,,,,,1,0,0,0,0
3022,DUSP1_TPL,P,0.0,60,0.0,7273,16210.0,,,1134.86072,1113.85398,5.0,4.0,,,,,1,0,0,0,0
3023,DUSP1_TPL,P,0.0,60,0.0,6384,10530.0,,,1130.1391,1092.91975,2.0,3.0,,,,,1,0,0,0,0
3024,DUSP1_TPL,P,0.0,60,0.0,7876,16481.0,,,1132.60018,1079.69043,8.0,10.0,,,,,1,0,0,0,0
3025,DUSP1_TPL,P,0.0,60,0.0,7456,11955.0,,,1249.16591,1202.47378,16.0,23.0,,,,,1,0,0,0,0
3026,DUSP1_TPL,P,0.0,60,0.0,7700,16337.0,,,1153.86091,1136.31976,5.0,18.0,,,,,1,0,0,0,0
3027,DUSP1_TPL,P,0.0,60,0.0,6617,15570.0,,,1226.16654,1204.76891,6.0,6.0,,,,,1,0,0,0,0
3028,DUSP1_TPL,P,0.0,60,0.0,7415,12952.0,,,1293.31086,1276.48649,7.0,25.0,,,,,1,0,0,0,0
3029,DUSP1_TPL,P,0.0,60,0.0,6229,16776.0,,,1220.9215,1192.58971,6.0,10.0,,,,,1,0,0,0,0
3030,DUSP1_TPL,P,0.0,60,0.0,8300,10898.0,,,1297.17964,1269.76253,8.0,17.0,,,,,1,0,0,0,0
3031,DUSP1_TPL,P,0.0,60,0.0,7787,8778.0,,,1329.83639,1306.70802,19.0,24.0,,,,,1,0,0,0,0
3032,DUSP1_TPL,P,0.0,60,0.0,6585,11761.0,,,1121.83964,1120.08086,3.0,8.0,,,,,1,0,0,0,0
3033,DUSP1_TPL,P,0.0,60,0.0,6281,10512.0,,,1248.44467,1230.43798,11.0,13.0,,,,,1,0,0,0,0
3034,DUSP1_TPL,P,0.0,60,0.0,6716,11345.0,,,1219.79839,1214.83103,15.0,35.0,,,,,1,0,0,0,0
3035,DUSP1_TPL,P,0.0,60,0.0,6508,17561.0,,,1118.60111,1094.92096,4.0,16.0,,,,,1,0,0,0,0
3036,DUSP1_TPL,P,0.0,60,0.0,7604,12183.0,,,959.00276,995.34573,2.0,5.0,,,,,1,0,0,0,0
3037,DUSP1_TPL,P,0.0,60,0.0,8661,9746.0,,,979.34857,964.16899,2.0,2.0,,,,,1,0,0,0,0
3038,DUSP1_TPL,P,0.0,60,0.0,7644,9990.0,,,1152.64076,1134.96486,7.0,9.0,,,,,1,0,0,0,0
3039,DUSP1_TPL,P,0.0,60,0.0,6579,8890.0,,,1173.89254,1172.59494,5.0,9.0,,,,,1,0,0,0,0
3040,DUSP1_TPL,P,0.0,60,0.0,6997,15013.0,,,1240.21295,1210.99041,2.0,9.0,,,,,1,0,0,0,0
3041,DUSP1_TPL,P,0.0,60,0.0,6473,12383.0,,,1278.45481,1268.87273,5.0,22.0,,,,,1,0,0,0,0
3042,DUSP1_TPL,P,0.0,60,0.0,7636,14084.0,,,1207.98363,1206.6599,6.0,14.0,,,,,1,0,0,0,0
3043,DUSP1_TPL,P,0.0,60,0.0,7799,17613.0,,,1133.35761,1106.76375,3.0,16.0,,,,,1,0,0,0,0
3044,DUSP1_TPL,P,0.0,60,0.0,7766,20786.0,,,1288.58627,1266.65568,8.0,20.0,,,,,1,0,0,0,0
3045,DUSP1_TPL,P,0.0,60,0.0,6923,16605.0,,,1221.57677,1167.21819,6.0,9.0,,,,,1,0,0,0,0
3046,DUSP1_TPL,P,0.0,60,0.0,6785,8831.0,,,1051.9608,1009.54433,2.0,3.0,,,,,1,0,0,0,0
3047,DUSP1_TPL,P,0.0,60,0.0,7173,8355.0,,,989.64729,964.86367,1.0,4.0,,,,,1,0,0,0,0
3048,DUSP1_TPL,P,0.0,60,0.0,8428,12974.0,,,1296.92976,1229.78295,13.0,24.0,15.0,,,,1,0,0,0,0
3049,DUSP1_TPL,P,0.0,60,0.0,6669,13220.0,,,1194.45284,1216.80197,1.0,11.0,,,,,1,0,0,0,0
3050,DUSP1_TPL,P,0.0,60,0.0,6285,10427.0,,,1251.05091,1172.52872,9.0,9.0,,,,,1,0,0,0,0
3051,DUSP1_TPL,P,0.0,60,0.0,7489,12684.0,,,980.78942,991.12819,0.0,3.0,,,,,1,0,0,0,0
3052,DUSP1_TPL,P,0.0,60,0.0,8264,18466.0,,,1125.74177,1071.11508,12.0,28.0,,,,,1,0,0,0,0
3053,DUSP1_TPL,P,0.0,60,0.0,6315,12631.0,,,1282.51291,1222.34273,7.0,19.0,,,,,1,0,0,0,0
3054,DUSP1_TPL,P,0.0,60,0.0,8416,18709.0,,,1249.85623,1209.94997,10.0,41.0,,,,,1,0,0,0,0
3055,DUSP1_TPL,P,0.0,60,0.0,7224,8402.0,,,1253.16888,1246.49917,6.0,6.0,,,,,1,0,0,0,0
3056,DUSP1_TPL,P,0.0,60,0.0,8431,19518.0,,,1105.08492,1077.42115,7.0,10.0,,,,,1,0,0,0,0
3057,DUSP1_TPL,P,0.0,60,0.0,8682,22377.0,,,1258.61783,1221.00568,11.0,38.0,,,,,1,0,0,0,0
3058,DUSP1_TPL,P,0.0,60,0.0,6962,9152.0,,,988.3216,967.69504,7.0,10.0,,,,,1,0,0,0,0
3059,DUSP1_TPL,P,0.0,60,0.0,6720,14699.0,,,1282.8936,1245.42554,7.0,40.0,,,,,1,0,0,0,0
3060,DUSP1_TPL,P,0.0,60,0.0,6235,21219.0,,,1299.91163,1272.04124,4.0,44.0,,,,,1,0,0,0,0
3061,DUSP1_TPL,P,0.0,60,0.0,7466,17189.0,,,1287.48687,1258.90331,6.0,16.0,,,,,1,0,0,0,0
3062,DUSP1_TPL,P,0.0,60,0.0,8134,13640.0,,,1104.05741,1110.86518,2.0,12.0,,,,,1,0,0,0,0
3063,DUSP1_TPL,P,0.0,60,0.0,7565,14430.0,,,1254.65565,1193.97928,12.0,9.0,,,,,1,0,0,0,0
3064,DUSP1_TPL,P,0.0,60,0.0,7159,14772.0,,,1358.18173,1295.3835,19.0,22.0,,,,,1,0,0,0,0
3065,DUSP1_TPL,P,0.0,60,0.0,7613,15145.0,,,1216.29594,1232.86458,8.0,21.0,,,,,1,0,0,0,0
3066,DUSP1_TPL,P,0.0,60,0.0,7633,17076.0,,,1280.73719,1260.33164,5.0,23.0,,,,,1,0,0,0,0
3067,DUSP1_TPL,P,0.0,60,0.0,7913,17387.0,,,1093.28674,1049.01432,4.0,35.0,,,,,1,0,0,0,0
3068,DUSP1_TPL,P,0.0,60,0.0,7695,14354.0,,,1135.30422,1108.04835,3.0,8.0,,,,,1,0,0,0,0
3069,DUSP1_TPL,P,0.0,60,0.0,6344,10521.0,,,1063.76513,1043.11643,0.0,1.0,,,,,1,0,0,0,0
3070,DUSP1_TPL,P,0.0,60,0.0,7330,5772.0,,,1230.55716,1191.47297,14.0,12.0,,,,,1,0,0,0,0
3071,DUSP1_TPL,P,0.0,60,0.0,8093,20196.0,,,1078.10898,1050.91929,6.0,18.0,,,,,1,0,0,0,0
3072,DUSP1_TPL,P,0.0,60,0.0,8387,9837.0,,,1315.73995,1273.0919,16.0,11.0,,,,,1,0,0,0,0
3073,DUSP1_TPL,P,0.0,60,0.0,8483,18116.0,,,1356.20158,1299.18591,30.0,29.0,,,,,1,0,0,0,0
3074,DUSP1_TPL,P,0.0,60,0.0,8096,19698.0,,,1107.87426,1136.16393,3.0,11.0,,,,,1,0,0,0,0
3075,DUSP1_TPL,P,0.0,60,0.0,6467,22895.0,,,1088.95005,1030.399,5.0,17.0,,,,,1,0,0,0,0
3076,DUSP1_TPL,P,0.0,60,0.0,6536,19359.0,,,1243.4619,1164.92753,14.0,19.0,,,,,1,0,0,0,0
3077,DUSP1_TPL,P,0.0,60,0.0,7773,9225.0,,,1157.72649,1159.97648,7.0,15.0,,,,,1,0,0,0,0
3078,DUSP1_TPL,P,0.0,60,0.0,8129,14737.0,,,1399.31849,1395.34193,19.0,61.0,,,,,1,0,0,0,0
3079,DUSP1_TPL,P,0.0,60,0.0,6348,9351.0,,,1274.38784,1256.22318,13.0,17.0,,,,,1,0,0,0,0
3080,DUSP1_TPL,P,0.0,60,0.0,6852,6590.0,,,1215.78649,1170.70926,7.0,7.0,,,,,1,0,0,0,0
3081,DUSP1_TPL,P,0.0,60,0.0,7441,13777.0,,,1288.08386,1290.27292,11.0,30.0,,,,,1,0,0,0,0
3082,DUSP1_TPL,P,0.0,60,0.0,7932,14770.0,,,1345.49004,1292.6262,11.0,29.0,,,,,1,0,0,0,0
3083,DUSP1_TPL,P,0.0,60,0.0,7193,7118.0,,,1156.86473,1088.95392,18.0,12.0,,,,,1,0,0,0,0
3084,DUSP1_TPL,P,0.0,60,0.0,8514,15973.0,,,1291.39183,1236.05134,8.0,17.0,,,,,1,0,0,0,0
3085,DUSP1_TPL,P,0.0,60,0.0,6388,17667.0,,,1058.53726,1071.10811,1.0,9.0,,,,,1,0,0,0,0
3086,DUSP1_TPL,P,0.0,60,0.0,7412,15265.0,,,1190.70049,1136.43518,3.0,2.0,,,,,1,0,0,0,0
3087,DUSP1_TPL,P,0.0,60,0.0,7611,8838.0,,,1052.00972,1045.56857,1.0,1.0,,,,,1,0,0,0,0
3088,DUSP1_TPL,P,0.0,60,0.0,7346,14470.0,,,1245.87041,1205.83462,17.0,24.0,,,,,1,0,0,0,0
3089,DUSP1_TPL,P,0.0,60,0.0,7520,18054.0,,,1274.33989,1234.52908,8.0,10.0,,,,,1,0,0,0,0
3090,DUSP1_TPL,P,0.0,60,0.0,7280,12159.0,,,1314.20055,1276.52167,9.0,27.0,,,,,1,0,0,0,0
3091,DUSP1_TPL,P,0.0,60,0.0,7838,14921.0,,,1347.05244,1307.79123,11.0,18.0,,,,,1,0,0,0,0
3092,DUSP1_TPL,P,0.0,60,0.0,6981,16010.0,,,1178.84759,1174.04172,3.0,18.0,,,,,1,0,0,0,0
