Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
2384,DUSP1_timesweep,D,100,150,NaN,6625,13822,NaN,NaN,1359.94264,1338.24114,36,69,NaN,NaN,NaN,NaN
2385,DUSP1_timesweep,D,100,150,NaN,7600,15448,NaN,NaN,1116.19645,1116.76191,12,17,NaN,NaN,NaN,NaN
2386,DUSP1_timesweep,D,100,150,NaN,8383,19960,NaN,NaN,1252.59334,1252.09193,29,78,NaN,NaN,NaN,NaN
2387,DUSP1_timesweep,D,100,150,NaN,8611,14265,NaN,NaN,1301.16316,1283.61696,16,36,NaN,NaN,NaN,NaN
2388,DUSP1_timesweep,D,100,150,NaN,7956,19148,NaN,NaN,1240.38235,1209.28039,32,52,30,NaN,NaN,NaN
2389,DUSP1_timesweep,D,100,150,NaN,10820,14223,NaN,NaN,1113.6866,1148.28306,47,74,NaN,NaN,NaN,NaN
2390,DUSP1_timesweep,D,100,150,NaN,7988,13646,NaN,NaN,1120.00651,1104.30295,65,113,NaN,NaN,NaN,NaN
2391,DUSP1_timesweep,D,100,150,NaN,7024,16622,NaN,NaN,1225.03773,1216.52027,23,58,NaN,NaN,NaN,NaN
2392,DUSP1_timesweep,D,100,150,NaN,7948,12261,NaN,NaN,1365.86512,1338.82677,120,109,4,NaN,NaN,NaN
2393,DUSP1_timesweep,D,100,150,NaN,7993,13593,NaN,NaN,1352.15651,1350.4829,45,87,NaN,NaN,NaN,NaN
2394,DUSP1_timesweep,D,100,150,NaN,9437,16812,NaN,NaN,1476.48511,1413.01909,144,229,NaN,NaN,NaN,NaN
2395,DUSP1_timesweep,D,100,150,NaN,9179,20488,NaN,NaN,1385.15045,1358.92684,62,128,NaN,NaN,NaN,NaN
2396,DUSP1_timesweep,D,100,150,NaN,10999,15108,NaN,NaN,1326.41922,1305.78495,60,77,NaN,NaN,NaN,NaN
2397,DUSP1_timesweep,D,100,150,NaN,9682,19936,NaN,NaN,1203.62425,1199.39812,44,76,NaN,NaN,NaN,NaN
2398,DUSP1_timesweep,D,100,150,NaN,8786,15540,NaN,NaN,1226.33189,1140.68172,67,91,NaN,NaN,NaN,NaN
2399,DUSP1_timesweep,D,100,150,NaN,8245,17875,NaN,NaN,1303.06198,1308.1346,51,113,NaN,NaN,NaN,NaN
2400,DUSP1_timesweep,D,100,150,NaN,9706,19118,NaN,NaN,1275.56573,1236.22555,37,70,NaN,NaN,NaN,NaN
2401,DUSP1_timesweep,D,100,150,NaN,2786,12764,NaN,NaN,1174.27961,1188.5058,19,62,NaN,NaN,NaN,NaN
2402,DUSP1_timesweep,D,100,150,NaN,8723,17930,NaN,NaN,1279.38209,1291.36096,81,103,NaN,NaN,NaN,NaN
2403,DUSP1_timesweep,D,100,150,NaN,8572,18890,NaN,NaN,1361.55483,1331.0676,55,116,NaN,NaN,NaN,NaN
2404,DUSP1_timesweep,D,100,150,NaN,8397,18858,NaN,NaN,1278.56901,1246.87835,18,64,NaN,NaN,NaN,NaN
2405,DUSP1_timesweep,D,100,150,NaN,7807,12186,NaN,NaN,1186.88702,1198.05892,14,51,NaN,NaN,NaN,NaN
2406,DUSP1_timesweep,D,100,150,NaN,7835,20371,NaN,NaN,1144.07096,1132.09219,19,51,NaN,NaN,NaN,NaN
2820,DUSP1_timesweep,E,100,10,NaN,8909,18244,NaN,NaN,1030.54428,1037.91279,22,37,NaN,NaN,NaN,NaN
2821,DUSP1_timesweep,E,100,10,NaN,7238,16623,NaN,NaN,1016.81694,966.21597,25,27,NaN,NaN,NaN,NaN
2822,DUSP1_timesweep,E,100,10,NaN,8463,16785,NaN,NaN,1148.54673,1124.95621,9,11,NaN,NaN,NaN,NaN
2823,DUSP1_timesweep,E,100,10,NaN,9144,20647,NaN,NaN,1039.52165,1039.78534,19,36,NaN,NaN,NaN,NaN
2824,DUSP1_timesweep,E,100,10,NaN,5198,18107,NaN,NaN,1090.92901,1088.42011,23,50,NaN,NaN,NaN,NaN
2825,DUSP1_timesweep,E,100,10,NaN,8332,14489,NaN,NaN,1107.3459,1080.41556,16,49,NaN,NaN,NaN,NaN
2826,DUSP1_timesweep,E,100,10,NaN,8122,17097,NaN,NaN,1065.48855,1043.6335,21,26,NaN,NaN,NaN,NaN
2827,DUSP1_timesweep,E,100,10,NaN,8435,13918,NaN,NaN,1053.56823,1022.52896,10,22,NaN,NaN,NaN,NaN
2828,DUSP1_timesweep,E,100,10,NaN,7351,13440,NaN,NaN,1272.99061,1201.86533,52,125,58,NaN,NaN,NaN
2829,DUSP1_timesweep,E,100,10,NaN,8804,15609,NaN,NaN,1189.43299,1169.82798,57,66,NaN,NaN,NaN,NaN
2830,DUSP1_timesweep,E,100,10,NaN,8363,16835,NaN,NaN,1188.45988,1162.51411,32,29,6,NaN,NaN,NaN
2831,DUSP1_timesweep,E,100,10,NaN,10726,18815,NaN,NaN,1144.03412,1126.06835,54,97,NaN,NaN,NaN,NaN
2832,DUSP1_timesweep,E,100,10,NaN,7915,14733,NaN,NaN,1054.32369,1031.46698,3,29,NaN,NaN,NaN,NaN
2833,DUSP1_timesweep,E,100,10,NaN,8134,13639,NaN,NaN,891.06086,929.01232,9,18,NaN,NaN,NaN,NaN
2834,DUSP1_timesweep,E,100,10,NaN,9507,19291,NaN,NaN,1093.50721,1063.88746,17,39,NaN,NaN,NaN,NaN
2835,DUSP1_timesweep,E,100,10,NaN,7232,14940,NaN,NaN,1114.14906,1048.28956,9,12,NaN,NaN,NaN,NaN
2836,DUSP1_timesweep,E,100,10,NaN,6512,16735,NaN,NaN,1115.76566,1099.37168,11,25,NaN,NaN,NaN,NaN
2837,DUSP1_timesweep,E,100,10,NaN,9906,17940,NaN,NaN,1187.8725,1172.65758,25,40,NaN,NaN,NaN,NaN
2838,DUSP1_timesweep,E,100,10,NaN,6887,17383,NaN,NaN,1148.10571,1131.80216,25,46,NaN,NaN,NaN,NaN
2839,DUSP1_timesweep,E,100,10,NaN,8434,18587,NaN,NaN,1092.70133,1098.56755,22,48,NaN,NaN,NaN,NaN
2840,DUSP1_timesweep,E,100,10,NaN,11816,18239,NaN,NaN,1043.49619,1017.25933,20,20,NaN,NaN,NaN,NaN
2841,DUSP1_timesweep,E,100,10,NaN,7646,13777,NaN,NaN,1097.36987,1082.14299,17,22,NaN,NaN,NaN,NaN
2842,DUSP1_timesweep,E,100,10,NaN,8007,15022,NaN,NaN,1155.41002,1159.65098,16,21,NaN,NaN,NaN,NaN
